qid,label_en,author_uuid,author,author_stated_as,author_series_ordinal,author_ref1_hash,author_ref1_referenceUrl,author_ref1_stated_in,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q115688809,Hope for the church : Moltmann in dialogue with practical theology / Jürgen Moltmann with M. Douglas Meeks ... [et al.] ; edited and translated by Theodore Runyon.,76BC249E-0F40-420C-9F27-E48B5E0620D6,Q83505989,M Douglas Meeks,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7242b764-2c7e-4d6c-80c5-0475f2f47ba4,2022-12-13T00:00:00Z,11
Q115688812,Weltgesellschaft aus christlicher Perspektive,B4F4F6D5-1769-4056-9501-F6C428DAA235,Q83505989,M Douglas Meeks,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a499ce91-6dc3-44e1-b955-ed5c513f09cf,2022-12-13T00:00:00Z,11
Q115688813,Hanŭnim ŭi kyŏngjehak: sinnon kwa chongchʻikyŏngjehak,18BA0884-D5C5-4291-9D07-54DC1576C637,Q83505989,M Douglas Meeks,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,69e617cd-269d-42b8-96aa-b0aa28fefe2c,2022-12-13T00:00:00Z,11
Q115688814,Gott und Ökonomie: Kann das Gemeinwesen die Freihe it gegenüber dem Diktat der Wirtschaft Züruckgewinnen?,F79460A4-475A-4AF7-8474-0FAF8C313579,Q83505989,M Douglas Meeks,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,12ac97c7-ae48-4940-8cd2-fafe7156f981,2022-12-13T00:00:00Z,11
Q115688815,Gott der Ökonom :  Gotteslehre und politische Ökonomie.,3950EA0C-86F8-43FC-AEDF-0B0696199299,Q83505989,M Douglas Meeks,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,dd178c60-3ecf-4336-bbf3-5f8bb5adf069,2022-12-13T00:00:00Z,11
Q115688816,Economia global & economia de Deus,D6F6F249-5215-449B-8FC6-2F6FF13A1668,Q83505989,M Douglas Meeks,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,95af418e-da0a-496e-b1cc-4a4651197f2e,2022-12-13T00:00:00Z,11
Q115688817,"Proper 20, Twenty-fifth Sunday in Ordinary Time, Eighteenth Sunday After Pentecost",6E8197BF-96EB-4A8D-ACAE-DFC31CC82BF9,Q83505989,M Douglas Meeks,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c75e57c3-ee0e-438d-b36c-cc92a1ce2301,2022-12-13T00:00:00Z,11
Q115688817,"Proper 20, Twenty-fifth Sunday in Ordinary Time, Eighteenth Sunday After Pentecost",BB14A54D-9586-42FC-829F-C75BDBFA4A6D,Q104214905,Diane Apostolos-Cappadona,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,bd3f66cf-a8e7-40c0-8e8c-fc33e980fe9b,2022-12-13T00:00:00Z,11
Q115688818,"Proper 19, Twenty-fourth Sunday in Ordinary Time, Seventeenth Sunday After Pentecost",5D545E7B-6EC2-4558-A93C-A0A38B804940,Q83505989,M Douglas Meeks,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,ad2cacdf-125f-4f2d-a2f3-28371d7bc5fb,2022-12-13T00:00:00Z,11
Q115688818,"Proper 19, Twenty-fourth Sunday in Ordinary Time, Seventeenth Sunday After Pentecost",6AB078C3-DA94-4714-A58A-A009B2CA9E54,Q104214905,Diane Apostolos-Cappadona,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,99d07dec-afa5-432a-8766-df7f2f0f8541,2022-12-13T00:00:00Z,11
Q115688818,"Proper 19, Twenty-fourth Sunday in Ordinary Time, Seventeenth Sunday After Pentecost",CB671CEA-42E0-453D-85F7-7BA09D43BE93,Q94507823,John Rowan Claypool,7,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5c10883a-5019-4ee2-90cb-081441bd056f,2022-12-13T00:00:00Z,11
Q115688819,"Proper 18, Twenty-third Sunday in Ordinary Time, Sixteenth Sunday After Pentecost",E3C95AB3-63E7-4FC3-8688-1588AC593A8D,Q83505989,M Douglas Meeks,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,18531049-7309-45c1-8747-069fbb7611b5,2022-12-13T00:00:00Z,11
Q115688819,"Proper 18, Twenty-third Sunday in Ordinary Time, Sixteenth Sunday After Pentecost",B0B677C8-2FDC-4387-A4FA-85932CA33FE6,Q104214905,Diane Apostolos-Cappadona,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,09a8a6dd-d0a5-4a4e-8af5-2b62de576507,2022-12-13T00:00:00Z,11
Q115688819,"Proper 18, Twenty-third Sunday in Ordinary Time, Sixteenth Sunday After Pentecost",060ABD30-2C12-4456-976D-EAAC4370CCB6,Q7345108,Robert H Smith,7,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,fada65bd-df59-4d40-871c-edb36571f015,2022-12-13T00:00:00Z,11
Q115688819,"Proper 18, Twenty-third Sunday in Ordinary Time, Sixteenth Sunday After Pentecost",8A800A17-D93E-45A7-8337-3C796053D546,Q15513988,William H Willimon,8,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2366e552-8a69-4ac7-8a60-7ecbd897a2f5,2022-12-13T00:00:00Z,11
Q115688820,Women in purple: rulers of medieval Byzantium,FA797F91-9410-49C8-9C80-7C08A31DA130,Q83260986,David A Michelson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3dc38e1c-f6b8-471b-a055-cadd695d70bf,2022-12-13T00:00:00Z,11
Q115688821,The evolution of the late antique world,F886AD75-2A24-4882-9000-DAC8E6807F3E,Q83260986,David A Michelson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,169ad1e7-3de3-4092-bd0f-77e9cf31ad8d,2022-12-13T00:00:00Z,11
Q115688822,"La Perpétuité de la Foi: the appeal to Eastern Christianity of Jean Claude's eucharistic polemics, viewed in its French Reformation and Counter Reformation contexts",2641063D-8D37-4F66-A773-1D633494D267,Q83260986,David A Michelson,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,ecbb377e-37e7-4bd8-8332-b883f9ea32c8,2022-12-13T00:00:00Z,11
Q115688823,"Syriaca.org: New Digital Tools for the Study of the Medieval Middle East,",F61954EC-285A-4847-A576-7F6CE0290821,Q83260986,David A Michelson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f2a5b17b-1c06-4a3d-92d0-77e8b0673198,2022-12-13T00:00:00Z,11
Q115688823,"Syriaca.org: New Digital Tools for the Study of the Medieval Middle East,",D0592B63-0C7D-4AD3-968B-EDB30F99A9C6,Q115689040,Daniel Schwartz,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0ed8de6e-6bf5-44e8-8f6c-0bbc3ef17795,2022-12-13T00:00:00Z,11
Q115688825,Encoding Western and Non-Western Names for Ancient Syriac Authors,F0F4413A-E753-433D-BB6F-3A027C490669,Q83260986,David A Michelson,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8f97c3fd-b3c7-4a83-99c6-2fdcc95b4076,2022-12-13T00:00:00Z,11
Q115688826,Modeling a Body of Literature in TEI: Bibliotheca Hagiographica Syriaca Electronica,1B0A45A6-C6BD-42EE-86F5-1A6EB77920A2,Q83260986,David A Michelson,,e76f0f809ee3625612c082049622ee485a8c1f93,http://tei2016.acdh.oeaw.ac.at/poster-gallery,,45546dc5-8888-4727-accc-a1078eccd6ca,2022-12-13T00:00:00Z,11
Q115688827,"Prayer and Worship in Eastern Christianities, 5th to 11th Centuries",CBBBB655-427E-46C6-A1CE-D7BB8ABDEE73,Q83260986,David A Michelson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,519141d1-5145-47ed-b69d-14165ba36694,2022-12-13T00:00:00Z,11
Q115688829,Faith's wisdom for daily living,8948CA40-F827-4045-9F7A-364B2AF8B4AC,Q63183857,Herbert Anderson,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2cbee8d3-df23-4364-96a1-224bac3b25d5,2022-12-13T00:00:00Z,11
Q115688829,Faith's wisdom for daily living,6DE39A26-8EA5-4126-B2AB-25BF15BCA8EA,Q63038665,Bonnie J Miller-McLemore,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,eeee2516-cfbf-4429-b40c-825dc144f49b,2022-12-13T00:00:00Z,11
Q115689681,Feminist theory in pastoral theology,1A89EEC4-4C6D-40DB-B3FA-2D4922B1432E,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,357e2e53-31a0-4cfe-85b0-0e15fb10a2de,2022-12-13T00:00:00Z,11
Q115689683,"Death, sin, and the moral life : contemporary cultural interpretations of death",9D17196C-2054-42F9-A25E-A826444C0BE9,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,17725e68-2e4d-4963-88f8-58616ec3dad9,2022-12-13T00:00:00Z,11
Q115689684,Also a mother : work and family as theological dilemma,EA3D1F2B-D18B-48BA-8A4D-DD127C2F82B3,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2ab80a61-ba0d-4dfe-a712-bd8486c5baa8,2022-12-13T00:00:00Z,11
Q115689685,From culture wars to common ground : religion and the American family debate,2F33436D-14AF-4391-A45A-A382C572D3C0,Q30302655,Don S Browning,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,715e5163-3fcc-4a43-990f-cce6b18d8f11,2022-12-13T00:00:00Z,11
Q115689685,From culture wars to common ground : religion and the American family debate,9F6F6D21-2BCE-482C-B8BB-3198BA8D3DA7,Q63038665,Bonnie J Miller-McLemore,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9e4c52e8-ee84-4dd4-8dbf-4be8cadd8f0f,2022-12-13T00:00:00Z,11
Q115689686,Let the children come : reimagining childhood from a Christian perspective,49D68F27-BED8-4869-9ACF-CAEDE88329DE,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,56294076-f76a-48a7-b73c-1911b3495a5e,2022-12-13T00:00:00Z,11
Q115689687,In the midst of chaos : caring for children as spiritual practice,CF279F41-1149-4351-B54A-9BA8F78299D2,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,16cdc145-3dfc-47c6-b413-b5e13d26a6d7,2022-12-13T00:00:00Z,11
Q115689690,Word among Us: A Curriculum of the United Church of Christ,29179A55-23F5-4146-BE89-8711DB70969B,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5fa965e3-2c5e-487e-b5a5-e8d49dfed615,2022-12-13T00:00:00Z,11
Q115689691,Women Respond to the Men's Movement: A Feminist Collection,E73ACDCB-EFB5-40C3-AD88-A6F83923480B,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,77f25278-59ad-4461-8425-76b3f91142dc,2022-12-13T00:00:00Z,11
Q115689692,Through the Landscape of Faith: Christian Life Maps,B6336DF8-53A5-4229-9B96-2BD009AFADF2,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c7b64978-a61e-466c-8b78-0b3be5c7b746,2022-12-13T00:00:00Z,11
Q115689693,The social structure of Christian families: a historical perspective,551B0803-9DED-44D8-8DCA-9A4368432FC8,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9413062c-c96c-44a7-ae19-f6de7b728208,2022-12-13T00:00:00Z,11
Q115689694,The pastoral psychotherapist in Disciple ministry : anomaly or needed partner?,B400074E-0E54-4D38-A520-2C45B5AE9A26,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7787711d-5196-4564-95cd-64121f55e640,2022-12-13T00:00:00Z,11
Q115689695,The family in theological perspective,B8B05F59-777A-4277-B2BB-D76795009BCC,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,fc4834e3-cb67-4de6-9499-f36a140569c4,2022-12-13T00:00:00Z,11
Q115689696,The doctorate of ministry as an exercise in practical theology : qualitative research with living human documents,A163AB61-5F5A-4DBA-8936-788446852BE0,Q63038665,Bonnie J Miller-McLemore,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,84617a3a-cad8-4558-9445-1c338436fe77,2022-12-13T00:00:00Z,11
Q115689696,The doctorate of ministry as an exercise in practical theology : qualitative research with living human documents,D5FD41D1-D4EE-45E6-BB95-622A714FC776,Q112399890,William R Myers,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a184f427-0b56-4eef-bfb8-fa8699071043,2022-12-13T00:00:00Z,11
Q115689697,The death and dying movement : psychologies and the formation of culture,3F764443-BC77-4FF4-A006-C84565B370E3,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5fd1c3b5-7909-4d4f-9e4a-82fee4f822e3,2022-12-13T00:00:00Z,11
Q115689698,Produce or perish : a feminist critique of generativity,A9BC6DD8-3927-4C85-A72C-089634240682,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,41966602-695f-47d1-86a7-5f194b0ed422,2022-12-13T00:00:00Z,11
Q115689700,Let the children come,9BC1BF7C-E4E9-4BDA-853A-1CB58A3F45F5,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,233c505b-d685-4811-b8d0-e09c5fce1c5d,2022-12-13T00:00:00Z,11
Q115689701,Hospital Ministry: The Role of the Chaplain Today,EFD9D2FB-E347-4745-B173-FC8187E80A80,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,62119cc7-81cf-47bc-890e-739bf08de717,2022-12-13T00:00:00Z,11
Q115689702,"Family and Work : Can Anyone ""Have It All""?",2F1535ED-F6A9-48DE-8815-D0636C561ED3,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d90f2a42-5cfd-4ad5-8097-4b87c2bcb2a1,2022-12-13T00:00:00Z,11
Q115689703,Death and the moral life : Odd bedfellows in our postmodern age,594BE268-9F60-43C0-BC24-521F863AF298,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1dd83604-79cc-482b-8748-06ebe2d88a18,2022-12-13T00:00:00Z,11
Q115689704,Can One Be Faithful While Teaching Research Methods to DMin Students,7D8F2329-DEAF-4989-BFB9-3D7BBF4B3D25,Q112399890,William R Myers,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,170f3c83-bbc8-4c13-95ba-57b97686644d,2022-12-13T00:00:00Z,11
Q115689704,Can One Be Faithful While Teaching Research Methods to DMin Students,38E6DDF8-E814-4F0C-81D6-FDB29AA7645E,Q63038665,Bonnie J Miller-McLemore,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1ecceaaa-c3c6-4a7e-b3da-702ae5d3d03a,2022-12-13T00:00:00Z,11
Q115689705,"""Also a Mother"" : Beyond Family Values",15D92A5B-E54F-4924-9C37-5C9FFAE7F532,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,98905838-2334-4056-acff-4750ae6c4ffc,2022-12-13T00:00:00Z,11
Q115689706,The church and wellness,62AA47CF-9F8C-4B9D-ABDF-BCD35E343CA4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b2c2cbc7-f30d-4049-88d3-a43b7ef1e7d9,2022-12-13T00:00:00Z,11
Q115689707,The arts of ministry: feminist-womanist approaches,D8C3C1C3-610A-45F8-AEE5-7197CDA837B4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,aa642b3c-e293-4c47-be62-c4b7a3ec7259,2022-12-13T00:00:00Z,11
Q115689708,Reclaiming Space in Contested Terrain: The Role of the Congregation,D4EEF9D3-DF07-4B8F-A445-ECD4C321244F,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0e5f185f-613e-43c1-ae1b-559b7ea488ee,2022-12-13T00:00:00Z,11
Q115689710,"The Bonds of Love: Psychoanalysis, Feminism & the Problem of Domination",758A19D6-042F-425F-9E22-4179E9C7C60B,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f6b7cc9e-8a85-447e-8f18-dfe50a0faa6f,2022-12-13T00:00:00Z,11
Q115689711,Loving and Working: Reweaving Women's Public and Private Lives,F74921CE-D3DF-47D9-9A4F-065D1BDA4921,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1b4d32f0-0f2a-4e07-b198-90a139098012,2022-12-13T00:00:00Z,11
Q115689712,Brave New Families: Stories of Domestic Upheaval in Late 20th Century America,C2A687F9-BE2E-4469-BB06-B6AF9D1BD97D,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,616274a3-6bb8-488b-b747-2c00819cfaac,2022-12-13T00:00:00Z,11
Q115690090,"Women's Ways of Knowing: The Development of Self, Voice, and Mind",E42C09EF-4E68-4D64-B5A6-622CAF01FAB3,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a1941ce5-8e85-4e1f-b2ff-33e3a753fa41,2022-12-13T00:00:00Z,11
Q115690091,Religious insanity : history of a diagnosis : Comment : Bonnie J. Miller-Mclemore,7571B299-13F2-47E6-B107-B037EBD5C094,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9ad21038-9688-4d37-95c4-067659d83044,2022-12-13T00:00:00Z,11
Q115690092,Co-Creating: A Feminist Vision of Ministry,7F9E621B-6D0F-4DF5-9E79-559BA5CF1562,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2e19484e-2a74-4e61-b458-6988514fc849,2022-12-13T00:00:00Z,11
Q115690093,Teologia pastoral como teologia pública,DF1283AA-0A7C-4606-99FB-ED32D4D656D2,Q63038665,Bonnie J Miller-McLemore,1,f67c30c54c8225a1679c7bf5a0883b7b63d8d9f3,http://periodicos.est.edu.br/index.php/estudos_teologicos/article/view/253/328,,3e7253b3-b87c-4c1d-99c8-8b4beb8b49df,2022-12-13T00:00:00Z,11
Q115690095,Contemporary Psychoanalysis and Religion: Transference and Transcendence,C714E4C4-8FD4-4FF1-B5DF-34E9D39334F4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,fdc15ffd-60bc-4440-a4c8-730357017771,2022-12-13T00:00:00Z,11
Q115690096,Body theology,D6729808-6ED0-4415-939C-EC7334B919D6,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b0feadd5-b5a3-4979-9891-dfb8326ef493,2022-12-13T00:00:00Z,11
Q115690097,The mystery of the child,E6B97FC2-7A9D-43ED-A88C-0635937FF282,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8887ed6b-5ac0-444f-9509-5f2217a87ac0,2022-12-13T00:00:00Z,11
Q115690100,Coming to our senses: feeling and knowledge in theology and ministry,D113D7F1-0B75-4F3C-8172-F1E663A659AE,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,6bf4ca9f-f180-48bd-837b-09b31ef26912,2022-12-13T00:00:00Z,11
Q115690102,Promising again,776CA144-0494-4A95-A5E7-EA722DAD1278,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,554146aa-4a49-4f4a-b7c1-c8d3b324a0be,2022-12-13T00:00:00Z,11
Q115690103,Becoming married,7393B365-BB72-4DB4-9B74-E73943EBD1C4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1c6a1e00-732a-4d2b-8b88-4826c12c8498,2022-12-13T00:00:00Z,11
Q115690104,"Feminism, children, and mothering: three books and three children later",D56D867A-7FBB-4537-8B86-6D64AE4A7AD4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,f7d988e7-6c00-45f4-9006-0bc4c4ba8347,2022-12-13T00:00:00Z,11
Q115690105,Jesus loves the little children? An exercise in the use of Scripture,E93B090A-E192-42F7-92B2-CBAF3399EBC4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,566d07cd-dc0d-4f7d-9310-c681ed82242a,2022-12-13T00:00:00Z,11
Q115690107,"Confession: good for the soul, hard for the heart, and a mark of maturity",1CD2D6A8-B8AD-4B41-9666-CDEFA3067A58,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,13540fad-5819-46b5-a275-84d85158bb4a,2022-12-13T00:00:00Z,11
Q115690108,Teologia prática e pedagogia: incorporando o know-how teológico,5281B717-460E-4898-A6B0-DF853F5D8C89,Q63038665,Bonnie J Miller-McLemore,,a343e27efcc609161e4e33e46d6fe7488e7a5a82,http://periodicos.est.edu.br/index.php/estudos_teologicos/article/view/49,,5a4f543c-8211-4a17-915d-d7b3b3560f8d,2022-12-13T00:00:00Z,11
Q115690110,Protestantism and the Family,54173373-A716-482E-937D-7EFAB909620E,Q63038665,Bonnie J Miller-McLemore,,8da5d328b5f481373922503fdf1e1d3aee5f9e10,http://hdl.handle.net/1803/2804,,bc091578-b77e-4a77-89cf-1473c41efd51,2022-12-13T00:00:00Z,11
Q115690111,"Christian practical wisdom: what it is, why it matters",911FC6EE-32A8-4B82-9B4B-AEDAD037912F,Q104214797,Dorothy C Bass,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,e4eb681c-f93b-4696-8486-88e91ef64291,2022-12-13T00:00:00Z,11
Q115690111,"Christian practical wisdom: what it is, why it matters",BE8A463C-E9D9-4B2B-B81F-EA98FEB60594,Q63183852,Kathleen A Cahalan,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,e3e99f7d-feba-49cd-891e-8ea02be39cbd,2022-12-13T00:00:00Z,11
Q115690111,"Christian practical wisdom: what it is, why it matters",189AA71C-2D2B-46FE-AD9F-4508573FA4BF,Q63038665,Bonnie J Miller-McLemore,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a7231dbd-38ee-45a4-b329-0f49ad55baf8,2022-12-13T00:00:00Z,11
Q115690111,"Christian practical wisdom: what it is, why it matters",0A53A50C-907A-4914-ADD0-0BAEC90C3A06,Q112565003,James R Nieman,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8d349730-cfa5-4674-80cc-1f18c0cf1b94,2022-12-13T00:00:00Z,11
Q115690111,"Christian practical wisdom: what it is, why it matters",D20A0200-7178-44BF-BE35-BE05E5B59811,Q99248903,Christian Scharen,5,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,427d6b08-fb16-4db9-b287-b4bac912c746,2022-12-13T00:00:00Z,11
Q115690113,Desire: Practical Theological Explorations,16704BFB-785B-4CCF-A4E5-4CC2FE37114B,Q63038665,Bonnie Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4391d0d7-93de-4cbc-ae7f-86ee687aa583,2022-12-13T00:00:00Z,11
Q115690115,The public character of the university-related divinity school,C96C84E3-195D-4ABF-83DE-6BFFB7D2E666,Q63038665,Bonnie J Miller-McLemore,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,04f6fb87-c413-407c-a291-27f7bb589d44,2022-12-13T00:00:00Z,11
Q115690115,The public character of the university-related divinity school,E47F87F1-291C-4B7D-B758-639CE4D7B8E5,Q113005908,Robin W Lovin,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5989dffa-d341-4e7d-ae41-ea05a1aa7fee,2022-12-13T00:00:00Z,11
Q115690116,A graceful embrace: theological reflections on adopting children,6E5D8F87-A22D-4B4A-86E4-19B60F5B59C2,Q16730327,John Swinton,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,483f5697-cfea-4364-ab7f-9cbbb15fc466,2022-12-13T00:00:00Z,11
Q115690116,A graceful embrace: theological reflections on adopting children,62DDB34F-CD86-44A9-A93B-7F11BBFAF60C,Q61703190,Brian Brock,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,48b10669-1cc3-49db-9300-14c1095ebf38,2022-12-13T00:00:00Z,11
Q115690118,Setting Limits: Medical Goals in an Aging Society,CF346084-9E25-4988-91CB-B8D0FB484B3F,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,41c5d75c-5571-4b12-baf6-be4bb4da8587,2022-12-13T00:00:00Z,11
Q115690119,Regarding children: a new respect for childhood and families,FB06C9CD-01C5-471B-AE1E-AA415C4C2923,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,90a3baec-2b5a-46ed-9dbe-4cd1e30f80a2,2022-12-13T00:00:00Z,11
Q115690120,Marriage debate,D2D547D1-F4D8-4106-8B2E-0D0BF9DB9BFC,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,48fe7cef-d9eb-4434-b008-5f1b106f36c7,2022-12-13T00:00:00Z,11
Q115690121,Living alone,6C01D541-C600-437B-AACB-91BCA0B623E9,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,6af9233b-b082-4318-8582-7a95ea676b30,2022-12-13T00:00:00Z,11
Q115690123,Survival Manual for Women in Religious Studies,3D95812D-796B-41AF-9071-648C7CD6E146,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,86ccb190-67b2-4bfb-b583-bbf89671fe78,2022-12-13T00:00:00Z,11
Q115690124,Spiritual contemplation in the chaos of parenthood,4E090D25-0617-48B9-8C25-7AE9F3E64B2B,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3c010326-948e-41dc-838c-0869cffe848b,2022-12-13T00:00:00Z,11
Q115690125,The human web : Reflections on the state of pastoral theology,E8980D48-A580-48C8-B779-04B04A054BDF,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0325fde8-0cce-4303-a8d4-99ca76c80523,2022-12-13T00:00:00Z,11
Q115690126,Story hour,462B9599-D3DC-48C9-AD51-B8CEAEAB5040,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,6171d4c8-5dec-4ba4-be58-acdeae452a15,2022-12-13T00:00:00Z,11
