Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
5JIGB59T,"Morrill, Bruce T.",2015,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2014/10/08/community-as-communio/,,10/8/15,7/11/18 16:50,11/30/18 22:35,7/11/18 16:50,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\MN9GMAQE\community-as-communio.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Community as Communio?,PrayTellBlog
L5A3ZAK3,"Morrill, Bruce T.",2015,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2015/01/25/chauvet-newly-translated-in-german/,"Nearly thirty years since its original publication in France (June 1987) and twenty years after its English translation (December 1994), Louis-Marie Chauvet's Symbole et Sacrement has just been released in German (Symbol und Sakrament, Pustet-Verlag, January 2015).",1/25/15,7/11/18 16:49,11/30/18 22:33,7/11/18 16:49,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\UVV75TP6\chauvet-newly-translated-in-german.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Chauvet Newly Translated in German,PrayTellBlog
CY2ZG25T,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/10/25/cdf-issues-instruction-on-cremains/,"This new document explicitly seeks to clarify and reinforce existing canonical and liturgical (ritual) norms already in force. But the Congregation notes that in many regions cremation is markedly increasing, making a reiteration of the norms and their theological bases advisable.",10/25/16,7/11/18 16:46,11/30/18 22:33,7/11/18 16:46,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\HB44YH46\cdf-issues-instruction-on-cremains.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,CDF Issues Instruction on Cremains,PrayTellBlog
7HIHATT5,"Morrill, Bruce T.",2015,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2015/09/03/blessing-non-communicants-during-holy-communion/,"I am seeking information on the now widespread custom in U.S. Catholic parishes whereby people (adults and children) unable to receive the sacrament of Christ's body and blood request and receive, instead, a blessing from the minister of holy communion.",9/3/15,7/11/18 16:48,11/30/18 22:31,7/11/18 16:48,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\TT9MWPNV\blessing-non-communicants-during-holy-communion.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Blessing Non-Communicants during Holy Communion,PrayTellBlog
M9CAWCFE,"Morrill, Bruce T.",2015,"Morrill, Bruce T",,,,www.praytellblog.cohttpm/index.php/2015/06/01/ars-praedicandi-homily-for-a-ritual-mass-for-the-anointing-of-the-sick/,"The pastoral team at a local Nashville parish has asked me to give a series of adult education sessions this fall on healing and the Pastoral Care of the Sick, including suggested reading for the more engaged participants.",6/1/15,7/11/18 16:48,11/30/18 22:29,7/11/18 16:48,,,,,,,<i>Ars Praedicandi,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\5XKQG3TW\ars-praedicandi-homily-for-a-ritual-mass-for-the-anointing-of-the-sick.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Ars Praedicandic: Homily for a Ritual Mass for the Anointing of the Sick,PrayTellBlog
SUQP3DBY,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/05/31/an-autobiographical-review-of-j-b-metzs-influence-on-liturgical-theology/,"For me, J. B. Metz's Faith in History and Society provided the key conceptualization for why the Christian religion struggles in late-modern North Atlantic societies, as well as how in this context to think afresh the relationship between liturgy and ethics,",5/31/16,7/11/18 16:47,11/30/18 22:27,7/11/18 16:47,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\YXWNTVGY\an-autobiographical-review-of-j-b-metzs-influence-on-liturgical-theology.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,An Autobiographical Review of J.B. Metz’s Influence on Liturgical Theology,PrayTellBlog
6JA54B5C,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/02/10/am-i-missing-something-in-the-roman-missal-english-translation/,"I just discovered that the English Translation According to the Third Typical Edition (2011) does not seem to include an appendix with the entire Latin text of the Mass, that is, the Ordo Missae. In contrast, the previous Sacramentary (1975) ...",2/10/17,7/11/18 16:45,11/30/18 22:27,7/11/18 16:45,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\3EBK6KK6\am-i-missing-something-in-the-roman-missal-english-translation.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Am I missing something in The Roman Missal (English translation)?,PrayTellBlog
HLR9NS27,"Morrill, Bruce T.",2014,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2014/12/21/a-homely-reminder-of-how-rote-ritual-is/,"So much of the analysis of liturgy remains focused on the words in the books or even the words recited or repeated in assemblies, and this with an uncritical, unarticulated assumption that the discursive content of those texts impact/shape the ideas or imaginations of most of the participants. The individual performances and ongoing practices of a rite/ritual/liturgy are so much more and most often a matter of non-discursive, semiotic (if you will) patterns ...",12/21/14,7/11/18 16:49,11/30/18 22:26,7/11/18 16:49,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\JLE95VKS\a-homely-reminder-of-how-rote-ritual-is.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,A Homely Reminder of How Rote Ritual Is,PrayTellBlog
LK9ANMT7,"Morrill, Bruce T.",2019,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2019/06/28/young-scholars-bring-new-questions-and-multiple-disciplines-to-bear-on-sacramental-theology/,"Drone warfare, consumer culture, guilt-driven obedience, faith amidst a pluralistic world are among topics six fresh voices address in a growing collection of articles on sacramental-liturgical theology.",6/28/19,6/11/20 18:58,6/11/20 18:58,5/13/20 16:21,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: Liturgical Spirituality,,C:\Users\xus12\Zotero\storage\N23KC5DG\young-scholars-bring-new-questions-and-multiple-disciplines-to-bear-on-sacramental-theology.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Young Scholars Bring New Questions and Multiple Disciplines to Bear on Sacramental Theology,PrayTellBlog
7NI4B2E7,"Morrill, Bruce T.",2019,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2019/09/27/troubling-the-lex-vivendi-the-church-at-prayer-amidst-an-imperiled-home/,"What is there about Sunday Mass participants that makes them least in accord with teachings on the ecology of Popes John Paul, Benedict, and Francis?",9/27/19,6/11/20 18:58,6/11/20 18:58,5/13/20 16:21,,,,,,,Troubling the Lex Vivendi,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: Liturgical year,,C:\Users\xus12\Zotero\storage\SVFSARMJ\troubling-the-lex-vivendi-the-church-at-prayer-amidst-an-imperiled-home.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Troubling the Lex Vivendi: The Church at Prayer Amidst an Imperiled Home,PrayTellBlog
YYKVF9C3,"Morrill, Bruce T.",2019,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2019/03/24/sacramentality-lent-sunday-rcia/,How to preach in the contemporary Roman Catholic context the complex story of a multiply divorced and remarried woman? How proclaim a word enabling two young men to be a sign of conversion for us all?,3/24/19,6/11/20 18:58,6/11/20 18:58,5/13/20 16:18,,,,,,,Samaritan Sacramentality,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 2_ARS CELEBRANDI,,C:\Users\xus12\Zotero\storage\5A2WCQSQ\sacramentality-lent-sunday-rcia.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Samaritan Sacramentality: 3rd Lenten Sunday, 1st Scrutiny",PrayTellBlog
FJXGFQMY,"Morrill, Bruce T.",2018,"Morrill, Bruce T.",,,,https://www.praytellblog.com/index.php/2018/04/04/responding-to-a-journalists-inquiry-about-hell/,"How to respond to the question of hell in a relatively succinct manner (as desired in journalism) to a reporter (and her religiously pluralistic readership), whose even basic knowledge of Christianity I could not presume?",4/4/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:15,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\SV286Q7N\responding-to-a-journalists-inquiry-about-hell.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Responding to a Journalist's Inquiry About Hell,PrayTellBlog
IPMMYXHG,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/09/02/ordination-to-sacramental-priesthood-traditional-communal-familial/,"The community exuded a practical, liturgical and communal, ecclesiology of their corporate baptismal identity as ""a royal priesthood"" (1 Peter 2:9) through not only their robust engagement in the Divine Liturgy but also their affective, and thus effective, hospitality to us.",9/2/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:17,,,,,,,Ordination to Sacramental Priesthood,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\Q7475UE5\ordination-to-sacramental-priesthood-traditional-communal-familial.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Ordination to Sacramental Priesthood: Traditional, Communal, Familial",PrayTellBlog
6A3Y6EIV,"Morrill, Bruce T.",2019,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2019/04/01/newest-issue-of-liturgy-confession-reconciliation/,"From my Introduction to the first issue of Liturgy for 2019, which I had the pleasure of guest-editing:",4/1/19,6/11/20 18:58,6/11/20 18:58,5/13/20 16:20,,,,,,,Newest Issue of Liturgy,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: Ecumenism,,C:\Users\xus12\Zotero\storage\PVWEUAK8\newest-issue-of-liturgy-confession-reconciliation.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Newest Issue of Liturgy: Confession & Reconciliation,PrayTellBlog
5XZ7K5H3,"Morrill, Bruce T.",2020,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2020/01/23/naal-2020-annual-meeting-notable-moments-and-a-first-in-atlanta/,The Rev. Dr. Gennifer Brooks became the first black scholar to assume the presidency of the North American Academy of Liturgy.,1/23/20,6/11/20 18:58,6/11/20 18:58,5/13/20 16:22,,,,,,,NAAL 2020 Annual Meeting,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\AU9DE5DN\naal-2020-annual-meeting-notable-moments-and-a-first-in-atlanta.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,NAAL 2020 Annual Meeting: Notable Moments and a First in Atlanta,PrayTellBlog
8TSRDA9T,"Morrill, Bruce T.",2019,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2019/06/16/__trashed/,"Grappling with suffering due to ecclesial and civic irresponsibility, probing how liturgical and ministerial polity can prove of help or hindrance",6/16/19,6/11/20 18:58,6/11/20 18:58,5/13/20 16:21,,,,,,,Liturgy in a Time of Ecclesial Crisis,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\3Q4V82KJ\__trashed.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Liturgy in a Time of Ecclesial Crisis: Addressing Trauma, Shame, and Abuse",PrayTellBlog
689YHAVF,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/07/18/liturgical-music-and-design-jesuit-ministry-in-slovenia/,"The music, led by a small volunteer ensemble of voices, electric piano, and guitar, was almost entirely in the genre of “praise music,” taken from the repertoire of Hillsong and similar groups.",7/18/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:16,,,,,,,Liturgical Music and Design,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 2_ARS CELEBRANDI,,C:\Users\xus12\Zotero\storage\UJ3AJVCB\liturgical-music-and-design-jesuit-ministry-in-slovenia.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Liturgical Music and Design: Jesuit Ministry in Slovenia,PrayTellBlog
5LLGJQFX,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/09/19/reading-toward-writing-liturgical-theology/,"My pastoral-theological wager is that an as yet fully developed contemporary theology of the Easter Season, through examination of lectionary texts and the sacramental rites germane to Easter faith, can help form and invigorate believers’ self-appropriation as mutually responsible members of the body of Christ, priestly people with baptismal missions attuned to their particular life stages and conditions in this world.",9/19/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:18,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\YPF4AX4U\reading-toward-writing-liturgical-theology.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Reading Toward Writing Liturgical Theology,PrayTellBlog
W4WUY5V4,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/03/25/compelling-data-about-religious-affiliation-practice-among-young-europeans/,The rates of 16-to-29-year-olds religiously unaffiliated in England and France are 70% and 64%.,3/25/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:14,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 1_NEWS,,C:\Users\xus12\Zotero\storage\MJSGJQWS\compelling-data-about-religious-affiliation-practice-among-young-europeans.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Compelling Data about Religious Affiliation & Practice among Young Europeans,PrayTellBlog
MEQVELRX,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/05/05/latest-issue-of-questions-liturgiques-including-article-on-schmemann/,"Alexander Schmemann published a tight corpus of writings focused on articulating the irreducible, eschatological content of the liturgy as revelatory of divine redemption, while continuously insisting that this fundamental tradition of the church is doubly crippled by ignorance of its eschatological nature and mistaken efforts to draw contemporary social concerns into its practice.",5/5/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:15,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\S38J5HJP\latest-issue-of-questions-liturgiques-including-article-on-schmemann.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Latest Issue of Questions Liturgiques, Including Article on Schmemann",PrayTellBlog
YAUT5CT2,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/10/21/baptism-eucharist-and-artistic-tokens-of-new-heavens-and-a-new-earth/,"Now in its second decade on the stages of Nashville's storied Ryman Auditorium and Lipscomb University, the Tokens Show presents lively entertainment as an ongoing ""cultural experiment"" pulling together Americana, folk, and contemporary music wherein music-making, song-singing, and conversations help imagine a world of beauty and wonder, justice and mercy, peace and graciousness.",10/21/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:18,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 4_THE PLAZA,,C:\Users\xus12\Zotero\storage\CEK5U3DW\baptism-eucharist-and-artistic-tokens-of-new-heavens-and-a-new-earth.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Baptism, Eucharist, and Artistic Tokens of New Heavens and a New Earth",PrayTellBlog
2JAJX88U,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2018/07/20/65th-annual-liturgical-studies-week-at-saint-serge-paris/,"Founded by the Benedictine Dom Bernard Botte (+1980) and Orthodox Father Cyprien Kern (+1960) and others, the conference has maintained the objective of scholarly research in pursuit of what does and can yet unite Christians in and through the liturgy. This year's theme was ""Le corps humain dans la liturgie"" (""The Human Body in the Liturgy"").",7/20/18,6/11/20 18:58,6/11/20 18:58,5/13/20 16:17,,,,,,,,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 3_SCHOLARSHIP,,C:\Users\xus12\Zotero\storage\LXH6IBHN\65th-annual-liturgical-studies-week-at-saint-serge-paris.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"65th Annual Liturgical Studies Week at Saint-Serge, Paris",PrayTellBlog
TKVLLSEL,"Morrill, Bruce T.",2020,"Morrill, Bruce",,,,https://www.praytellblog.com/index.php/2020/07/31/ad-majoram-dei-gloriam-the-glorification-of-god-and-sanctification-of-people/,"Following our founders' tradition, we Jesuits regularly mark our writings with the phrase Ad Majoram Dei Gloriam. But can we human creatures really add anything to the divine glory?",7/31/20,8/4/21 20:37,8/4/21 20:37,8/4/21 20:37,,,,,,,Ad Majoram Dei Gloriam,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\GZYGMPVP\ad-majoram-dei-gloriam-the-glorification-of-god-and-sanctification-of-people.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Ad Majoram Dei Gloriam: The Glorification of God and Sanctification of People,PrayTellBlog
G5RHCQNZ,"Miller-McLemore, Bonnie",2014,"Miller-McLemore, Bonnie J.",,,,https://my.vanderbilt.edu/vanderbiltdivinity/2014/08/read-this-book-august-2014/,,8/10/14,5/9/16 20:55,5/9/16 20:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"“Not a Snazzy Title But . . . .” (Thoughts on Heather Walton’s Writing Methods in Theological Reflection, SCM Press, 2014)",Read This Book
NB4QUZW5,"Hudnut-Beumler, Jim",2021,"Hudnut-Beumler, Jim",,,,https://readingreligion.org/9780691151397/the-puritans,This book is a sweeping transatlantic history of Puritanism from its emergence out of the religious tumult of Elizabethan England to its founding role in the...,2021,6/30/22 19:49,6/30/22 19:51,6/30/22 19:49,,,,,,,,,,,,,,English,,,,,,,,,C:\Users\xus12\Zotero\storage\K3YU2JJX\9780691151397.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Book Review of The Puritans : A Transatlantic History,Reading Religion
XJMSNJC4,"Budwey, Stephanie A.",2019,"Budwey, Stephanie",,,,https://congregationalsong.org/may-and-mary/,"Guest Blogger Stephanie A. Budwey is the Luce Dean’s Faculty Fellow Assistant Professor of the History and Practice of Christian Worship and the Arts and Director of the Religion in the Arts and Contemporary Culture Program at Vanderbilt Divinity School.         As we approach the month of May, for many of us …",4/25/19,6/11/20 18:43,6/11/20 18:43,4/1/20 21:30,,,,,,,,,,,,,,en,,,,,,,Library Catalog: congregationalsong.org Section: Conversations,,C:\Users\xus12\Zotero\storage\8ISGGAFA\may-and-mary.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,May and Mary,Sing! The Center For Congregational Song
IY7FI65B,"Rieger, Joerg",,,,,,https://syndicate.network/symposia/theology/the-executed-god/,"Why Be a Theologian in Lockdown America? As I write this, eight persons await their executions in Arkansas, who has not held an execution in the last 12 years. Their execution dates are being accelerated by the state because – of all things – expiration dates on lethal injection drugs. The unprecedented cruelty and brutality of the plan – to execute eight persons in ten days starting April 17, 2017 – matches the Zeitgeist of our time: hatred,",,9/30/20 16:39,9/30/20 16:39,9/30/20 16:39,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\TJH73IRY\the-executed-god.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,The Executed God—Syndicate Theology,Syndicate
Q8N76F8L,"Hudnut-Beumler, Jim",2020,"Hudnut-Beumler, Jim",,,,https://tennesseelookout.com/2020/06/08/commentary-second-thoughts-on-biblegate/,"Religious people need to question: Are we supporting God or the false religion of “law and order,"" the regime that leads to the death of black individuals,",6/8/20,7/8/21 19:11,7/8/21 19:11,7/8/21 19:11,,,,,,,Commentary,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\TFI34N4U\commentary-second-thoughts-on-biblegate.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Commentary: Second Thoughts on Biblegate,Tennessee Lookout
