qid,label_en,author_string_uuid,author_string,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q111635810,The Genetics and Epidemiology of Reproductive Disorders,65D991E1-7539-44E4-95E2-AB2F63102CE0,Kelli Kae Ryckman,f5d879a1429f3ed4f47bc66ef4a6641baad60e0c,http://hdl.handle.net/1803/10423,975c1758-0846-4385-9019-b1b005ea0643,2022-02-18T00:00:00Z,11
Q111635811,Caenorhabditis elegans as a model to study molecular mechanisms of methylmercury toxicity,F0F01A5F-F9D9-413A-90FE-B43B24F20CF9,Kirsten Jeanne Helmcke,f00ad2092b456d7f1ff123eae3e4fb311c3b5736,http://hdl.handle.net/1803/10424,fe142816-de42-4a6d-8602-0f88c0bdf758,2022-02-18T00:00:00Z,11
Q111635813,Structural and Functional Analysis of Cyclooxygenase-2 Inhibition by Non-Steroidal Anti-Inflammatory Drugs,95061C9D-48BF-486E-956B-C65FEBEE2898,Kelsey Constance Duggan,19a56fa6ec93a212894a1728cd0a3ea4648c1de2,http://hdl.handle.net/1803/10425,9b9d73d8-a35b-48d8-93c5-5dfc64168c64,2022-02-18T00:00:00Z,11
Q111635814,A physics-based degradation modeling framework for diagnostic and prognostic studies in electrolytic capacitors,B0927497-E5DC-4742-9967-9D9C976341EF,Chetan Shrikant Kulkarni,b196c854188eab3b9d75ee6d7378b0a5c9761d31,http://hdl.handle.net/1803/10426,e225199d-a260-455b-aa21-48c375c176b5,2022-02-18T00:00:00Z,11
Q111635815,Insights into the Molecular Mechanisms of Phospholipase D-Mediated Cancer Cell Survival,2967E5E6-0181-499A-8C32-87E763675ABB,Ronald Chase Bruntz,113fea8831746f04222757c6c660cc8b1970a790,http://hdl.handle.net/1803/10427,01b1e139-ffae-4724-bc2a-6cc9a409f218,2022-02-18T00:00:00Z,11
Q111635816,Biochemical characterization of a Pseudomonas aeruginosa phospholipase D,D9123E83-E3AE-401F-A9A6-07391ED1E8DE,Cierra Tamese Spencer,b721433acb2106ab701969b1feb090d9523f575d,http://hdl.handle.net/1803/10428,431cbb31-789b-4ead-92d4-3fff390941b4,2022-02-18T00:00:00Z,11
Q111635817,Physics and Processing of Vanadium Dioxide for Optical Devices,47931426-DE70-4EA8-9401-77B3355B07EE,Robert Edward Marvel,bb0aaa367c9fe2d861dd329b1b7e274f98cd2610,http://hdl.handle.net/1803/10429,23831cfb-2d4d-4999-9646-1b2704c6af4e,2022-02-18T00:00:00Z,11
Q111635818,Spatially-Resolved Proteomics of the Human Lens: Mapping Age- and Development-Related Lens Protein Modifications,720B67F4-F65C-44C6-91C2-52AD31F0E81A,Jamie Lyn Wenke,ffd28868358686a15860ef5130085772c04aaff7,http://hdl.handle.net/1803/10430,d1f8879b-4a71-4229-b8dc-2a5925891fa1,2022-02-18T00:00:00Z,11
Q111635819,Tribological Examination of Alkylsilane Monolayer Films via Molecular Dynamics Simulation,29BD4840-464E-423B-8C25-4BAD4F238C9A,Andrew Zachary Summers,e840802fed705f7524fe6063dbe5e2767ae9c34f,http://hdl.handle.net/1803/10431,5aa7f815-a6ab-4b58-a26d-afa018753eea,2022-02-18T00:00:00Z,11
Q111635824,"Environmental Factishes, Variation, and Emergent Ontologies among the Matsigenka of the Peruvian Amazon",24008892-009C-4ACA-9087-FDEFA7FEC9FF,Caissa Revilla-Minaya,3db8024a9fc2680b67435226ab0255efd9b43390,http://hdl.handle.net/1803/10434,68b60af7-28ae-4c67-bb2c-053986a38d24,2022-02-18T00:00:00Z,11
Q111635826,A study of small heat shock proteins structure and function by cryo-electron microscopy.,3FA7F129-E91D-4100-8143-E03CCAD65C15,Jian Shi,06d6ddb95dc592179927f71cbd45275cee609746,http://hdl.handle.net/1803/10436,a8630673-865f-4e15-bb9f-a0971cb4cc7d,2022-02-18T00:00:00Z,11
Q111635827,On the molecular mechanisms controlling oocyte meiotic maturation in Caenorhabditis elegans,907A0D59-1492-4723-B8F3-80706280D025,Jothi Amaranath Govindan,38ff66b865d3d5454f640c2d7527789760b0c824,http://hdl.handle.net/1803/10437,8eac9594-aeaf-4cd7-b1d3-26208e230f77,2022-02-18T00:00:00Z,11
Q111635828,The Impact of No Child Left Behind Public School Choice on Student Mobility and Achievement,65703D20-52A4-40B9-84F7-216235E93FF2,Anna Charise Nicotera,1795df5b63c396a93b7cc054d61d235a20ffb8a8,http://hdl.handle.net/1803/10438,d6368962-3521-4ae2-8a6e-7091bc372b57,2022-02-18T00:00:00Z,11
Q111635830,Synchronization of oscillators and its molecular mechanism(s) in cyanobacteria,52FBB7B3-76A6-4A90-A127-47CE6B7C8891,Jing Xiong,022d6aaf1c587355950bdf3945daff0780a4b02e,http://hdl.handle.net/1803/10439,d2796fea-5055-4ef9-bb62-aa20456715a3,2022-02-18T00:00:00Z,11
Q111635831,Reciprocal Relations between Adolescent Depressive Symptoms and Binge Eating,1DE9F3C8-4615-491F-B392-76263D7CA548,Keneisha Rachelle Sinclair-McBride,49450091bb21ece0ec96bab8597ac3e3278c8191,http://hdl.handle.net/1803/10440,a9744d93-c359-45ca-b059-84d50428e0d7,2022-02-18T00:00:00Z,11
Q111635832,New Modes of B lymphocyte Regulation in Autoimmune Disease,A1C006AF-2BC5-4C0A-8341-DEE4B3EE13F8,Christopher Scott Wilson,b10d898cd7c316a569bf4fcc4e985af77de18493,http://hdl.handle.net/1803/10441,b7adbc10-3bd8-41e8-9616-816925c0013f,2022-02-18T00:00:00Z,11
Q111635833,Molecular Simulation Studies of Lipid Bilayers and Biomolecular Coatings for Water Barrier and Biocompatibility Purposes,65033023-16CF-4D9A-B379-983DC4F5F6A1,Alexander Hao Yang,80b4f15ca48208eb91a4f829db6fa342be8735f6,http://hdl.handle.net/1803/10442,c82312d9-3c9d-4f0a-96e8-6cbcc1680b1d,2022-02-18T00:00:00Z,11
Q111635834,Angiogenic outgrowth from a perfused vascular explant: design and implementation of a perfused vascular explant bioreactor,15AFAE33-F716-40BF-85F2-120712AC5663,Michael Warren Irvin,4064ab9e7dcc28f0d500c90c2f46132b8ce277d5,http://hdl.handle.net/1803/10443,341767d8-ff37-4ef9-b690-0d8ee57b1dcb,2022-02-18T00:00:00Z,11
Q111635836,Knowledge-Based Modeling of G-Protein Coupled Receptors and their Binding Partners,6643C8E2-E9EE-4595-A0B4-0F2118D8BA09,Brian Joseph Bender,0e5533b6b82993ec9f65ff733c3f143c43565e8b,http://hdl.handle.net/1803/10445,8c4b3e28-80a8-4c92-8c92-d7e92bbbd366,2022-02-18T00:00:00Z,11
Q111635837,Dynamic Optical Metamaterials Based on Vanadium Dioxide,077E8BFF-6140-42B7-B764-1B093AAF5C10,Zhihua Zhu,ec938ad1f501c3ff57af92b451553f5b3cee3ea7,http://hdl.handle.net/1803/10446,6df45a97-b9ef-4d79-a7d0-86c9dc72cb10,2022-02-18T00:00:00Z,11
Q111635839,Reconceptualizing Supporting Teachers’ Learning across the Settings of Professional Development and the Classroom,EE66C3CD-3725-4E10-8E68-58D75D3A077D,Qing Zhao,cda62808a8919bafe06448404f988c8c62ab4ccd,http://hdl.handle.net/1803/10447,559c6c58-0a4b-4999-9e54-a7679efe6c91,2022-02-18T00:00:00Z,11
Q111635840,Multisensory Networks in Primary and Association Cortices in Cat,13170DFA-5E13-49D3-BC04-FC6C2F3AFEEA,Juliane Krueger,e434e2b211e50595efd619f1ce7f693a52e285f0,http://hdl.handle.net/1803/10448,74526d84-539e-43a0-825d-4e54d526649f,2022-02-18T00:00:00Z,11
Q111635841,Model- and data-driven approaches to fault detection and isolation in complex systems,D912E499-7B0D-44C2-9556-9C7FDC1BFBA8,Hamed Ghazavi Khorasgani,a5487fe7611f182650272cf57db811479bbc83be,http://hdl.handle.net/1803/10449,96f163e2-7488-4cf0-aa31-9f40bd540779,2022-02-18T00:00:00Z,11
Q111635842,SULFENYLATION OF CYTOCHROMES P450 IN RESPONSE TO REDOX ALTERATION,91AB0B60-5C42-460B-9BA7-AABC2E9BD68F,Matthew Edward Albertolle,dc919949836596bb4fa5a2b8f323166a5ad47b58,http://hdl.handle.net/1803/10450,89a81737-0a5d-447d-8583-41b886c5196a,2022-02-18T00:00:00Z,11
Q111635844,The Causes and Consequences of Running Away:  What Difference Does Gender Make?,5DB30451-0812-4CA7-A67D-86A8C218D5C2,Amy Stinton,a70e678f96245a64823926d11b150e6786c720eb,http://hdl.handle.net/1803/10452,acd2584b-9230-465a-b3f6-04eebc105624,2022-02-18T00:00:00Z,11
Q111635845,Altered Isoform Expression of the Serotonin 2C Receptor Disrupts Normal Maternal Care,9BCB20BF-1F60-4E3C-A7A2-979786C704D6,Michelle Marie Jacobs,69182b9490557aba3cc859b53756149adb6e89fa,http://hdl.handle.net/1803/10453,552ae410-a34d-4721-933f-d9c88b100adc,2022-02-18T00:00:00Z,11
Q111635847,Computational modeling of unsteady aerodynamics in hummingbird flight,C6690B43-D73E-4C18-A962-FAFD47867840,Jialei Song,9e6620785e24c60d541df92f6d7fb67ed5f5478a,http://hdl.handle.net/1803/10454,45df90de-4a90-4f5c-9fa1-3d6389227e7e,2022-02-18T00:00:00Z,11
Q111635848,Automatic Segmentation of the Human Abdomen on Clinically Acquired CT,3DCA46C1-4E99-4E62-A6CD-D2CC36145979,Zhoubing Xu,9c32443656c70215b95b8eeb7305597b86cc14dc,http://hdl.handle.net/1803/10455,09275179-819d-4318-bf1b-bf5a218aa849,2022-02-18T00:00:00Z,11
Q111635850,Illuminating Molecular Mechanisms of Serotonin Transporter Regulation with Quantum Dot Single Particle Tracking,039CA73F-8D1C-4859-9E6B-5BC1174985C8,Danielle Marie Bailey,a60ffb0f846103ad8f05ca94295638f35494670c,http://hdl.handle.net/1803/10457,7392083a-7a49-459f-b9bf-70f8fd7766ea,2022-02-18T00:00:00Z,11
Q111635851,Physiology-based affect recognition and adaptation in human-machine interaction,3206DB92-56D8-40DE-9EAB-F81B8CA45BEB,Changchun Liu,77ba61da505f01220bfd4c8ce591ba7b67bc8071,http://hdl.handle.net/1803/10458,22d141ad-a882-41ea-9fb5-9cc6efccfae2,2022-02-18T00:00:00Z,11
Q111635852,Mix-and-match nanodendrons for detection and treatment of breast cancer metastases,82F4524B-20D9-459B-9DF0-BD7CD9A2F126,Randy Lee Ray Scherer,d1526f1fba2d1feccc796eda89d851bb3684614a,http://hdl.handle.net/1803/10459,e09c7fbb-58fb-40c7-ae46-5fa9112e6d5d,2022-02-18T00:00:00Z,11
Q111635853,Density functional theory and scanning transmission electron microscopy: synergistic tools for materials investigation,CAAF37BF-21B3-4BA5-880F-4E5355ABDDB6,Timothy John Pennycook,c871b250e6bb1c3c0837be3d20583c3eccd905ee,http://hdl.handle.net/1803/10460,1004240c-52c7-419d-b2c0-efcbea9af222,2022-02-18T00:00:00Z,11
Q111635855,Applications of the boundary-element method for electrokinetics in microfluidics,BE5E9327-5618-47E2-9C98-1F3D66DB1A23,Dustin L House,f1bb8ea948a918f07728e63ba4721ef71e40216e,http://hdl.handle.net/1803/10461,6d324e99-6890-4047-addc-003d9bf247f3,2022-02-18T00:00:00Z,11
Q111635856,The Influence of Manganese Content and Temperature on the Relative FCC/HCP Phase Stability and Strain-Hardening Behavior of High-Manganese TRIP/TWIP Steels,83246C37-2162-4A63-8BBB-5BE184B9B112,Dean Thomas Pierce,92d859ebfc7d22289ad5b29dcb60ad0538a441d9,http://hdl.handle.net/1803/10462,1953ef51-b083-43fe-8033-faf4325f47d4,2022-02-18T00:00:00Z,11
Q111635857,Two Human Epilepsy Mutations Cause Developmentally Dependant Changes in Seizure Phenotype and GABAA Receptor Expression in Genetically Modified Mice,445188F4-8CAC-40B0-9820-4E05EC20B7AA,Fazal Manzoor Arain,0a224ad38a2070b57cbac9d68e0148f7160bd0a7,http://hdl.handle.net/1803/10463,e97c7c3f-5b40-4e15-8319-1576c66182a4,2022-02-18T00:00:00Z,11
Q111635858,"Religious Conversions in Nineteenth-Century Germany: Clemens Brentano, Georg Büchner, and Heinrich Heine",72AB1492-01C6-4853-A6E7-E4F6C248AA1C,Lisa Joann Beesley,da8695305f557258a86bd615c6eab502c9743e50,http://hdl.handle.net/1803/10464,c9decb3b-b0e3-4fcb-ab5f-032f65083341,2022-02-18T00:00:00Z,11
Q111635860,"Ultrasmall, white-light CdSe nanocrystals: ligand effects and incorporation into solid-state lighting",80873FAF-9500-4803-951F-26AAF206F477,Michael Alan Schreuder,2cea14365a500cc84f77e2f86773b30d8acd053f,http://hdl.handle.net/1803/10465,c301f743-b20f-4ccb-bebf-b834578bddcc,2022-02-18T00:00:00Z,11
Q111635861,Surface-Initiated Ring-Opening Metathesis Polymerization: A Versatile Route to Produce Novel Materials and Biomimetic Coatings,695A1836-A7C2-4C92-B5FA-4AE0D6DDCAAE,Carlos Andres Escobar,2c701eeaca8f1f122517a04abf54363108302b14,http://hdl.handle.net/1803/10466,95c8340e-77ba-426c-bfaa-0d3ec7521e2d,2022-02-18T00:00:00Z,11
Q111635862,"Hours, Scheduling, and Flexibility for Women in the U.S. Low-Wage Labor Force",55CF9337-BDD1-4326-91BA-E60C77B0FFC8,Anna Weller Jacobs,792955ca4be655f8b5d7d35e4cb73f6b4dc39eef,http://hdl.handle.net/1803/10467,5ba141bf-aec0-45cc-aa0a-08ede519a1f8,2022-02-18T00:00:00Z,11
Q111635864,The structural diversity of metal binding sites in bacterial metalloproteins: the disordered iron-binding coil of iron-sulfur cluster protein and the stable zinc ribbon motif of the carboxyltransferase subunit of acetyl-coa carboxylase,21640D6C-1D6C-4252-9ED8-6E3D9FF3AAA5,Patrick Wallace Bilder,aa9ca9fd304efc4f8d0728dddfc27812a6b5cd00,http://hdl.handle.net/1803/10468,674b7568-45d2-48a8-9639-5e5cac4b44a1,2022-02-18T00:00:00Z,11
Q111635865,Monitoring and control in friction stir welding,979E03BA-4D01-446D-9FA8-834E7387516A,Paul Aaron Fleming,c8472cf6d4ccb9802156a1dce06b9d9250019009,http://hdl.handle.net/1803/10469,c2864a06-322f-447e-be96-87e228cce349,2022-02-18T00:00:00Z,11
Q111635866,Synthesis and Application of Nanoparticles: From Materials to Biology,18FE1482-B052-4918-8737-0E1D2B49876B,Ryan D Rutledge,c2de88a97f260dbe5c46e3180bee7cee68539ac4,http://hdl.handle.net/1803/10470,9a3ba327-5cca-4f10-8d39-7fed46141f2a,2022-02-18T00:00:00Z,11
Q111635867,"Molecular Bases of the Reduced Osteogenic Differentiation Potential in Nf1 Deficient
Osteoprogenitors",C560786E-46D3-472A-9723-96BB998BD902,Seyedmohammad Ebrahim Tahaei,5ec593aabc46389f87cbd724986475726b93918b,http://hdl.handle.net/1803/10471,27788d3c-4138-4efb-82e9-cd98a7376963,2022-02-18T00:00:00Z,11
Q111635869,Echoing Demystified Aspirations: Human Flourishing and the Dialectic of Happiness,CFB8BE31-3C00-40BF-9F3A-F8A97D2AFF66,Patrick Joseph Ahern,d87eb2e465a8a242f0713445e1b035d8d8a14580,http://hdl.handle.net/1803/10473,f4fc3c03-c51b-4626-bec9-b081cd439711,2022-02-18T00:00:00Z,11
Q111635871,Role of C-terminus of HSC70 interacting protein in determining neuronal fate in acute injury,51BB0839-080C-45A0-B264-104D17C3A119,Jeannette Nicole Stankowski,082fac43f75a08c83286900dace979295cb329a3,http://hdl.handle.net/1803/10474,74db83db-7e2f-49f9-b20a-89332444762c,2022-02-18T00:00:00Z,11
Q111635873,Proteomic Signatures of Epidermal Growth Factor Receptor Signaling,F5F0D495-81A6-45F3-B874-A1A5FD546E59,Matthew Myers,16a16eac89e0f288d6dd518bbcc1746a80a78aad,http://hdl.handle.net/1803/10475,e94cbb7a-3071-4af8-a20b-6c5adee4b351,2022-02-18T00:00:00Z,11
Q111635874,Coevolution of Theory and Data Analytics of Digital Game-Based Learning,F64FB277-4B9B-4475-B778-E31BB8C9297F,Mario Manuel Martinez Garza,69f3459903a473e0f90941477a18a4b0c11058a8,http://hdl.handle.net/1803/10476,048cecdd-015c-4b63-870f-2436fcff0253,2022-02-18T00:00:00Z,11
Q111635876,"Analysis, Design, and Modeling of Image-Guided Robotic Systems for Otologic Surgery",38AA7E7F-D189-4B1D-BFFD-42253531D3EF,Neal Patrick Dillon,98176baad834e4d41468552fa0e3894c0ce2c098,http://hdl.handle.net/1803/10477,df9fdf9e-c181-49f3-81a6-ef33fb9af406,2022-02-18T00:00:00Z,11
Q111635877,The place of the past in the present: A discourse analysis of the threatened eviction of Cape Town’s De Waal Drive residents,613821B4-79F4-4AC2-B8EB-F6CAB067AF8F,Tessa Ann Eidelman,89aef5db8f82d695284014b9c7634cb22016aac2,http://hdl.handle.net/1803/10478,30b1e19a-cb52-4099-95aa-f71e9de344ec,2022-02-18T00:00:00Z,11
Q111635878,Next Generation Electrospun Nanofiber Electrodes for Hydrogen/Air Fuel Cells,E2A953F0-7095-4C6C-B46B-7A956A61381D,John James Slack,96c149b173d0ad1df1599bbab020e4755d010745,http://hdl.handle.net/1803/10479,a29c41e1-6e32-44aa-823b-68accdfa0ea9,2022-02-18T00:00:00Z,11
Q111635879,Functional reorganization of barrel cortex following atypical sensory rearing experiences: the effect on cortical spike synchrony,AF8B3AA0-0CBD-4B55-BD37-59F66481AB1E,Ayan Ghoshal,fae9c81567e8da83f66d6ecf1542ea77aca86985,http://hdl.handle.net/1803/10480,6e248387-37af-42e7-b9c1-72d4219c7288,2022-02-18T00:00:00Z,11
Q111635880,Extending Genome-Wide Association Study Data Through Analysis of SNPs in the G6PC2 Gene,141CE46A-DA35-46C0-B4B1-0401C31DB330,Devin August Baerenwald,25c6f5cc172f40030bb886c5ac160c2287af8666,http://hdl.handle.net/1803/10481,aa9c9109-5bf1-4d8c-9c8a-4fbcac58c1ba,2022-02-18T00:00:00Z,11
Q111635882,"Gang Involvement among African American, Latino, and White Youth: The Contextual Significance of Concentrated Neighborhood Disadvantage",3785B88D-A13F-467C-AF06-B37BAB0B2F7A,Mary Therese Laske,345807f3ad676c5c5829a0e73efb1d75c7597096,http://hdl.handle.net/1803/10482,dbeed18a-05f6-40fc-b5a4-2c246e9ff97b,2022-02-18T00:00:00Z,11
Q111635883,Studies on the Molecular Regulation of Epicardial Cell Movement,F3C870A5-3576-4067-8344-58DCBDF88474,Emily Elizabeth Cross,6c24df0bbd827bf9dd5182498536f991c7888a76,http://hdl.handle.net/1803/10483,e730bbc3-8817-4611-bf6d-1b9a30a4c386,2022-02-18T00:00:00Z,11
Q111635884,An efficient AVF estimation technique using circuit partitioning,B7E447B4-B7BD-48FE-9252-CCE512DC43FF,Jugantor Chetia,a067fb933aaadc80b48cb245248796b3563aa462,http://hdl.handle.net/1803/10484,69d6c83b-e946-4827-b928-e7e2ffe2ddc5,2022-02-18T00:00:00Z,11
Q111635885,Heme Synthesis and Acquisition in Staphylococcus aureus,69528135-F83B-4D9B-8147-FE49D5417D96,Jacob Edward Choby,39a91eea5cb0061244cbc5273e1218e2842083d0,http://hdl.handle.net/1803/10485,6eaf3de9-d0a5-496c-93bd-c04bd8ae8b6c,2022-02-18T00:00:00Z,11
Q111635886,Perceptual expertise affects visual short-term memory and the time-course of perceptual encoding,E0E6A54B-9869-4FF1-9C0E-EED6F1BE7CC9,Kim Michelle Curby,006be6a3920b5d73107bde41e4c6641a0717c262,http://hdl.handle.net/1803/10486,2c8a3481-98fa-43f3-a1cb-d17f97abe8de,2022-02-18T00:00:00Z,11
Q111635887,Dimensions of the Temple: The Temple in 1 Kings 5-9 Compared with Ancient Near Eastern Paradigms,3364B92F-097C-47F8-B1B9-F06974A7334E,Lori Theresa McCullough,77b336441b4ce81318e71fd0fe7ef2a44c62f85c,http://hdl.handle.net/1803/10487,5448c412-967d-4286-b750-cbc89b2ccd7c,2022-02-18T00:00:00Z,11
Q111635888,Molecular Dissection of Synaptic Remodeling in GABAergic Neurons,B692F8AC-A3C3-43F6-93AE-F9EDE36BD9CD,Tyne Whitney Miller-Fleming,6ee2a2cf495e00a939c6afbde73b1fdeafe5d27f,http://hdl.handle.net/1803/10488,4102dea5-2172-4adb-8a60-c19799b31d30,2022-02-18T00:00:00Z,11
Q111635890,NRIF is an essential component of apoptotic signaling by the p75 neurotrophin receptor,AA2AC16A-EEBE-474B-8DB2-D1B6D15C29D2,Michelle S Linggi,d53522302e3dd91beb8fdabb0ebc404c18256aa1,http://hdl.handle.net/1803/10489,ab04ced8-4cba-40e5-92c1-0ca4ab2c21d2,2022-02-18T00:00:00Z,11
Q111635891,Interventional Narratology:  Form and Function of the Narrative Medical Write-up,50BD93E2-F722-486A-827A-6835820007FD,James Hunter Wood,5f722e761d5c18beef122cf46a1744aca3695c25,http://hdl.handle.net/1803/10490,778ee771-7fae-47d4-87c5-060862afeea8,2022-02-18T00:00:00Z,11
Q111635892,Towards a Unified Understanding of Eukaryotic Cell Motility,91CB8EBF-B292-4C62-9326-4879E5CF9BF4,Jonathan Scott Gruver,6234e4ee1d8f4b38834bf703137a72fbab4c9429,http://hdl.handle.net/1803/10491,5ff7c2be-a713-4413-86ca-6e5652b21774,2022-02-18T00:00:00Z,11
Q111635893,Towards an understanding of the role of chromosome 15q11-q13 in idiopathic autism,EE9949D4-C7A9-4CF0-B4BC-14999E3061E5,Ryan James Delahanty,aa102bc1ec0ed53990bbff13281faa29e6feb738,http://hdl.handle.net/1803/10492,e2b4b493-ecba-4ec3-8c0b-279c07c4c673,2022-02-18T00:00:00Z,11
Q111635894,Proteolytic processing of laminin-332 by hepsin and matriptase and its role in prostate cancer progression,829CB29C-9B3A-4CB5-9957-692CA541C1A0,Manisha Tripathi,e1c718fc4a1f860677439d54cc24e5ce67de2ac6,http://hdl.handle.net/1803/10493,48d58d7c-bc7e-4787-9540-d05473befbfa,2022-02-18T00:00:00Z,11
Q111635895,"Three essays on gender wage discrimination, female labor force participation and the returns of private and public education in urban Peru, 1985-2000",ED5DDA9B-B92E-4BB4-B545-61069345A886,Rosario Angela Basay,95442989f29b13e45f021552358202208e205f50,http://hdl.handle.net/1803/10494,b32ec875-aadd-4849-8a4f-6d7b42735ec0,2022-02-18T00:00:00Z,11
Q111635896,Electron Beams from Needle Photocathodes and a New Theory of the Smith-Purcell Free-Electron Laser,7C1F4CD0-43F3-4DD1-AF6E-419FF7C579C2,Charles H Boulware,f80364344e1e832250f2eac7c29e120e08cea0ef,http://hdl.handle.net/1803/10495,0f702f6c-998a-43d1-bf0b-df03651ceda6,2022-02-18T00:00:00Z,11
Q111635898,Investigations into the genetic susceptibility to preterm birth,D5FA5CA5-413D-4F35-8E6F-BA6D6400DEFC,Digna Rosa Velez,dcaf1227227bf80767b0d08d165d430ddcb30e04,http://hdl.handle.net/1803/10496,0c2cbe9c-0bd0-48ed-bb6a-dd0bfb0eefb7,2022-02-18T00:00:00Z,11
Q111635899,A radiation-hardened-by-design charge pump for phase-locked loop circuits,5D0D3719-0A44-4119-B817-E71E09238C62,Thomas Daniel Loveless,30971d6ac5ec231f65778ee9c2d7ebe5e6ea1933,http://hdl.handle.net/1803/10497,dfca2da7-6417-4a89-b348-cb3abf3eed1c,2022-02-18T00:00:00Z,11
Q111635900,Regulation of the CaMKIV/PP2A Signaling Module,39310AF4-AE8C-4AC1-B690-59E151DFAC52,Kelie M'liss Reece,b0fc83dbf0460591c093399bb5f724181be441de,http://hdl.handle.net/1803/10498,8e87342d-088e-4efc-a591-898a9b6f3698,2022-02-18T00:00:00Z,11
Q111635902,microRNA Regulation of Zebrafish Retinal Development,4C178E7F-8C0E-4A25-99EF-8834500A442F,Abigail Frances Olena,b4d3c1977a1284b13b4c45b582f6b1ccc9cd451b,http://hdl.handle.net/1803/10500,78657f4d-1c6a-44f1-a39b-a5ea86673fd3,2022-02-18T00:00:00Z,11
Q111635903,"The cognitive neuroscience of creative thinking in the schizophrenia spectrum: individual differences, functional laterality and white matter connectivity",E8884F87-D0ED-44E0-B42D-91F065CCC26D,Bradley Scott Folley,5373425e73aabe78e022346297392850346d75bf,http://hdl.handle.net/1803/10501,2565ea64-62b7-47e4-ac3c-22e29f80cdfa,2022-02-18T00:00:00Z,11
Q111635904,"Kinetic analysis of phospholipase D: Allosteric modulation by monomeric GTPases, protein kinase C, and polyphosphoinositides",09BC1958-3EEC-4EA4-8D8B-CAC8C6E4AD79,Lee Gardner Henage,8b9fcf2564c3d05b13b1f147b5c3859c15d9392a,http://hdl.handle.net/1803/10502,28109bc7-201c-4dd3-8960-5c232cb577b8,2022-02-18T00:00:00Z,11
Q111635906,Religion in the Remaking of Rwanda after Genocide,374E896B-6C69-4A98-BA49-67C4BC880990,Joshua Theodore Bazuin,93fb7775ad3c3910dbf53cd153771b3d5de105c4,http://hdl.handle.net/1803/10503,a8d5a765-b0a1-4da5-b339-456815778efe,2022-02-18T00:00:00Z,11
Q111635907,Computational modeling of fluid–structure interaction in biological flying and swimming,B5711CDD-4C18-4B52-B152-A67AA665140F,Hu Dai,156f844e4c29a753091781a4857b79ca887ccea5,http://hdl.handle.net/1803/10504,98ba30e9-a1a2-4493-b1aa-55a79c556963,2022-02-18T00:00:00Z,11
Q111635909,Single quantum dot approach for molecular dissection of serotonin transporter regulation in living cells,5848DE4B-6944-4B21-B038-153E75300459,Chia Hua Chang,7a4d3be6c686c8d89c7f90f85f843546d7ab7eab,http://hdl.handle.net/1803/10505,e21fcf79-6d4f-428c-af5c-9456e34a85b7,2022-02-18T00:00:00Z,11
