qid,label_en,author_uuid,author,author_stated_as,author_ref1_hash,author_ref1_referenceUrl,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q111640607,Multiscale Modeling of Brittle Composites Using Reduced Order Computational Homogenization,AA55E8F8-A000-4025-B708-25D711C56619,Q83564117,Robert Doyle Crouch,bbe5ab177bed526f830c849fc9ddab7abecfc642,http://hdl.handle.net/1803/13883,0c4289a8-a8d9-473d-8c1b-7dd840367b10,2022-02-18T00:00:00Z,11
Q111640609,Resilient Cooperative Control of Networked Multi-Agent Systems,61A3BB15-6DC2-42E7-89CF-EF95F403F335,Q102994799,Heath Joseph LeBlanc,f227d0a733aee50c8fbf79adfe6a78d2d11e448e,http://hdl.handle.net/1803/13884,23c91369-1325-4ad0-8267-a823f2d173a2,2022-02-18T00:00:00Z,11
Q111640610,Skein theory of planar algebras and some applications,88AF93EC-A38B-477C-B665-1F06118908AE,Q102739538,Yunxiang Ren,3f7ad16bfff32146e8c47186ea4446d22fc82a22,http://hdl.handle.net/1803/13885,5f6624ff-6096-4417-a86d-99eacf88e522,2022-02-18T00:00:00Z,11
Q111640625,A Defense of Angry Blame,1FD96699-2DC3-42D9-A8E9-5AEFD9DBEAB5,Q83432396,Lyn Alison Radke,da6e0ab1d194e388edba865dc956b8129bdcc485,http://hdl.handle.net/1803/13898,3be9cf46-e8b5-4185-a928-3ae691c12c96,2022-02-18T00:00:00Z,11
Q111640627,Essays in Liquidity and Trading Activity,73AAB0D0-1911-4FBF-905D-A162A29B8E4C,Q86916123,Veronika Krepely Pool,bf9688bcb81c07787fc2b5da4d249d2e1afa1383,http://hdl.handle.net/1803/13899,5d70262d-5dcb-4eba-9bd3-c6623ebf32b9,2022-02-18T00:00:00Z,11
Q111640647,Molecular mechanisms of Gli2 regulation in osteolytic bone disease,AC194511-EC3D-4965-BC54-606AFF6A509E,Q89550774,Rachelle Whitney Johnson,b2a37d880d81b820d9a4fda278f333c1836126f1,http://hdl.handle.net/1803/13912,8cb0e8e0-f1ec-4951-abf7-8b65f73111cd,2022-02-18T00:00:00Z,11
Q111640651,Novel implications of lost serotonin transporter function on platelet biology,58BF4D52-66ED-4F14-8EBF-9699C382C064,Q57564104,Kendra Helen Oliver,b63570cedd10c4f9189ac431db3e2281d84c52bb,http://hdl.handle.net/1803/13914,dfb4607d-b8c7-44ac-8dac-eb6c0a188c93,2022-02-18T00:00:00Z,11
Q111640660,"Multiple Magma Bodies: Understanding the Pre-Eruptive Architecture and Magmatic Processes of Supereruptions Based on Textural, Mineralogical, and Geochemical Features of Fiamme from the Ora Ignimbrite (Permian, Italy)",23AF7478-333E-44EF-8B13-60009BAE84D9,Q106396154,Genna Raine Chiaro,3f3593f158859b040ce16315544b87b329f39ecc,http://hdl.handle.net/1803/13920,60097d03-38ae-4b07-a061-8ad5a77dad15,2022-02-18T00:00:00Z,11
Q111640745,High-resolution functional magnetic resonance imaging of perceptual expertise in the ventral temporal cortex at 7-tesla,42239ED2-5737-4F98-B0BC-ADAAB25C75B1,Q42305906,Nancy Rankin Williams McGugin,65f97ff00d47249057f1582c6185925d3116bcd6,http://hdl.handle.net/1803/13972,63f4f7fd-4224-481a-8c89-df877ce403e8,2022-02-18T00:00:00Z,11
Q111640748,The application of umpolung amide synthesis to the enantioselective synthesis of dihydroxyamides,7118E22B-93C6-4F5C-A353-130C675FEE26,Q87891570,Dain Bridgeon Beezer,ba92ca04595cd38d334ff4a4365f428a30633ce7,http://hdl.handle.net/1803/13974,99b4e361-28df-4305-9b17-979ebe7397c2,2022-02-18T00:00:00Z,11
Q111640750,"Body Image, Disfigurement, Depressive Symptoms, and Neck-Related Functional Status in Patients with Head and Neck Cancer",4A749A9A-5DD3-4DFA-B2AB-6FF1A184F274,Q88155230,Bethany Andrews Rhoten,0c3da6deffd2949768af2f8eb60aa82195258153,http://hdl.handle.net/1803/13975,8b7c638b-0fbb-4424-a417-93d755f5102b,2022-02-18T00:00:00Z,11
Q111640765,DNA Damage Signaling Orchestrates SV40 Chromatin Replication,40B73A9E-E6AC-4BF2-99B0-6C4D3827B617,Q91454933,Gregory Alan Sowd,6d364e9452e80cdb98c8be82ffe232619e88f0f1,http://hdl.handle.net/1803/13987,a30879da-bffd-4080-83f2-8e7dfc296326,2022-02-18T00:00:00Z,11
Q111640770,Econometric Analysis of Financial Markets Using High-Frequency Data,C0171ED6-4B34-4FEE-BB2A-A458950D804E,Q102322693,Kun Yang,c3ada9d448f8248a1a664db76040aca04d00357e,http://hdl.handle.net/1803/13991,b95e8dbd-7c23-4426-b347-596ac834f3b6,2022-02-18T00:00:00Z,11
Q111640777,Pro-apoptotic BID facilitates ATR function following replicative stress,CB37B7BE-122A-4463-818A-7C45939137AB,Q99550779,Yang Liu,5bd6424ebad724d28a8e314fa3e3ba9f2329ace0,http://hdl.handle.net/1803/13996,1f63d664-3812-4d6b-888b-4e30ff348731,2022-02-18T00:00:00Z,11
Q111640785,Development of novel poly(glycidol) hydrogels for applications in regenerative medicine and drug delivery,31847545-EAF6-45D2-AD59-243FED85B4AE,Q87891570,Dain Bridgeon Beezer,493837aa695c2afb60f40bf81586427a6c269c3b,http://hdl.handle.net/1803/14002,7f607787-3866-4b54-8b67-c51023e12ce9,2022-02-18T00:00:00Z,11
Q111644435,"Discovery, optimization, and validation efforts towards positive allosteric modulators of the Glucagon-like peptide 1 receptor and discovery of a novel series of Glucagon-like peptide 1 receptor noncompetitive antagonists. Progress toward the total synthesis of Melearoride A",1E1906B1-93B1-4889-81A0-69E0B25BD871,Q56952502,Kellie D'Nee Nance,21ac97a562b9920b8d23814f5f8571299aded847,http://hdl.handle.net/1803/14011,379ee1e9-8b99-4af8-9e5d-52fb384d3983,2022-02-18T00:00:00Z,11
Q111640825,"AN ALTERNATIVE DIASPORA:
AFRICAN AMERICAN ‘OUT’ MIGRATION TO TRINIDAD AND THE BRITIH WEST INDIES, 1783-1865",1B4789A1-AF47-47E6-AA56-966754344332,Q86741225,Danyelle Adia Nicole Valentine,4a3a676727b4cddf957d6d86ccc2f92517de5113,http://hdl.handle.net/1803/14032,823e018b-dd95-49d1-b045-8bd12ea0b007,2022-02-18T00:00:00Z,11
Q111640834,Sympathetic and Parasympathetic Associates of Childhood Stuttering,DE94565D-7841-4FAA-91E4-9C27D913DB85,Q90458188,Robin Michael Jones,838e9c4099c6134293f6cce06129d966d2a56e2c,http://hdl.handle.net/1803/14039,d7ce8839-4c6e-4aec-ac51-c9b8e7d8a2d3,2022-02-18T00:00:00Z,11
Q111640836,The role of the ubiquitin-proteasome system in Gcn4 target gene transcription,324C7A17-3011-44FE-818C-E89775F28A13,Q106396161,Gregory Caleb Howard,fdb8ba92f146010bdbcd6c87b2f3d422f4a1d28f,http://hdl.handle.net/1803/14041,93fd7c3a-d1c8-4cd7-ab0b-67dfdda592ad,2022-02-18T00:00:00Z,11
Q111640843,TGF-β1-induced calcification of valvular myofibroblasts: mechanisms and therapeutic strategies,9459A1E7-6C38-43A0-B964-D67038679744,Q102421151,Joshua Daniel Hutcheson,0ae3d13343b61f1b58bf0d65fc4524514a167bfc,http://hdl.handle.net/1803/14046,293fb54a-d901-456f-bbed-42019dc01fc9,2022-02-18T00:00:00Z,11
Q111640908,Synthesis and application of targeted molecular imaging agents for enhanced disease imaging and therapy,1EB1D56F-6D44-460E-8AC5-6E924B390AED,Q87816649,Mingfeng Bai,3ff2311f1429fb947ab4bc2c354eb046521760ef,http://hdl.handle.net/1803/14096,bd9f6ac8-19c3-45ed-b745-a515aaea42b8,2022-02-18T00:00:00Z,11
Q111640930,Reduced order modeling and multiscale investigations of high performance alloys under monotonic and cyclic loading,7A4DB2D0-13C2-4943-960A-96F6F9EFC6E6,Q106396586,Xiang Zhang,dd5a26e8069c8ed442bec6cc4a001a7a93c03307,http://hdl.handle.net/1803/14114,b1d2ee1a-4347-4e75-8b2f-a890055a012f,2022-02-18T00:00:00Z,11
Q111640962,Exploring the Effectiveness of Phonics-Based Instruction for Children with Down Syndrome,6F869148-0C77-45AD-A691-2D70509FE793,Q77568404,Christopher Jay Lemons,19b8db7e4772ad73ab9cf627e385afb8038f3286,http://hdl.handle.net/1803/14138,35a5c753-6b1c-4925-87e6-febedb8726b4,2022-02-18T00:00:00Z,11
Q111640967,"Quantitative assessment of inflation pressure during a transition to inflation targeting: the Turkish experience, 1996 - 2005",AC86B3E7-3542-422A-A764-BED268E5B2CB,Q106396165,Halit Akturk,ac944be2c4b65deda37030634b99f83f91b23304,http://hdl.handle.net/1803/14143,262f4fe0-c062-44f4-bbbf-c0feea09e722,2022-02-18T00:00:00Z,11
Q111641012,Cellular instability phenomenon in premixed tubular flames and non-premixed opposed tubular flames,E1511A3F-A1E4-45AD-8762-FB50279073D3,Q106396597,Yu Wang,d905538f9065b568a99e3579fb2e5d1eb6656e4a,http://hdl.handle.net/1803/14178,74c2f716-81c4-45bc-be93-9853269a5160,2022-02-18T00:00:00Z,11
Q111641021,"Discovery, Optimization, and Characterization of Novel Subtype-Selective Muscarinic Acetylcholine Receptor M4 and M5 Positive Allosteric Modulators",CAC41C2E-E082-4A0C-BC57-6E47925C45AF,Q91511351,Thomas Miller Bridges,0a0d41af8b2c68f6ebcf62caff461bf7d7e30216,http://hdl.handle.net/1803/14185,c63be501-fd2c-46a8-ae84-caee3ca6dfad,2022-02-18T00:00:00Z,11
Q111641051,"The PCH family protein, Cdc15p, interacts directly with two actin nucleation pathways to contribute to cytokinetic actin ring formation in schizosaccharomyces pombe",E791FE5F-5176-457A-A8BC-52AAB5F90395,Q91489904,Robert Herschel Carnahan,fee6171a761addf18dcef5f3e0ce4289d0dc29be,http://hdl.handle.net/1803/14208,d206b8a6-8011-44b7-8148-e69262ccaaa8,2022-02-18T00:00:00Z,11
Q111641059,"Augmenting Communication 
With Before Visit Questionnaires",B7E36C4E-2339-4CE7-A609-1605560FE396,Q86991845,Yaa Aboagyewa Kumah-Crystal,c9deb6c0f32a9a99044c656a9ca4e6fd3fed44d0,http://hdl.handle.net/1803/14214,016cefaa-a70c-464a-ba62-ea21481a1212,2022-02-18T00:00:00Z,11
Q111641070,A transcription factor network dictates neuronal cell fate decisions in the zebrafish dorsal diencephalon,C87E4BFE-6589-469C-8D30-5C6AACA2BE6C,Q85220273,Sataree Khuansuwan,f37c260e65fe6f109899e8a661965b69042a4ce2,http://hdl.handle.net/1803/14223,722c82f0-2943-4cc9-ac33-60c5a87bd02a,2022-02-18T00:00:00Z,11
Q111641076,The Role of p130Cas Signaling Domains in Cell Migraion,E25D75E9-0C72-44F6-B23B-E219D2BCD713,Q91155168,Leslie M Meenderink,2bd99c5a8e1f6bac86f3d365671621de48dd6e33,http://hdl.handle.net/1803/14227,2dfed725-6004-4a69-94df-09d1056ace62,2022-02-18T00:00:00Z,11
Q111641094,Confronting Complexity:  A Comprehensive Statistical and Computational Strategy for Identifying the Missing Link between Genotype and Phenotype,54E661DA-A219-44BA-8C30-69F1CFA62E4B,Q56995720,Tricia Ann Thornton-Wells,5324c33b0c8d06372aa5341aad68fa80e48a5300,http://hdl.handle.net/1803/14241,21272896-8f8b-45ca-a28f-f1daa4451189,2022-02-18T00:00:00Z,11
Q111641110,On some complexity problems in finite algebras,B31937DE-150F-4DE8-A20D-0F380A6D901A,Q102278461,Marcin Andrzej Kozik,c3b50b8f190fab22f7ae4de50e3bff7cac2b3248,http://hdl.handle.net/1803/14253,3f9ef659-bc5f-4183-bcb6-25f6fc19f174,2022-02-18T00:00:00Z,11
Q111641133,Straining Two Dimensional Materials,520BFD80-BCFC-4355-8C57-EFCB84251E73,Q93745380,Hiram Jacob Conley,5646928931eb6c518072820058fc598e115e4c8b,http://hdl.handle.net/1803/14270,5640f2d6-ccbf-438d-8db2-68b866b6f2ef,2022-02-18T00:00:00Z,11
Q111641142,Understanding Oncogenic Tyrosine Kinase Fusion Driven Cancer: An Investigation into Inflammatory Myofibroblastic Tumor and the Non-kinase Fusion Partner,08A282A8-64CA-47FF-8F30-EBEDEBB4878E,Q101225404,Merrida Ann Childress,9b1b7fb55f178f2951e726243146b5e69976a8f0,http://hdl.handle.net/1803/14277,9b881614-47f5-4196-8900-199c71d5ccdb,2022-02-18T00:00:00Z,11
Q111641173,"The Political Organization of the Belize Valley: New Evidence from Baking Pot, Xunantunich, and Cahal Pech",66EAB1B2-A38B-45A0-B974-0525F162CDB7,Q90454182,Carolyn Marie Audet,91faf19afdf71beff1bf959d1c0e4e1fc98619af,http://hdl.handle.net/1803/14302,b23c1ab1-b901-4579-adc2-d776c44649b7,2022-02-18T00:00:00Z,11
Q111641186,Automatic Classification of Patient-Generated Messages from a Patient Portal,9E6B15B5-FB67-42B6-9B1C-D209544FF1F8,Q55908571,Robert Michael Cronin,5bb9991d33dce8cef5fe89234b76557de4da94e4,http://hdl.handle.net/1803/14313,26f3c7be-4c2e-4a9f-8d17-1d34f9397e4d,2022-02-18T00:00:00Z,11
Q111641190,Development of methods for docking and designing small molecules within the Rosetta code framework,6074ED56-5F9E-46E6-B934-5FE4B22C73B2,Q57307139,Gordon Howard Lemmon,61c3b58ee15a755f0a4f9150ec33b3835e7b3d18,http://hdl.handle.net/1803/14316,b1c292e3-1131-4cb8-8106-0894abb0efb5,2022-02-18T00:00:00Z,11
Q111641205,Stabilizing Calibration of Clinical Prediction Models in Non-Stationary Environments: Methods Supporting Data-Driven Model Updating,29B13067-7FA6-452D-9F71-F7EE70521A11,Q90330601,Sharon Elizabeth Davis,8156ba48d54f4b9751de2e6080d0131844feee8d,http://hdl.handle.net/1803/14327,98e3448b-b8e1-4a86-9231-c5ddd70c6776,2022-02-18T00:00:00Z,11
Q111641208,Social Network Analysis of Cancer Provider Collaboration,04349B81-19F2-420B-B12E-D538944E5700,Q106396033,Bryan David Steitz,f9e0de5ecce8e679a0bec80b1ce9a61f30f2d9ac,http://hdl.handle.net/1803/14330,f8644d78-45f7-4cb4-a7aa-2ed4e3260647,2022-02-18T00:00:00Z,11
Q111641222,Efficient Development of Electronic Health Record Based Algorithms to Identify Rheumatoid Arthritis,F9694384-1983-411E-A3B1-5E3EB33FF7B5,Q88200502,Robert James Carroll,586974166c57111ddc64d9790397f4d91e63894b,http://hdl.handle.net/1803/14341,b453da64-2287-43be-b506-0a191e3e82ec,2022-02-18T00:00:00Z,11
Q111641223,Analysis and Verification of Cyber-Physical System Software Using Static Analysis,28F9B92B-79FA-4209-85BD-EBCB4039293A,Q106396605,Zhenkai Zhang,da1c30c9b77a5aa6b4820ccdf43f3bb2c86257d3,http://hdl.handle.net/1803/14342,4ea45a35-9985-45c6-84e5-ebf17cdad893,2022-02-18T00:00:00Z,11
Q111641249,Model-based detection in cyber-physical systems,A9A1CEC1-094C-40C8-835F-286581A67977,Q102994783,Ashraf Mohammed Tantawy,5c23d38ae6d7f69f3357f0e239011c28dbecf395,http://hdl.handle.net/1803/14362,c438cbed-5550-434a-bbc6-c5bc1158e4b3,2022-02-18T00:00:00Z,11
Q111641271,A finite element inverse analysis to assess functional improvement during the fracture healing process,7AE58E5D-6CEF-48AF-BC10-E9E14BEE7768,Q39050123,Jared Anthony Weis,d5d5009ff599a5275114431bf33add4d79f33c05,http://hdl.handle.net/1803/14378,9a7097c7-b5b3-4903-bb2b-fc88282c5364,2022-02-18T00:00:00Z,11
Q111641302,Diffusion weighted magnetic resonance imaging by temporal diffusion spectroscopy,91CA5561-8ADE-477F-AAA0-466DD32E1953,Q43148240,Junzhong Xu,ef94302bcc8df3ea0f4ac81f19c5fc34327afb04,http://hdl.handle.net/1803/14401,64765d10-125b-4f83-8a41-887a377b7a35,2022-02-18T00:00:00Z,11
Q111641306,"Associations between Risk Perception, Smoking Behaviors, and Lung Cancer Screening in
Smokers Receiving Inpatient Tobacco Treatment: A Prospective Study",7B113864-1E82-4243-9A50-51A8FEFCB064,Q97398626,Julia Martin Steed,dc40a7a51afc2d9cb9c7f8949643a7baa0f50872,http://hdl.handle.net/1803/14404,39d42a4e-0c06-467c-a7e9-073ec050cd70,2022-02-18T00:00:00Z,11
Q111641311,Nanodiamond macroelectrodes and ultramicroelectrode arrays for bio-analyte detection,434A0F0A-9EC1-4EC1-B23C-870E8DD15392,Q86604813,Supil Raina,ab7a7b7ad94393e6d9d1539d0dbead25bbd28bf0,http://hdl.handle.net/1803/14408,6830d301-1b34-4122-af0e-bc81ceba3972,2022-02-18T00:00:00Z,11
Q111641318,Modifiable and non-modifiable risk factors for pelvic organ prolapse,7B607FC9-FE44-47A1-98AB-E2E737862778,Q87679009,Ayush Giri,a881c9d7c26228c03fc461c7aa5b5f2b3671732a,http://hdl.handle.net/1803/14413,cb301b70-32d2-4989-8c0c-fee0e5bc97eb,2022-02-18T00:00:00Z,11
Q111641319,Cortical Associates Of Emotional Reactivity And Regulation In Children Who Stutter,52CD900A-C138-4C4A-95DD-AEA2DE7AA558,Q106396169,Hatun Zengin-Bolatkale,689f63c59b5011ccb4138e7ac3ccc8286e62b627,http://hdl.handle.net/1803/14414,e94af3c8-c55e-4ce9-ba6c-b540318aa393,2022-02-18T00:00:00Z,11
Q111641335,"The Roles of Oxidative Stress, Inflammation and Adaptive Immunity in Aortic Stiffening",8CBF302C-0176-4EA2-B2B3-A411DA9DDA37,Q57080415,Jing Wu,625dce235d750307e3b36fc57cc1112b6faf86e9,http://hdl.handle.net/1803/14427,605be65a-b1b4-474c-874e-a3587e9f5a14,2022-02-18T00:00:00Z,11
Q111641339,Vehicles of change: context and participation in power-based community organizing,9ABAF046-D14D-4BE6-8515-B935A25402D7,Q40226855,Brian David Christens,8149441ec77775792a9897aaca39467ce0f76ef0,http://hdl.handle.net/1803/14429,69d98ece-20c8-4e7b-9347-2627f264c16f,2022-02-18T00:00:00Z,11
Q111641362,The effect of lipids on glucoregulatory hormone actions,467CF4CA-5CB6-4EEF-81F2-FECDA93BFF07,Q55711825,Carrie Alicia Everett Grueter,ce0361139c5dbaadd5dcc0f8a4bd2051807a74a7,http://hdl.handle.net/1803/14447,690b6828-b8af-4e74-8c10-e528d2b8c898,2022-02-18T00:00:00Z,11
Q111641367,Sometimes It's Personal: Hate Crime Prosecution in California,5C90EBA2-6D22-4414-ACE0-AB850A5AAF04,Q83492874,Laurie Elizabeth Woods,536fb5d4b205c886e2295462c466c1f5c2d352ef,http://hdl.handle.net/1803/14452,85a14984-de47-45ad-85a2-37f35c91b010,2022-02-18T00:00:00Z,11
Q111641442,Opioid analgesics and the risk of serious infections,F2625763-26F0-4D53-B02F-95066DCAFAB3,Q85373160,Andrew David Wiese,d84a939b3cfbe5acc9f530866ae73974d78b1224,http://hdl.handle.net/1803/14511,16a6b5ec-474d-40d3-8a1c-ed81af3b304b,2022-02-18T00:00:00Z,11
Q111641448,Harnessing RIG-I in the tumor microenvironment for therapeutic breast cancer treatment,6BF80722-C143-411E-ACD4-81036F72D4DA,Q106396090,David Len Elion,ead08670307a24582b22887b1a221b507845cd47,http://hdl.handle.net/1803/14516,98fdec6e-1748-4b82-9cd3-74682a4f98a9,2022-02-18T00:00:00Z,11
Q111641456,Design of modular self contained knee and ankle prostheses,AAE26B77-0D35-4D4E-9803-5F6C7CA67FB9,Q86864494,Jason Edward Mitchell,0281a5baf4a76118e7eead25e895cd13f7d59b0f,http://hdl.handle.net/1803/14523,cd0a531e-e492-4b73-a531-387a9c32c2e9,2022-02-18T00:00:00Z,11
Q111641472,Ngn3-expressing progenitor heterogeneity drives endocrine lineage allocation in pancreas development,A3F67A57-4F70-4700-AF4E-D7A7E629ECA3,Q86508191,Jing Liu,d309d6350076a1485f86e3a9f16981e3808ae777,http://hdl.handle.net/1803/14537,dd7e5682-7a4b-43b1-b087-690d7618b7b8,2022-02-18T00:00:00Z,11
Q111641474,Talking About My Care: Detecting Mentions of Hormonal Therapy Adherence Behavior From an Online Breast Cancer Community,64577B7F-0083-41C0-8E62-9615E5853346,Q85320571,Zhijun Yin,f5804631f514bf41ddbb961aeb49665638611162,http://hdl.handle.net/1803/14538,acf193ac-a959-46ab-9c75-ee7063ca2fee,2022-02-18T00:00:00Z,11
Q111641486,Network Performance Analysis and Management for Cyber-Physical Systems and Their Applications,924C615C-199E-4AA0-8E4C-CC9E675D360E,Q86864497,William Alexander Emfinger,52ce10a179faf5d28a94bb761fe43a4c464619fe,http://hdl.handle.net/1803/14549,a798216a-e72d-47c6-8760-90401dd862f3,2022-02-18T00:00:00Z,11
Q111641507,Observational learning of academic and social behaviors during small group direct instruction,135FECC0-9113-4E68-85BF-0503A50958A9,Q83564186,Jennifer Renaee Ledford,cb0c7336b746d058d33202bc1a7b8d4d0307aeb9,http://hdl.handle.net/1803/14567,8f50d4df-d698-42c6-ba6b-f36e94803a0c,2022-02-18T00:00:00Z,11
Q111641557,Probing Cell Signaling Networks in Microfluidic Devices,68B8FAE0-5103-464A-959B-D6A46312516A,Q79275910,Jonathan David Ehrman,ceabaa81215498096fff962c41c1bc304fed70a1,http://hdl.handle.net/1803/14608,abc57ae7-383a-4027-9e1e-e2581e289082,2022-02-18T00:00:00Z,11
Q111641558,"“We’re all caught up in it one way or another”: African American Comics, Civil Rights, and Political Personhood",DB1ABCB9-E62B-4DE0-9085-4B3CE3DAA103,Q106396347,Magana J Kabugi,d746e27e5e3b0d4dff60c0284a91d19d47e77513,http://hdl.handle.net/1803/14609,9eec73ff-aeac-412c-8f12-ef666ef76c4b,2022-02-18T00:00:00Z,11
Q111641633,Colistin-Functionalized Nanoparticles for the Rapid Capture of Acinetobacter baumannii,55E05920-7FDA-4E4A-9E51-1C6C36B387D5,Q13562906,Sinead Emily Miller,e759848eed2e847208a238b7273f6eebddba719a,http://hdl.handle.net/1803/14665,adf8e42d-8af9-4834-b0fa-0f7eab7a3a77,2022-02-18T00:00:00Z,11
Q111641637,Data-Driven System for Perioperative Acuity Prediction,D394F1E1-CCB0-4212-B647-90167380FE4A,Q60325769,Linda Zhang,dabe743d389f7561cb971eb004132decffb0fa02,http://hdl.handle.net/1803/14669,3d532352-3d3a-45a7-9624-9ba294f5191e,2022-02-18T00:00:00Z,11
Q111641648,Charge Trapping Properties of Alternative High-k Dielectrics in MOS Devices,72D466A2-94FD-4AFD-A6E9-B1ACB974C49E,Q106396591,Xing Zhou,4a448265bb8fc2a1a9bde8bb0b4eca071acd4211,http://hdl.handle.net/1803/14678,69368f3b-66b3-42e7-bb4a-0c7533e0890c,2022-02-18T00:00:00Z,11
Q111641660,Infants' use of category labels and intonation in reference resolution,CA8A9588-203B-486C-9D90-F5DF2EEC369F,Q83557148,Maria Alexandrovna Osina,8d6ac7d54fa13ef2b757bcaed7eacd9a247ce9e2,http://hdl.handle.net/1803/14689,18398c89-e763-442c-aa64-45f9ee29e7a9,2022-02-18T00:00:00Z,11
Q111641665,"Schooling the Forest: Land, Legacy, and Environmental Epistemological Practice in the Upper Napo",F00A0C3A-F995-4714-B2D5-9CD8112FF581,Q106396222,Jeffrey Thomas Shenton,1c736d83c7e49e1f99f021f358323eb9b0ba5289,http://hdl.handle.net/1803/14693,289fe56e-b9d1-4022-a5f2-f00b430a9706,2022-02-18T00:00:00Z,11
Q111641667,Development of Optical Imaging Methods for Evaluating the Vascular Response to               Hind Limb Ischemia,BA47FEF2-D1F1-4BAF-A95E-FB22992E16CE,Q91536407,Kristin Poole O'Grady,c9339213af790678a42fea2f858d86f962c4b1c5,http://hdl.handle.net/1803/14695,e4c139ab-b57b-4029-be87-b77acbfbc831,2022-02-18T00:00:00Z,11
Q111641669,Transcriptional profiling and functional modeling of the chemosensory appendages of anopheles gambiae,5503AE9B-46AA-47C9-ABF2-192C98ED66BA,Q77516431,David C Rinker,202ce9608a39c3e7d614226105c3d934e1a2689f,http://hdl.handle.net/1803/14696,6a467a9d-237a-43d1-bf62-795030033b3e,2022-02-18T00:00:00Z,11
Q111641690,Bayesian Transformation Models for Multivariate Survival Analysis with Applications in Large Data,5C3FE595-2B44-4BE2-A51A-9EA99B4BC057,Q103047833,David Jeffrey Schlueter,716b73f680e07502b6b66051daff6a5a2e1746b7,http://hdl.handle.net/1803/14714,13b9ee5e-42fa-4897-9367-f135d3ac1718,2022-02-18T00:00:00Z,11
Q111641706,Improved synthesis of tetraethylene glycol-derived thiol for monolayer-protected gold nanoparticles,A4208D5F-7B2B-4D98-8FC4-21BECEEAFD71,Q89829409,Andrzej Balinski,35f45f3b0a90d09c2beffd149671ef1e75167568,http://hdl.handle.net/1803/14724,a22bdfa0-d876-448c-aefb-b1cc75e8fd8f,2022-02-18T00:00:00Z,11
Q111641709,Role of unique Helicobacter pylori proteins in the Cag pathogenicity island-encoded type IV secretion system,B486111A-A190-4AFA-A3BC-BF8F501328A9,Q59222146,Carrie Leigh Shaffer,8eccc8ae2fe4d1a1bd4580807d3abcf7cd959e05,http://hdl.handle.net/1803/14725,881ab088-9ed8-437d-aafe-dae38f22eae5,2022-02-18T00:00:00Z,11
Q111641730,"Defining Phenotypes, Predicting Drug Response, and Discovering Genetic Associations in the Electronic Health Record with Applications in Rheumatoid Arthritis",E06E3FBE-347A-4C68-A2D9-00884927A544,Q88200502,Robert James Carroll,8812bcd4846d0c8f58dc76650451a4f1ad46983b,http://hdl.handle.net/1803/14730,23bc7517-9fce-491c-8ddc-10447486c271,2022-02-18T00:00:00Z,11
Q111641748,Algorithmic Enhancements to Data Colocation Grid Frameworks for Big Data Medical Image Processing,939A20C8-ED21-4222-BDBE-987B99BCE333,Q106396513,Shunxing Bao,91a3f53d9d0bf02c7826e12125a1a98d0529b08f,http://hdl.handle.net/1803/14739,a68dfa00-290f-48de-b451-8cfad9ffc4cd,2022-02-18T00:00:00Z,11
Q111641753,Network and Service Failure Restoration and Prevention in Multi-hop Wireless and Mobile Networks,83305C97-489C-4617-B0A5-6B290E94F623,Q102356700,Shanshan Jiang,e3da7cdc0599b2f406685c916fa47c0475c80ff9,http://hdl.handle.net/1803/14743,12fb929a-b24b-4b4d-9362-5948ad081dab,2022-02-18T00:00:00Z,11
Q111641754,The role of lipid second messengers in angiogenesis and the vascular endothelium response to radiation.,B6404B9E-2C01-49DC-B1C6-581CEB467954,Q90270913,Amanda Gwynn Linkous,7dd81d40d09b7d0135bdf89dac5b039d0996744a,http://hdl.handle.net/1803/14744,2aed9fe2-0572-48b9-8313-39e7833d3458,2022-02-18T00:00:00Z,11
Q111641757,Probing ensemble and single-molecule behavior of cocaine-sensitive dopamine transporter with antagonist-conjugated quantum dots,67608100-2F7E-4A60-97AE-2B6F450B8230,Q86531604,Oleg Kovtun,7dfea6936b6ab88f0606cb72aeb4e711efc334c6,http://hdl.handle.net/1803/14747,6c6b0834-1aba-4f66-ac36-c52d372f8e9b,2022-02-18T00:00:00Z,11
Q111641772,Novel Multilayered Magnetoplasmonic Nanoparticles for Theranostic Applications,9372EE93-6530-468F-B729-9B022BA97685,Q106396057,Charleson Sherard Bell,e9050dfc5011f365accada6765ec5845d2d92018,http://hdl.handle.net/1803/14760,8f381ab0-7ed6-47f9-9725-2f125cc41ec8,2022-02-18T00:00:00Z,11
Q111641781,Achieving Medication Safety during Acute Kidney Injury: The Impact of Clinical Decision Support and Real-Time Pharmacy Surveillance,794345CB-E390-49E6-A768-50C589C80E47,Q58132792,Allison Beck McCoy,0d99546e49cdb5ba1784f98163468aa119a17fb2,http://hdl.handle.net/1803/14768,3bbbe7a2-a463-42d6-9e5a-ffe06542d348,2022-02-18T00:00:00Z,11
Q111641782,Studies Toward the Total Synthesis of Bielschowskysin,8F9D9AE9-E1FD-4A06-8607-C50D2EFD1D2C,Q68811215,Steven D'wayne Townsend,1da255f73aba6a4ea8be2d946afe7bca76262901,http://hdl.handle.net/1803/14769,86a1f92b-1e5f-48d5-a054-8972c48c54da,2022-02-18T00:00:00Z,11
