Title,Url,yes/no
"Amazing grace in John Newton: slave ship captain, hymnwriter, and abolitionist",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001327052&site=ehost-live,
Roger Williams,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001502214&site=ehost-live,
"Rebel with a just cause: a political journey against the winds of the 20th century: reminiscences, 1922-1951",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001686798&site=ehost-live,
Cotton Mather and Biblia Americana: America's first Bible commentary: essays in reappraisal,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001943503&site=ehost-live,
"Revolution within the revolution: the First Amendment in historical context, 1612-1789",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000315417&site=ehost-live,
Roger Williams's Radical Biblicism: Scripture versus Christendom in Puritan New England,,
Becoming America: the Revolution before 1776,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001488717&site=ehost-live,
Plymouth Brethren and their Theology,,
Charles Hodge,,
Francis Asbury,,
Roger Williams,,
John Adams,,
Thomas Jefferson,,
Christianity in the United States,,
“The 'New World' of North America and Canada and the Globalization of Critical Biblical Scholarship”,,
America's Public Bible: Biblical Quotations in U.S. Newspapers,https://academic.oup.com/jah/article/104/4/1097/4932733,
"In the Beginning Was the Word: The Bible in American Public Life, 1492-1783. By Mark A. Noll",https://academic.oup.com/jcs/article/60/2/347/4975380,
"Jonathan Edwards, War, and the Bible",,
A Holy Baptism of Fire and Blood: The Bible and the American Civil War - Vanderbilt University,https://catalog.library.vanderbilt.edu/discovery/fulldisplay/WorldCat1239553091/01VAN_INST:vanui,
"Review of  Andreas Schuele, ed, Who is Jesus Christ for us today?: Pathways to contemporary Christology",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001792640&site=ehost-live,
"Review of Eberhard Jüngel, Justification: The Heart of the Christian Faith",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=7186212&site=ehost-live,
"Review of Eberhard Jüngel, God’s Being is in Becoming",,
"Review of Eberhard Jüngel, Theological Essays II",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=9707220713&site=ehost-live,
"Review of Roland Zimany, Vehicle for God",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=9707170830&site=ehost-live,
Postliberal Theology,,
Radical Orthodoxy,,
Response to Review Article of The Trial of the Witnesses: The Rise and Decline of Postliberal Theology by William Placher,http://onlinelibrary.wiley.com.proxy.library.vanderbilt.edu/doi/10.1111/j.1479-2214.2007.00113.x/abstract,
Ter mundus accipit infinitum: The Dogmatic Coordinates of Schleiermacher's Trinitarian Treatise,http://www.degruyter.com/view/j/nzst.2010.52.issue-1/nzst.2010.003/nzst.2010.003.xml,
Aquinas and radical orthodoxy : a critical inquiry,,
The trial of the witnesses : the rise and decline of postliberal theology,,
Beyond the necessary God : Trinitarian faith and philosophy in the thought of Eberhard Jüngel,,
"On being heard but not seen: Milbank and Lash on Aquinas, analogy and agnosticism",,
"Doctrine of creation, creation of doctrine (or, natural theology in the island)",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001282214&site=ehost-live,
Eberhard Jüngel on the Structure of Theology,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001011613&site=ehost-live,
"The Ambiguous Infinite: Jüngel, Marion, and the God of Descartes",http://www.jstor.org.proxy.library.vanderbilt.edu/stable/1205884,
Absolute Dependence or Infinite Desire? Comparing Soteriological Themes in Schleiermacher and Kierkegaard,,
"The Instance of Pattern, or Kathryn Tanner's Trinitarianism",,
On the contrary: Thomistic second thoughts on analogy and Trinity in Eberhard Jüngel,,
"What is not, was not, and will never be: creaturely possibility, divine ideas and the creator’s will in Thomas Aquinas",,
"Improvising the Paradigms: Aquinas, Creation and the Eternal Ideas as Anti-Platonic Ontology",,
"The Creature Makes Itself: Aquinas, the De-idealization of the Eternal Ideas, and the Fate of the Individual",,
"The Eclipse of the Divine Mind: Aquinas, Creation, and Eternal Ideas as Anti-Platonic Epistemology",,
Unspeakable cults: an essay in Christology,,
Creation and transcendence: theological essays on the divine sublime,https://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780567698711,
Quaestio Disputata: Divine Virtues and Divine Ideas of Virtues,https://doi.org/10.1177/0040563920934196,
Farrer’s Theism: Finite and Infinite,http://public.eblib.com/choice/PublicFullRecord.aspx?p=6362103,
The figure of Jesus in history and theology: essays in honor of John Meier,,
Ter mundus accipit infinitum: The Dogmatic Coordinates of Schleiermacher's Trinitarian Treatise,http://www.degruyter.com/document/doi/10.1515/nzst.2010.003/html,
Invisible ministry at the edge. Interview and article by Bob Sitze,,
Giving my lamb for you,,
Review of Pastoral Care in Context: An Introduction to Pastoral Care,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000286351&site=ehost-live,
The switching hour : kids of divorce say good-bye again,,
At the bedside: Perspectives on the good death. Interview and article by Victor Judge,,
On the Pleasures of Owning Persons: The Hidden Face of American Slavery,,
Peril: is virtual being there real pastoral care?,http://www.ministrymatters.com/all/entry/5281/peril-is-virtual-being-there-real-pastoral-care,
READ THIS BOOK  book review– March 2015 | VDS Voices | Vanderbilt University,https://my.vanderbilt.edu/vanderbiltdivinity/2015/03/read-this-book-march-2015/,
The altars where we worship: the religious significance of popular culture,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiFZK181031003539&site=ehost-live&scope=site,
Understanding Religious Conversion,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0000286350&site=ehost-live&scope=site,
The origins of Black Humanism in America: Reverend Ethelred Brown and the Unitarian Church,,
Seeing red in the black church: Marxist thought and African American Christianity,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001884303&site=ehost-live,
More than conquerors: just war theory and the need for a Black Christian antiwar movement,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001865197&site=ehost-live,
"Review of Mary Pat Fisher, Religions Today: An Introduction",,
Between Jim Crow and the Swastika: African American Religio-Cultural Interpretations of the Holocaust,,
Encyclopedia of religion in America,,
"McGee, Lewis A.",,
"Farmer, James",,
Black church studies: an introduction,,
"Rastafari Theology, Reggae Music, and the Postcolonial Legacy of Bob Marley",https://divinity.uchicago.edu/sightings/articles/rastafari-theology-reggae-music-and-postcolonial-legacy-bob-marley-juan-m-floyd,
"Brown, Ethelred Egbert",,
"Review of Clarence E. Hardy III, James Baldwin's God: sex, hope, and the crisis in black holiness culture",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001555589&site=ehost-live,
Encyclopedia of American studies,,
"Encyclopedia of the Harlem Renaissance / Finkelman, Paul,; 1949-",,
The new encyclopedia of unbelief,,
A Jihad of words: the evolution of African American Islam and contemporary Hip Hop,,
"'Lest we be scattered abroad': Nimrod, Marcus Garvey, Black religious humanism in Harlem and the legacy of Nimrod",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001648327&site=ehost-live,
Emancipatory historiography as pedagogical praxis: the blessing and  curse of theological education for the Black self and subject,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001772475&site=ehost-live,
Origen,,
"Merging head, heart, and hand: Reverend Leon H. Sullivan and the black church's quest for economic justice",,
"Rethinking 'The Problem of the Color-Line:' Black Ideological Diversity and the Foundations of Racial Uplife, 1895-1915",http://bsc.chadwyck.com.proxy.library.vanderbilt.edu/search/displayIibpFulltext.do?fromPage=viewContents&SearchEngine=Opentext&area=iibp&id=222653346&date=20021001&journalID=10568689,
Review of American Prophecy: Race and Redemption in American Political Culture. Shulman George University of Minnesota Press Minneapolis,http://www.jstor.org/discover/10.5406/jamerethnhist.32.1.0133?uid=41125&uid=3739912&uid=2134&uid=2129&uid=2&uid=70&uid=3&uid=41124&uid=67&uid=62&uid=3739256&sid=21103794486191,
"Review of Hamid Reza Kusha, Islam in American Prisons: Black Muslims' Challenge to American Penology",http://dx.doi.org/10.1558/blth.v10i2.216,
Review of Mau Mau in Harlem? The U.S. and the Liberation of Kenya,http://jah.oxfordjournals.org/content/99/2/658.1,
Liberating Black church history : making it plain / Juan M. Floyd-Thomas.,,
Gaining One's Definition: The (De)Christianization of Malcolm X's Life and Legacy,http://www.jstor.org/stable/10.5325/jafrireli.3.1.0044,
Review of the Iconography of Malcolm X,http://jah.oxfordjournals.org/content/101/3/994.2,
Transaction Periodicals Consortium,,
"Review of Jason Osder, Let the Fire Burn (documentary film)",https://www.oah.org/tah/issues/2014/august/,
"Review of Mark D. Morrison-Reed, ed. , Darkening the Doorways: Black Trailblazers and Missed Opportunities in Unitarian Universalism",,
"Shirley Elizabeth Thompson, Exiles at Home: The Struggle to Become American in Creole New Orleans",https://www.tandfonline.com/doi/abs/10.1558/blth.v8i1.118?_ga=2.223309915.1534716360.1661283332-297467433.1661283332&_gl=1*wgzmph*_ga*Mjk3NDY3NDMzLjE2NjEyODMzMzI.*_ga_0HYE8YG0M6*MTY2MTM1NTg5MC4yLjEuMTY2MTM1NTkwOC4wLjAuMA..,
Liberation in African-American Theology,,
“A Relatively New Discovery in the Modern West”: #BlackLivesMatter and the Evolution of Black Humanism,https://tupjournals.temple.edu/index.php/kalfou/article/view/140,
Towards a Religious History of the Black Atlantic: Charles H. Long's Significations and New World Slavery,http://onlinelibrary.wiley.com/doi/10.1111/1467-9809.12409/abstract,
The altars where we worship: the religious significance of popular culture,,
Black Prophetic Discourse and Just War Theory in the Age of Obama,,
Religion in the age of Obama,,
Signifying Religion: Charles Long,,
"""That's Not How the Story Ends:"" Vincent Harding's Liberating Vision of African American Religious History",http://www.tandfonline.com/doi/abs/10.1080/14769948.2019.1680515,
The altars where we worship: the religious significance of popular culture,,
"The Good, the M.A.A.D., and the Holy: Kendrick Lamar’s Meditations on Sin, Salvation, and Moral Agency in the Post-Gangsta Era",https://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=2258344,
The Burning of Rebellious Thoughts: MOVE as Revolutionary Black Humanism,https://doi.org/10.1080/00064246.2002.11431166,
"Islam in Black America: Identity, Liberation, and Difference in African-American Islamic Thought. By Edward E. Curtis IV.",https://academic-oup-com.proxy.library.vanderbilt.edu/jah/article/90/2/726/768967,
W. E. B. Du Bois: American Prophet. By Edward J. Blum.,https://academic-oup-com.proxy.library.vanderbilt.edu/jah/article/95/1/235/780653,
To Serve the Living: Funeral Directors and the African American Way of Death. By Suzanne E. Smith.,https://academic-oup-com.proxy.library.vanderbilt.edu/jah/article/97/3/835/750291,
"Review of The Papers of Howard Washington Thurman. Volume 1: My People Need Me, June 1918-March 1936",https://www.jstor.org/stable/41306249,
New World A-Coming: Black Religion and Racial Identity during the Great Migration,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=129885597&site=ehost-live&scope=site,
"African American Religions, 1500-2000: Colonialism, Democracy, and Freedom",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiB8W161031000529&site=ehost-live&scope=site,
The God  That Never Failed: Black  Christian  Marxism  as Prophetic Call to  Action  and Hope,,
"Review  of  Henry  Louis  Gates,  Jr.  The  Black  Church:  This  Is  Our  Story,  This  Is  Our  Song",,
"The Papers of Howard Washington Thurman. Volume 5: The Wider Ministry, January 1963-April 1981",http://link.gale.com/apps/doc/A624519486/ITOF?sid=bookmark-ITOF&xid=1c752dfe,
Teaching for conflict resolution: metaethical case study analysis as a teaching strategy,,
Facing the Medusa: Confronting the Ongoing Impossibility of Women’s Studies,http://vc.bridgew.edu/jiws/vol2/iss2/3,
"Subverting Forced Identities, Violent Acts, and the Narrativity of Race: A Diasporic Analysis of Black Women's Radical Subjectivity in Three Novel Acts",http://www.jstor.org/stable/3180951,
"""The whole story is what I'm after"": womanist revolutions and liberation feminist revelations through biomythography and emancipatory historiography",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001506373&site=ehost-live,
Cultivating a Pedagogy of Possibility: The Moral Wisdom and Ethical Practice of Teaching as a Vocation,http://www.rsnonline.org/index.php?option=com_content&view=article&id=213&Itemid=276,
The Problem That ‘Lies’ Within: How ‘Collegiality’ Undermines the Academy,https://www.aarweb.org/node/231,
