RecordNumber,qid,filename,commons_uri,commons_page_url
57560,,Hands Across the Divide - geograph.org.uk - 478600.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hands%20Across%20the%20Divide%20-%20geograph.org.uk%20-%20478600.jpg,https://commons.wikimedia.org/wiki/File:Hands_Across_the_Divide_-_geograph.org.uk_-_478600.jpg
55956,,Hands Well Tissington 2006 - geograph.org.uk - 179997.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hands%20Well%20Tissington%202006%20-%20geograph.org.uk%20-%20179997.jpg,https://commons.wikimedia.org/wiki/File:Hands_Well_Tissington_2006_-_geograph.org.uk_-_179997.jpg
56405,,Hanna Pauli - Friends - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hanna%20Pauli%20-%20Friends%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Hanna_Pauli_-_Friends_-_Google_Art_Project.jpg
55181,,"Hannah VICTORS, Jan.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hannah%20VICTORS%2C%20Jan.jpg,"https://commons.wikimedia.org/wiki/File:Hannah_VICTORS,_Jan.jpg"
55160,,"Hannah in the temple, Samuel's prayer testing.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hannah%20in%20the%20temple%2C%20Samuel%27s%20prayer%20testing.jpg,"https://commons.wikimedia.org/wiki/File:Hannah_in_the_temple,_Samuel%27s_prayer_testing.jpg"
57331,,Hans Hoffmann (German - A Hare in the Forest - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Hoffmann%20%28German%20-%20A%20Hare%20in%20the%20Forest%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Hans_Hoffmann_(German_-_A_Hare_in_the_Forest_-_Google_Art_Project.jpg
55465,,Hans Holbein d. J. 020.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Holbein%20d.%20J.%20020.jpg,https://commons.wikimedia.org/wiki/File:Hans_Holbein_d._J._020.jpg
54930,Q481243,"Hans Holbein, the Younger - Sir Thomas More - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Holbein%2C%20the%20Younger%20-%20Sir%20Thomas%20More%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Hans_Holbein%2C_the_Younger_-_Sir_Thomas_More_-_Google_Art_Project.jpg
55862,,"Hans Memling , The Virgin Mary nursing the Christ Child. Oil and gold on panel, circular, (17.4 cm.) diameter. Christie's.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20%2C%20The%20Virgin%20Mary%20nursing%20the%20Christ%20Child.%20Oil%20and%20gold%20on%20panel%2C%20circular%2C%20%2817.4%20cm.%29%20diameter.%20Christie%27s.jpg,"https://commons.wikimedia.org/wiki/File:Hans_Memling_,_The_Virgin_Mary_nursing_the_Christ_Child._Oil_and_gold_on_panel,_circular,_(17.4_cm.)_diameter._Christie%27s.jpg"
57380,,"Hans Memling - St Andrew (left wing of a diptych, reverse) - WGA15004.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20-%20St%20Andrew%20%28left%20wing%20of%20a%20diptych%2C%20reverse%29%20-%20WGA15004.jpg,"https://commons.wikimedia.org/wiki/File:Hans_Memling_-_St_Andrew_(left_wing_of_a_diptych,_reverse)_-_WGA15004.jpg"
55006,,Hans Stiegler Luther und Huss Amanduskirche Freiberg a.N.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Stiegler%20Luther%20und%20Huss%20Amanduskirche%20Freiberg%20a.N.jpg,https://commons.wikimedia.org/wiki/File:Hans_Stiegler_Luther_und_Huss_Amanduskirche_Freiberg_a.N.jpg
58731,,Hans Thoma - Porträt der Mutter des Künstlers.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Thoma%20-%20Portr%C3%A4t%20der%20Mutter%20des%20K%C3%BCnstlers.jpg,https://commons.wikimedia.org/wiki/File:Hans_Thoma_-_Portr%C3%A4t_der_Mutter_des_K%C3%BCnstlers.jpg
58071,,Hans Thoma - Sonntagsfrieden.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Thoma%20-%20Sonntagsfrieden.jpg,https://commons.wikimedia.org/wiki/File:Hans_Thoma_-_Sonntagsfrieden.jpg
58732,,Hans Thoma 04.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Thoma%2004.jpg,https://commons.wikimedia.org/wiki/File:Hans_Thoma_04.jpg
57160,,Hans Thoma Großmutter und Enkelin mit einem Gemüsekorb.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Thoma%20Gro%C3%9Fmutter%20und%20Enkelin%20mit%20einem%20Gem%C3%BCsekorb.jpg,https://commons.wikimedia.org/wiki/File:Hans_Thoma_Gro%C3%9Fmutter_und_Enkelin_mit_einem_Gem%C3%BCsekorb.jpg
58062,,Hans Thoma Waldwiese 1876.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Thoma%20Waldwiese%201876.jpg,https://commons.wikimedia.org/wiki/File:Hans_Thoma_Waldwiese_1876.jpg
58015,,Hans Thoma Zitronenverkäuferin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Thoma%20Zitronenverk%C3%A4uferin.jpg,https://commons.wikimedia.org/wiki/File:Hans_Thoma_Zitronenverk%C3%A4uferin.jpg
58168,Q22304362,Harriet Backer - By Lamp Light - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Harriet%20Backer%20-%20By%20Lamp%20Light%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Harriet_Backer_-_By_Lamp_Light_-_Google_Art_Project.jpg
57743,Q21177097,Harriet Backer - Christening in Tanum Church - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Harriet%20Backer%20-%20Christening%20in%20Tanum%20Church%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Harriet_Backer_-_Christening_in_Tanum_Church_-_Google_Art_Project.jpg
57057,Q20178568,Harriet Powers - Pictorial quilt - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Harriet%20Powers%20-%20Pictorial%20quilt%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Harriet_Powers_-_Pictorial_quilt_-_Google_Art_Project.jpg
57502,Q20178568,Harriet Powers - Pictorial quilt - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Harriet%20Powers%20-%20Pictorial%20quilt%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Harriet_Powers_-_Pictorial_quilt_-_Google_Art_Project.jpg
56670,,"Harvesters Resting (Ruth and Boaz), Jean-François Millet.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Harvesters%20Resting%20%28Ruth%20and%20Boaz%29%2C%20Jean-Fran%C3%A7ois%20Millet.jpg,"https://commons.wikimedia.org/wiki/File:Harvesters_Resting_(Ruth_and_Boaz),_Jean-Fran%C3%A7ois_Millet.jpg"
57366,,Head of Christ - Bijbels Museum Amsterdam.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20Christ%20-%20Bijbels%20Museum%20Amsterdam.jpg,https://commons.wikimedia.org/wiki/File:Head_of_Christ_-_Bijbels_Museum_Amsterdam.jpg
57031,,HealWomanSabbath.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/HealWomanSabbath.jpg,https://commons.wikimedia.org/wiki/File:HealWomanSabbath.jpg
58325,Q3079224,Healing of a bleeding women Marcellinus-Peter-Catacomb.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Healing%20of%20a%20bleeding%20women%20Marcellinus-Peter-Catacomb.jpg,https://commons.wikimedia.org/wiki/File:Healing_of_a_bleeding_women_Marcellinus-Peter-Catacomb.jpg
56178,Q2961394,Healing of the demon-possessed.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Healing%20of%20the%20demon-possessed.jpg,https://commons.wikimedia.org/wiki/File:Healing_of_the_demon-possessed.jpg
57922,,Heart For Open Adoption Logo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Heart%20For%20Open%20Adoption%20Logo.jpg,https://commons.wikimedia.org/wiki/File:Heart_For_Open_Adoption_Logo.jpg
57376,,Heart of the Community mural.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Heart%20of%20the%20Community%20mural.jpeg,https://commons.wikimedia.org/wiki/File:Heart_of_the_Community_mural.jpeg
58082,,Heavenly Wisdom - Thorvaldsens Museum - DSC08623.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Heavenly%20Wisdom%20-%20Thorvaldsens%20Museum%20-%20DSC08623.JPG,https://commons.wikimedia.org/wiki/File:Heavenly_Wisdom_-_Thorvaldsens_Museum_-_DSC08623.JPG
55718,,Heilbronn-Kaethchenhaus-Habacuc.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Heilbronn-Kaethchenhaus-Habacuc.JPG,https://commons.wikimedia.org/wiki/File:Heilbronn-Kaethchenhaus-Habacuc.JPG
55463,,Heilig-Blut-Altar - Abendmahl 04.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Heilig-Blut-Altar%20-%20Abendmahl%2004.jpg,https://commons.wikimedia.org/wiki/File:Heilig-Blut-Altar_-_Abendmahl_04.jpg
56866,,Heilig-Blut-Altar - Einzug in Jerusalem 02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Heilig-Blut-Altar%20-%20Einzug%20in%20Jerusalem%2002.jpg,https://commons.wikimedia.org/wiki/File:Heilig-Blut-Altar_-_Einzug_in_Jerusalem_02.jpg
56750,,Heinrich Vogeler Verkündigung an die Hirten 1902.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Heinrich%20Vogeler%20Verk%C3%BCndigung%20an%20die%20Hirten%201902.jpg,https://commons.wikimedia.org/wiki/File:Heinrich_Vogeler_Verk%C3%BCndigung_an_die_Hirten_1902.jpg
55666,,Heitere Gebirgslandschaft by Paul Klee 1929.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Heitere%20Gebirgslandschaft%20by%20Paul%20Klee%201929.jpeg,https://commons.wikimedia.org/wiki/File:Heitere_Gebirgslandschaft_by_Paul_Klee_1929.jpeg
56470,,Helping Hand.png,http://commons.wikimedia.org/wiki/Special:FilePath/Helping%20Hand.png,https://commons.wikimedia.org/wiki/File:Helping_Hand.png
55398,,"Helping Hands sculpture, Mandela Gardens, Leeds - DSC07711.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Helping%20Hands%20sculpture%2C%20Mandela%20Gardens%2C%20Leeds%20-%20DSC07711.JPG,"https://commons.wikimedia.org/wiki/File:Helping_Hands_sculpture,_Mandela_Gardens,_Leeds_-_DSC07711.JPG"
55892,,Helsinki--Saint Peter.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Helsinki--Saint%20Peter.jpg,https://commons.wikimedia.org/wiki/File:Helsinki--Saint_Peter.jpg
51104,Q20540058,Hendrick ter Brugghen - Singing Boy - WGA22184.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20ter%20Brugghen%20-%20Singing%20Boy%20-%20WGA22184.jpg,https://commons.wikimedia.org/wiki/File:Hendrick_ter_Brugghen_-_Singing_Boy_-_WGA22184.jpg
55720,Q24065941,Hendrick ter Brugghen - The Rich Man and the Poor Lazarus - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20ter%20Brugghen%20-%20The%20Rich%20Man%20and%20the%20Poor%20Lazarus%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Hendrick_ter_Brugghen_-_The_Rich_Man_and_the_Poor_Lazarus_-_Google_Art_Project.jpg
56694,Q18686003,Henri Rousseau - Meadowland - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Rousseau%20-%20Meadowland%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Henri_Rousseau_-_Meadowland_-_Google_Art_Project.jpg
55767,,Henry Dunant apocalypse diagram .JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Dunant%20apocalypse%20diagram%20.JPG,https://commons.wikimedia.org/wiki/File:Henry_Dunant_apocalypse_diagram_.JPG
58374,Q23699208,Henry Fuseli - Christ Disappearing at Emmaus - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fuseli%20-%20Christ%20Disappearing%20at%20Emmaus%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Henry_Fuseli_-_Christ_Disappearing_at_Emmaus_-_Google_Art_Project.jpg
58179,Q20169706,Henry Ossawa Tanner - Flight into Egypt (1923).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%20-%20Flight%20into%20Egypt%20%281923%29.jpg,https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner_-_Flight_into_Egypt_(1923).jpg
57924,Q20180001,Henry Ossawa Tanner - Jesus and nicodemus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%20-%20Jesus%20and%20nicodemus.jpg,https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner_-_Jesus_and_nicodemus.jpg
57405,Q20182055,Henry Ossawa Tanner - The Good Shepherd - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%20-%20The%20Good%20Shepherd%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner_-_The_Good_Shepherd_-_Google_Art_Project.jpg
58136,Q20182740,Henry Ossawa Tanner - The Good Shepherd.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%20-%20The%20Good%20Shepherd.jpg,https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner_-_The_Good_Shepherd.jpg
58137,Q17492223,"Henry Ossawa Tanner, Resurrection of Lazarus.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%2C%20Resurrection%20of%20Lazarus.jpg,"https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner,_Resurrection_of_Lazarus.jpg"
55904,Q20181991,"Henry Ossawa Tanner, The Disciples See Christ Walking on the Water, c. 1907.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%2C%20The%20Disciples%20See%20Christ%20Walking%20on%20the%20Water%2C%20c.%201907.jpg,"https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner,_The_Disciples_See_Christ_Walking_on_the_Water,_c._1907.jpg"
56125,Q20182487,Henry Ossawa Tanner’s 'The Miraculous Haul of Fishes' (1913).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner%E2%80%99s%20%27The%20Miraculous%20Haul%20of%20Fishes%27%20%281913%29.jpg,https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner%E2%80%99s_%27The_Miraculous_Haul_of_Fishes%27_(1913).jpg
56007,,Her Secret Is Patience in Phoenix Downtown Civic Space.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Her%20Secret%20Is%20Patience%20in%20Phoenix%20Downtown%20Civic%20Space.jpg,https://commons.wikimedia.org/wiki/File:Her_Secret_Is_Patience_in_Phoenix_Downtown_Civic_Space.jpg
57317,,Hercules Brabazon - Mountain Landscape - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hercules%20Brabazon%20-%20Mountain%20Landscape%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Hercules_Brabazon_-_Mountain_Landscape_-_Google_Art_Project.jpg
57049,Q2907262,Herman Kähler i sit værksted.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Herman%20K%C3%A4hler%20i%20sit%20v%C3%A6rksted.jpg,https://commons.wikimedia.org/wiki/File:Herman_K%C3%A4hler_i_sit_v%C3%A6rksted.jpg
56309,,Herod tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Herod%20tissot.jpg,https://commons.wikimedia.org/wiki/File:Herod_tissot.jpg
55565,,Hetimasia warrior saints Louvre OA11152.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hetimasia%20warrior%20saints%20Louvre%20OA11152.jpg,https://commons.wikimedia.org/wiki/File:Hetimasia_warrior_saints_Louvre_OA11152.jpg
55458,,Hieronymus Bosch - Christ Carrying the Cross - WGA02556.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hieronymus%20Bosch%20-%20Christ%20Carrying%20the%20Cross%20-%20WGA02556.jpg,https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_-_Christ_Carrying_the_Cross_-_WGA02556.jpg
56225,Q2453980,Hieronymus Bosch - Saint John the Baptist in the Desert - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hieronymus%20Bosch%20-%20Saint%20John%20the%20Baptist%20in%20the%20Desert%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_-_Saint_John_the_Baptist_in_the_Desert_-_Google_Art_Project.jpg
54241,,Hieronymus Bosch 012FXD.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hieronymus%20Bosch%20012FXD.jpg,https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_012FXD.jpg
54983,,Hieronymus Francken (II) - Parable of the Wise and Foolish Virgins - WGA08217.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hieronymus%20Francken%20%28II%29%20-%20Parable%20of%20the%20Wise%20and%20Foolish%20Virgins%20-%20WGA08217.jpg,https://commons.wikimedia.org/wiki/File:Hieronymus_Francken_(II)_-_Parable_of_the_Wise_and_Foolish_Virgins_-_WGA08217.jpg
57951,Q27701893,Hildebrandt Sea storm.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hildebrandt%20Sea%20storm.jpg,https://commons.wikimedia.org/wiki/File:Hildebrandt_Sea_storm.jpg
58722,,"Hildesheim, Dom, die Bernwardstür, Vertreibung aus dem Paradies.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Hildesheim%2C%20Dom%2C%20die%20Bernwardst%C3%BCr%2C%20Vertreibung%20aus%20dem%20Paradies.JPG,"https://commons.wikimedia.org/wiki/File:Hildesheim,_Dom,_die_Bernwardst%C3%BCr,_Vertreibung_aus_dem_Paradies.JPG"
54753,,Hildesheim-Christussaeule-Detail-002-Hildesia.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hildesheim-Christussaeule-Detail-002-Hildesia.jpg,https://commons.wikimedia.org/wiki/File:Hildesheim-Christussaeule-Detail-002-Hildesia.jpg
58413,,Hilma af Klint - 1907 - Altarpiece - No 1 - Group X - Altarpieces.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hilma%20af%20Klint%20-%201907%20-%20Altarpiece%20-%20No%201%20-%20Group%20X%20-%20Altarpieces.jpg,https://commons.wikimedia.org/wiki/File:Hilma_af_Klint_-_1907_-_Altarpiece_-_No_1_-_Group_X_-_Altarpieces.jpg
57879,,Hitetlen Tamás.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hitetlen%20Tam%C3%A1s.jpg,https://commons.wikimedia.org/wiki/File:Hitetlen_Tam%C3%A1s.jpg
56649,Q1258821,Hoffman-ChristAndTheRichYoungRuler.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hoffman-ChristAndTheRichYoungRuler.jpg,https://commons.wikimedia.org/wiki/File:Hoffman-ChristAndTheRichYoungRuler.jpg
55034,,Holbein avondmaal.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Holbein%20avondmaal.jpg,https://commons.wikimedia.org/wiki/File:Holbein_avondmaal.jpg
57184,,Hole zachaeus in tree.gif,http://commons.wikimedia.org/wiki/Special:FilePath/Hole%20zachaeus%20in%20tree.gif,https://commons.wikimedia.org/wiki/File:Hole_zachaeus_in_tree.gif
56194,,"Holy Rosary Cathedral (Toledo, Ohio) - arcade vault mural, Elijah on Mount Carmel & Pentecost.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Rosary%20Cathedral%20%28Toledo%2C%20Ohio%29%20-%20arcade%20vault%20mural%2C%20Elijah%20on%20Mount%20Carmel%20%26%20Pentecost.jpg,"https://commons.wikimedia.org/wiki/File:Holy_Rosary_Cathedral_(Toledo,_Ohio)_-_arcade_vault_mural,_Elijah_on_Mount_Carmel_%26_Pentecost.jpg"
57604,,"Holy Sacrament Monastery, Canindé, Brazil (Poor Clares) 031.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Sacrament%20Monastery%2C%20Canind%C3%A9%2C%20Brazil%20%28Poor%20Clares%29%20031.JPG,"https://commons.wikimedia.org/wiki/File:Holy_Sacrament_Monastery,_Canind%C3%A9,_Brazil_(Poor_Clares)_031.JPG"
57368,Q58555,Holy Spirit Seminary.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Spirit%20Seminary.JPG,https://commons.wikimedia.org/wiki/File:Holy_Spirit_Seminary.JPG
58667,,Holy Spirit mosaic - Palatine Chapel - Aachen - Germany 2017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Spirit%20mosaic%20-%20Palatine%20Chapel%20-%20Aachen%20-%20Germany%202017.jpg,https://commons.wikimedia.org/wiki/File:Holy_Spirit_mosaic_-_Palatine_Chapel_-_Aachen_-_Germany_2017.jpg
58637,,Holy Wisdom created home.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Wisdom%20created%20home.jpg,https://commons.wikimedia.org/wiki/File:Holy_Wisdom_created_home.jpg
56944,,Holy celebration.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20celebration.jpg,https://commons.wikimedia.org/wiki/File:Holy_celebration.jpg
56181,,"Homeless Jesus 2016, London Ontario.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Homeless%20Jesus%202016%2C%20London%20Ontario.jpg,"https://commons.wikimedia.org/wiki/File:Homeless_Jesus_2016,_London_Ontario.jpg"
56969,,Homeless Jesus CCSD 07 2018 9749.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Homeless%20Jesus%20CCSD%2007%202018%209749.jpg,https://commons.wikimedia.org/wiki/File:Homeless_Jesus_CCSD_07_2018_9749.jpg
55883,,Honningsvåg 2013 06 09 2207 (10318844126).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Honningsv%C3%A5g%202013%2006%2009%202207%20%2810318844126%29.jpg,https://commons.wikimedia.org/wiki/File:Honningsv%C3%A5g_2013_06_09_2207_(10318844126).jpg
57524,,Honningsvåg 2013 06 09 2207 (10318844126).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Honningsv%C3%A5g%202013%2006%2009%202207%20%2810318844126%29.jpg,https://commons.wikimedia.org/wiki/File:Honningsv%C3%A5g_2013_06_09_2207_(10318844126).jpg
55667,Q28879200,Honthorst Old woman singing.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Honthorst%20Old%20woman%20singing.jpg,https://commons.wikimedia.org/wiki/File:Honthorst_Old_woman_singing.jpg
55985,,"Hortus Deliciarum, Der Tanz um das goldene Kalb.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Hortus%20Deliciarum%2C%20Der%20Tanz%20um%20das%20goldene%20Kalb.JPG,"https://commons.wikimedia.org/wiki/File:Hortus_Deliciarum,_Der_Tanz_um_das_goldene_Kalb.JPG"
58719,,"Hortus Deliciarum, Die Kreuzigung Jesu Christi.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Hortus%20Deliciarum%2C%20Die%20Kreuzigung%20Jesu%20Christi.JPG,"https://commons.wikimedia.org/wiki/File:Hortus_Deliciarum,_Die_Kreuzigung_Jesu_Christi.JPG"
57585,,"Hortus Deliciarum, Moses führt das Volk Israel durch das Rote Meer.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Hortus%20Deliciarum%2C%20Moses%20f%C3%BChrt%20das%20Volk%20Israel%20durch%20das%20Rote%20Meer.JPG,"https://commons.wikimedia.org/wiki/File:Hortus_Deliciarum,_Moses_f%C3%BChrt_das_Volk_Israel_durch_das_Rote_Meer.JPG"
57645,,Hortus deliciarum Jesse tree.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hortus%20deliciarum%20Jesse%20tree.jpg,https://commons.wikimedia.org/wiki/File:Hortus_deliciarum_Jesse_tree.jpg
55490,,Hosea and Gomer.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hosea%20and%20Gomer.jpg,https://commons.wikimedia.org/wiki/File:Hosea_and_Gomer.jpg
58585,,Hosios Loukas (narthex) - South wall (Doubting Thomas) 04 detail.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hosios%20Loukas%20%28narthex%29%20-%20South%20wall%20%28Doubting%20Thomas%29%2004%20detail.jpg,https://commons.wikimedia.org/wiki/File:Hosios_Loukas_(narthex)_-_South_wall_(Doubting_Thomas)_04_detail.jpg
56069,,"Hosios Loukas Katholikon (nave, South-West squinch) - Baptism - detail 02.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hosios%20Loukas%20Katholikon%20%28nave%2C%20South-West%20squinch%29%20-%20Baptism%20-%20detail%2002.jpg,"https://commons.wikimedia.org/wiki/File:Hosios_Loukas_Katholikon_(nave,_South-West_squinch)_-_Baptism_-_detail_02.jpg"
56070,,"Hosios Loukas Katholikon (nave, South-West squinch) - Baptism 01.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hosios%20Loukas%20Katholikon%20%28nave%2C%20South-West%20squinch%29%20-%20Baptism%2001.jpg,"https://commons.wikimedia.org/wiki/File:Hosios_Loukas_Katholikon_(nave,_South-West_squinch)_-_Baptism_01.jpg"
58396,,Hosios Loukas Katholikon (sanctuary vault) - Pentecost 02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hosios%20Loukas%20Katholikon%20%28sanctuary%20vault%29%20-%20Pentecost%2002.jpg,https://commons.wikimedia.org/wiki/File:Hosios_Loukas_Katholikon_(sanctuary_vault)_-_Pentecost_02.jpg
58702,,Hours of Francis I MET DP269761.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hours%20of%20Francis%20I%20MET%20DP269761.jpg,https://commons.wikimedia.org/wiki/File:Hours_of_Francis_I_MET_DP269761.jpg
58586,,"Houten beeld verrezen Christus, Sint-Josephkerk Leiden.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Houten%20beeld%20verrezen%20Christus%2C%20Sint-Josephkerk%20Leiden.JPG,"https://commons.wikimedia.org/wiki/File:Houten_beeld_verrezen_Christus,_Sint-Josephkerk_Leiden.JPG"
49622,,Hubert van Eyck 008.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20008.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_008.jpg
49623,,Hubert van Eyck 009.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20009.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_009.jpg
48729,,Hubert van Eyck 010.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20010.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_010.jpg
49625,,Hubert van Eyck 011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20011.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_011.jpg
