qid,label_en,description_en,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q109418017,Linguistic Evidence for the Northern Origin of Selected Psalms,journal article/book review,F581F833-B28E-43F4-9BFF-3FA27DDFD46D,10.2307/3267241,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,30B392D6-BE5B-4419-83C3-64C3D13ED42E,27be5dfabdb5aa8f8a1e42ce2171a70b,2006-05-05T00:00:00Z,11,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F456EAD7-322C-43E6-89B8-A3FB5C1A3B3C,Linguistic Evidence for the Northern Origin of Selected Psalms by Gary A. Rendsburg,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,7CE97271-F434-4E4F-879B-4BA8FC2F0994,Q4041879,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,5B729CF0-4512-4103-AC81-003807715FAD,112,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,E473C8A1-D3D7-4D50-A581-1C4CA6B10242,334,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,0367E775-1204-4959-B27F-32A5C22BDB77,2,fee3de1be2a2898db27c8ba0f1e7730c02786457,http://doi.org/10.2307/3267241,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418018,The People Called: The Growth of Community in the Bible by Paul D. Hanson,journal article/book review,3595CD93-3606-47E5-9AB4-6274FF037770,10.2307/3267584,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,3E949FAE-DB2A-46FC-B2C0-BFCFCB5300EA,27be5dfabdb5aa8f8a1e42ce2171a70b,2006-05-05T00:00:00Z,11,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,226E99B9-18C6-415A-AFFE-090D6654AFBD,The People Called: The Growth of Community in the Bible,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,406F812E-31AC-46E6-9726-F35F301F0D73,Q4041879,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,B308D8E7-4FF3-4A37-9D7F-195845F0571F,107,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,36F3DA5E-74D4-4816-AC21-E0886921F308,503,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,03DDF817-B68C-40AA-A378-091D4BA39456,3,91660c6470b44d22424037bfde9c003bd7e54440,http://doi.org/10.2307/3267584,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418019,Understanding the Fourth Gospel,journal article/book review,688ECD2E-511C-468D-A4DD-4A6B42BD0F5F,10.2307/3267888,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,B809D245-66EE-4F6D-9F98-9B76F552DAEB,27be5dfabdb5aa8f8a1e42ce2171a70b,2006-05-05T00:00:00Z,11,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,7A76168A-927A-4A7D-9F08-26C8D6ABFF89,Understanding the Fourth Gospel,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,622D9E37-F583-4A9E-BDD6-C8F0E1EBF205,Q4041879,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,29C9522A-9663-49C9-A175-411344B6D4BC,112,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,BFC62B61-7151-4611-8E9D-8171D7D772D4,154,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,73496501-551A-44BB-9A27-25195640F3A4,1,a9151592236d5b7fe578f226e593ee8905d4ff1a,http://doi.org/10.2307/3267888,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418020,Qohelet's Eschalotological Poem,journal article,A479EE05-4E8B-4BB1-8CBC-18AEAA333CFC,10.2307/3268004,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,4556368B-7ED0-4959-BB30-56B21B2F5028,27be5dfabdb5aa8f8a1e42ce2171a70b,2006-05-05T00:00:00Z,11,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,71939C03-C3CC-473A-B1FC-E7FD73076DFE,Qohelet's Eschalotological Poem,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,C0838BDC-47AD-4FF8-B588-B81382278F1D,Q4041879,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,B0CBFA5F-2A85-4C3C-BA55-D995C22B86BD,118,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,776E30D8-E8F7-4F18-B670-4084492FEE32,209-234,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,93550C7A-DA11-431F-BD71-A4AB847A6232,2,a41ec428be3287473d61384468a0b90aa6048fce,http://doi.org/10.2307/3268004,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418021,Reading the Bible in the Global Village,journal article/book review,E4658211-3F02-4096-AF07-0EC51D26AA00,10.2307/3268160,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,E06965C1-2D90-408B-891F-00F206D1858B,27be5dfabdb5aa8f8a1e42ce2171a70b,2006-05-05T00:00:00Z,11,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,4A1FE842-EF07-47E6-9288-5694AC158341,Reading the Bible in the Global Village,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,5C9A62B7-8FE6-414B-851C-59E0F62E5062,Q4041879,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,980C5EE5-7DF9-45A5-AFEB-353F5CB9699A,121,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,5B267816-8C08-4FE9-88B8-6035B4FC9E60,533,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,507F73BD-CE39-415D-8755-46F9D5481853,3,8e627cc7ab1a2ebde92bcd041c151938d7749716,http://doi.org/10.2307/3268160,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418022,Social-Science Commentary on the Gospel of John,journal article/book review,16A7CB94-E6C6-492C-A56D-AF7A78D362CD,10.2307/3268506,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,BAE705A2-B881-4938-BAD0-234A20691885,27be5dfabdb5aa8f8a1e42ce2171a70b,2006-05-05T00:00:00Z,11,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,B941CC4C-AF00-4D4A-A6E5-5266F5BA1B1F,Social-Science Commentary on the Gospel of John,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A76AE1D8-7DEA-4009-A83D-BA26017F2E4D,Q4041879,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,853980E1-8E25-4F0B-917E-740F6C737A23,119,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,8CBBEAD8-2F04-4433-95D4-5D52686A2AFA,368,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,571EC5A7-4A57-4BDF-8048-E218417CDD36,2,7b3aad133e7d3b08387a5675e7478591cd99b6ba,http://doi.org/10.2307/3268506,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418023,Treatment of Criminals at Mari: A Survey,journal article,3E5F33AC-E031-424F-AC50-56EFBCF135AD,10.2307/3632052,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,B5F7372E-AD6B-414B-8465-EFB0CE7587AE,c1c1fa9a69971583cbdfd51c64506b65,2007-03-09T00:00:00Z,11,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,13BC1ED5-164D-4E48-A389-7015DD4A8650,Treatment of Criminals at Mari: A Survey,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,6115AE55-C20F-4056-9679-4F371950137B,Q15755502,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,634E6876-BEDA-40A0-AC30-FABD6EE3537C,20,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,54BBD571-757C-46AB-AADF-A1BE20B1C94A,90,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,071149D4-82A6-4524-B45D-43BEF9DFD4C5,1,7274a51968550abf4417675297bdd0726caeb390,http://doi.org/10.2307/3632052,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418024,"Orthography, Textual Criticism, and the Poetry of Job",journal article,1FE295CF-57B0-49B2-9F80-062B05FF0ABA,10.2307/41304188,a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,BAC20685-847E-47E6-9310-1F135EF9EAD5,227d857d35795d17a0b8be3df70157b7,2016-09-12T00:00:00Z,11,a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A1BEEC00-F232-4EC0-BD2F-FC2BD7852B66,"Orthography, Textual Criticism, and the Poetry of Job",a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,CFF3789D-184E-4082-96A1-AB3E8C5D7A3B,Q4041879,a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,62330C32-DEBC-430B-87E3-3257BCDE5A83,130,a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,896E78ED-4D19-4349-A2FD-594E0F4AB2BA,63,a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,DF8AB95D-AA35-411F-88CE-373678672262,1,a2014cbe3c2d9d342a65d5aa5c261f1bb229fe73,http://doi.org/10.2307/41304188,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418025,Some Comments on Archive Keeping at Mari,journal article,F68F1C18-6830-482C-879B-02BA182C52DC,10.2307/4199931,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,28F81FCD-04B2-445A-87A5-0F66C8DEA122,4d45abb0d4aa8c3d8bad8286f53e6ff6,2010-11-08T00:00:00Z,11,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,AA88718F-F0E3-48DA-B51C-DF4F944E0EF4,Some Comments on Archive Keeping at Mari,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,88E0CCBA-1784-4D1C-80B0-0BDA7C6073E0,Q15761734,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,9FE68F63-753F-48F6-9972-BB09CE764689,34,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,B58BD0D3-D3D9-4F98-B37C-2A8C4AB2AB9E,55,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,682A8691-34CE-4786-BBAA-F7AF260DE067,1,0c5c1828732381b8e63085f16f86bc7ac58704e7,http://doi.org/10.2307/4199931,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418026,Mari Dreams,journal article,69F9772E-A442-424F-8273-818355BC4016,10.2307/601885,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,9ECC5A3C-79A9-447C-9749-A0E9D6770D65,a24f44b23426dafbc910a60ee68dd552,2006-04-24T00:00:00Z,11,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,551F887D-72DE-47F8-8E10-4D72C9E59F25,Mari Dreams,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,58C4608A-4C62-4C78-99F1-7E81D8279B2E,Q6296105,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,D6449D0E-A68F-40E4-AEC2-771F2367FC36,103,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F8A62995-E4FB-4490-B427-5A41B5E5ABB3,283,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F1F16E04-9DE9-4594-9C30-83CCEA7C4F6D,1,e2022201dd49c8936c2d8ef6d373d5d11cff2dfb,http://doi.org/10.2307/601885,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418027,The Old Babylonian Tablets from Al-Rimah,journal article,4E11A0BE-0F77-4C92-BD80-371C5520C4C7,10.2307/602090,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,381321D8-D03D-4029-835D-99E78369B507,a24f44b23426dafbc910a60ee68dd552,2006-04-24T00:00:00Z,11,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,DD335E17-FE9B-4E50-9737-50EB3E085433,The Old Babylonian Tablets from Al-Rimah,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,0153A891-C7A9-4B7B-8556-00DDED72777E,Q6296105,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F4ED70A9-6339-4A6C-B621-14983DDB8B8E,100,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,D5F13E93-3E1D-4B9A-AB4B-1E10602F9A4D,453,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,793BEE73-C906-4DA9-86C7-3BB36CA94B32,4,932e92e683d1bc11e381c8f9122b38c170e02640,http://doi.org/10.2307/602090,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418028,The King and I a Mari King in Changing Perceptions,journal article,4F790407-B4E4-4E2F-A04A-DDA28E7A7DF6,10.2307/604782,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,529BFCF3-CF2B-4344-9340-7FC957D65208,a24f44b23426dafbc910a60ee68dd552,2006-04-24T00:00:00Z,11,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,18212E51-494C-432D-BFC3-64AA67D97810,The King and I a Mari King in Changing Perceptions,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,37C2BF4F-C13F-4BAE-A060-551D6465554B,Q6296105,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,CF74A417-0F79-4F14-8E7A-9465E70F1DC9,118,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,EECDAE40-4A7B-4A2B-B74D-D7B73CDE02B5,453,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,88D2A145-9DB3-47AE-B7AE-22C0EA283584,4,344c03af857fdadb104cfc2c6dbee47dc8d7e005,http://doi.org/10.2307/604782,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418029,Women's Working Poverty: Feminist and Religious Alliances in the Living Wage Movement,journal article,4E355E18-83BF-4FB1-A623-8F1792166241,10.2979/JFEMISTUDRELI.27.1.75,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,6F124100-80CC-4A33-A442-1940B2D1FC4B,6dfccc5b1fb8b325a06bc19f15119d2a,2011-06-14T00:00:00Z,11,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,5C3D4BDB-54DB-4229-862A-E1615F92E398,Women's Working Poverty: Feminist and Religious Alliances in the Living Wage Movement,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A73E6E0B-07C0-44E2-8854-474D97DEB245,Q15750019,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,1946BEB6-F1F1-40F1-86D7-36E8B0247E0F,27,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F96BF38B-4940-4898-88A1-609532B9FAA6,75-93,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,E6DA5720-67EA-4815-8733-683E557C320F,1,0a8380bab3ac13f49a5859af5d07c9d9efca677d,http://doi.org/10.2979/JFEMISTUDRELI.27.1.75,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109418030,Transing the Study of Religion: A (Christian) Theological Response,journal article,B9324EA4-FA42-450E-A620-783D18AF6950,10.2979/JFEMISTUDRELI.34.1.07,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,6C738150-CF9A-4E81-8F4A-E69D9AA070FB,e679b3f2c23687a6df66b6ff2170ae86,2018-04-05T00:00:00Z,11,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,305C7E43-152D-4CA2-87BD-60C70B422435,Transing the Study of Religion: A (Christian) Theological Response,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,942EC5AB-0D6F-4E75-9672-17669244BF6B,Q15750019,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,D466925E-F7E2-4AC0-B32C-65163ABDF5D6,34,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,2DB42ECF-BC3D-4A72-AD70-69968743B07A,58,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,BC1A58F7-C0E7-4584-BB84-B2E09CB368EE,1,0bf7dcea57e38350000d8b7cebe54a106e41b0db,http://doi.org/10.2979/JFEMISTUDRELI.34.1.07,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
