qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q103301728,M122660630,1971.038,J. Catrin,1971,1971.038.tif,primary,J. Catrin - Vanderbilt Fine Arts Gallery - 1971.038.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.038.json,
Q103301740,M122660637,2002.027,Jade Cong,2002,2002.027.tif,primary,Jade Cong - Vanderbilt Fine Arts Gallery - 2002.027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.027.json,
Q103301794,M122660643,1979.0411p,Jar with incised spiral designs,1979,1979.0411P.JPG,primary,Jar with incised spiral designs - Vanderbilt Fine Arts Gallery - 1979.0411P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0411p.json,
Q103301806,M122660656,2008.158,Jar with two loop handles,2008,2008.158.TIF,primary,Jar with two loop handles - Vanderbilt Fine Arts Gallery - 2008.158.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/2008/2008.158.json,
Q103301814,M122660666,2007.058,"Jason, after a painting by Salvator Rosa",2007,2007.058.jpg,primary,"Jason, after a painting by Salvator Rosa - Vanderbilt Fine Arts Gallery - 2007.058.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.058.json,
Q103301821,M122660683,1956.019,Jean-Pierre Camus,1956,1956.019.tif,primary,Jean-Pierre Camus - Vanderbilt Fine Arts Gallery - 1956.019.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.019.json,
Q103301883,M122660701,2007.036,"Judith holding the head of Holophernes, after Dominiekîn",2007,2007.036.jpg,primary,"Judith holding the head of Holophernes, after Dominiekîn - Vanderbilt Fine Arts Gallery - 2007.036.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.036.json,
Q103301896,M122660708,2007.016,"Jupiter coaxes his wife, Juno into the marriage bed (after Caracci, Annibale)",2007,2007.016.jpg,primary,"Jupiter coaxes his wife, Juno into the marriage bed (after Caracci, Annibale) - Vanderbilt Fine Arts Gallery - 2007.016.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.016.json,
Q103301901,M122660727,1988.029,Kabuki actor (one of three prints forming a triptych),1988,1988.029.tif,primary,Kabuki actor (one of three prints forming a triptych) - Vanderbilt Fine Arts Gallery - 1988.029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.029.json,
Q103301905,M122660746,1972.043,"Kabuki Actor (possibly Kikugoro III) as Yamagawaya Gonroku, and a Child Actor as Monzai Wakadayu",1972,1972.043.jpg,primary,"Kabuki Actor (possibly Kikugoro III) as Yamagawaya Gonroku, and a Child Actor as Monzai Wakadayu - Vanderbilt Fine Arts Gallery - 1972.043.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.043.json,
Q103301929,M122663175,1956.059,Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura),1956,1956.059.jpg,primary,Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura) - Vanderbilt Fine Arts Gallery - 1956.059.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.059.json,
Q103301934,M122663178,1981.013,Kangxi ware vase,1981,1981.013.jpg,primary,Kangxi ware vase - Vanderbilt Fine Arts Gallery - 1981.013.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.013.json,
Q103302070,M122663224,1995.053a-d,Keinen Kacho Gafu (Picture Album of Flowers and Birds by Keinan),1995,1995.053a-d.tif,primary,Keinen Kacho Gafu (Picture Album of Flowers and Birds by Keinan) - Vanderbilt Fine Arts Gallery - 1995.053a-d.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.053a-d.json,
Q103302142,M122663234,1979.0414p,Kneeling female human effigy,1979,1979.0414P.JPG,primary,Kneeling female human effigy - Vanderbilt Fine Arts Gallery - 1979.0414P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0414p.json,
Q103302261,M122663272,1989.011,L'Ete (The Summer),1989,1989.011.tif,primary,L'Ete (The Summer) - Vanderbilt Fine Arts Gallery - 1989.011.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.011.json,
Q103302266,M122663279,2004.006,L'Eventail,2004,2004.006.jpg,primary,L'Eventail - Vanderbilt Fine Arts Gallery - 2004.006.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.006.json,
Q103302278,M122663308,1965.008,La Bonne Faisant son Marché,1965,1965.008.tif,primary,La Bonne Faisant son Marché - Vanderbilt Fine Arts Gallery - 1965.008.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.008.json,
Q103302285,M122663330,1980.014,La Légende du Bonhomme Misère (The Legend of the Destitute Man),1980,1980.014.tif,primary,La Légende du Bonhomme Misère (The Legend of the Destitute Man) - Vanderbilt Fine Arts Gallery - 1980.014.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.014.json,
Q103302297,M122663350,1972.069,La Marchande de Maree (after P. Wouverman),1972,1972.069.tif,primary,La Marchande de Maree (after P. Wouverman) - Vanderbilt Fine Arts Gallery - 1972.069.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.069.json,
Q103302311,M122663384,1981.004,La Mort et le Bûcheron (Death and the Woodcutter),1981,1981.004.tif,primary,La Mort et le Bûcheron (Death and the Woodcutter) - Vanderbilt Fine Arts Gallery - 1981.004.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.004.json,
Q103302316,M122663428,1969.071,"La mort l'a pris comme il' sortait du lit d'orties  (Death took him as he rose from his bed of nettles), Plate no. 45 from the series, Miserere",1969,1969.071.tif,primary,"La mort l'a pris comme il' sortait du lit d'orties (Death took him as he rose from his bed of nettles), Plate no. 45 from the series, Miserere - Vanderbilt Fine Arts Gallery - 1969.071.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.071.json,
Q103302324,M122663472,1972.013,La Normandie (Normandy),1972,1972.013.tif,primary,La Normandie (Normandy) - Vanderbilt Fine Arts Gallery - 1972.013.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.013.json,
Q103304452,M122663487,1972.036,Last Snow of the Year at Toeizan,1972,1972.036.jpg,primary,Last Snow of the Year at Toeizan - Vanderbilt Fine Arts Gallery - 1972.036.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.036.json,
Q103304471,M122663495,2004.004,Le Beguin,2004,2004.004.jpg,primary,Le Beguin - Vanderbilt Fine Arts Gallery - 2004.004.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.004.json,
Q103304476,M122663499,1979.0370P,Le chapeau épinglé (The Hat Pin),1979,1979.0370P.JPG,primary,Le chapeau épinglé (The Hat Pin) - Vanderbilt Fine Arts Gallery - 1979.0370P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0370P.json,
Q103304492,M122663503,1971.045,"Le Denicheur de Moineaux, (The Bird Thief)",1971,1971-045.tif,primary,"Le Denicheur de Moineaux, (The Bird Thief) - Vanderbilt Fine Arts Gallery - 1971-045.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.045.json,
Q103304530,M122663515,1965.012,Le Savoir (The Washing Place),1965,1965-012.tif,primary,Le Savoir (The Washing Place) - Vanderbilt Fine Arts Gallery - 1965-012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.012.json,
Q103304534,M122663524,1957.032,Le Stryge (The Vampire),1957,1957.032.tif,primary,Le Stryge (The Vampire) - Vanderbilt Fine Arts Gallery - 1957.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.032.json,
Q103304540,M122663528,1957.039,Le Veillée (The Sitter),1957,1957.039.jpg,primary,Le Veillée (The Sitter) - Vanderbilt Fine Arts Gallery - 1957.039.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.039.json,
Q103304616,M122663542,1999.228,Lidded rectangular vessel on four tall round legs in the form of fang ting (bronze vessel) Traditional mask carving to the front of vessel,1999,1999.228.tif,primary,Lidded rectangular vessel on four tall round legs in the form of fang ting (bronze vessel) Traditional mask carving to the front of vessel - Vanderbilt Fine Arts Gallery - 1999.228.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.228.json,
Q103304654,M122663567,1979.1240P,"Little Americans, do your bit; Eat oatmeal, corn meal mush-Save the wheat for our soldiers, Leave nothing on your plate",1979,1979.1240P.tif,primary,"Little Americans, do your bit; Eat oatmeal, corn meal mush-Save the wheat for our soldiers, Leave nothing on your plate - Vanderbilt Fine Arts Gallery - 1979.1240P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1240P.json,
Q103304690,M122663600,1986.047,Long Neck vase with a red and gold swirl pattern (Kutani ware),1986,1986.047.tif,primary,Long Neck vase with a red and gold swirl pattern (Kutani ware) - Vanderbilt Fine Arts Gallery - 1986.047.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.047.json,
Q103304703,M122664327,1980.092,Lotus Flowers in a Wood Vase (Ornament for a scholar's table),1980,1980.092.TIF,primary,Lotus Flowers in a Wood Vase (Ornament for a scholar's table) - Vanderbilt Fine Arts Gallery - 1980.092.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.092.json,
Q103304719,M122664341,1971.042,Louis Guillaume de Cambrai Ecuyer,1971,1971-042.tif,primary,Louis Guillaume de Cambrai Ecuyer - Vanderbilt Fine Arts Gallery - 1971-042.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.042.json,
Q103304801,M122664360,1976.030,"Mädchenkopf (Girl's Head), from Genius, Zeitschrift für werdende und alte Kunst (Magazine for Emerging and Ancient Art), Year 2, no. 1",1976,1976.030.tif,primary,"Mädchenkopf (Girl's Head), from Genius, Zeitschrift für werdende und alte Kunst (Magazine for Emerging and Ancient Art), Year 2, no. 1 - Vanderbilt Fine Arts Gallery - 1976.030.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.030.json,
Q103304850,M122664372,2007.034,"Magnum Gregorium, after Annibale Carracci",2007,2007.034.jpg,primary,"Magnum Gregorium, after Annibale Carracci - Vanderbilt Fine Arts Gallery - 2007.034.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.034.json,
Q103304892,M122664378,1996.204c,"Man and Devil Filling Sack with Money and Setting Up a Statue of Hope, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck",1996,1996.204C.tif,primary,"Man and Devil Filling Sack with Money and Setting Up a Statue of Hope, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck - Vanderbilt Fine Arts Gallery - 1996.204C.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204c.json,
Q103304907,M122664387,1979.0857P,Man and Woman Conversing,1979,1979.0857P.tif,primary,Man and Woman Conversing - Vanderbilt Fine Arts Gallery - 1979.0857P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0857P.json,
Q103304923,M122664393,1995.022,Man and Woman Standing at the Entrance to a Shinto Shrine (facsimile),1995,1995.022.jpg,primary,Man and Woman Standing at the Entrance to a Shinto Shrine (facsimile) - Vanderbilt Fine Arts Gallery - 1995.022.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.022.json,
Q103304930,M122664399,1979.0851P,Man and Woman Talking,1979,1979.0851P.tif,primary,Man and Woman Talking - Vanderbilt Fine Arts Gallery - 1979.0851P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0851P.json,
Q103304939,M122664437,1979.1011P,Man holding a dog,1979,1979.1011P.tif,primary,Man holding a dog - Vanderbilt Fine Arts Gallery - 1979.1011P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1011P.json,
Q103304980,M122664468,1971.015,Man's Head,1971,1971.015.jpg,primary,Man's Head - Vanderbilt Fine Arts Gallery - 1971.015.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.015.json,
Q103305063,M122664478,2004.024,Marquette,2004,2004.024.tif,primary,Marquette - Vanderbilt Fine Arts Gallery - 2004.024.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.024.json,
Q103305207,M122664523,2005.032,Melisande,2005,2005.032.tif,primary,Melisande - Vanderbilt Fine Arts Gallery - 2005.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/2005/2005.032.json,
Q103305215,M122664541,1972.046,Memorial Print of the Kabuki Actor Arashi Rikan at the Age of Fifty,1972,1972.046.tif,primary,Memorial Print of the Kabuki Actor Arashi Rikan at the Age of Fifty - Vanderbilt Fine Arts Gallery - 1972.046.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.046.json,
Q103305420,M122664574,1994.407,Monkey figure with turned head,1994,1994.407.tif,primary,Monkey figure with turned head - Vanderbilt Fine Arts Gallery - 1994.407.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.407.json,
Q103305430,M122664598,1979.1013p,Mono (monkey) figurine,1979,1979.1013P.JPG,primary,Mono (monkey) figurine - Vanderbilt Fine Arts Gallery - 1979.1013P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1013p.json,
Q103305468,M122664602,1969.034,Morning,1969,1969.034.jpg,primary,Morning - Vanderbilt Fine Arts Gallery - 1969.034.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.034.json,
Q103305479,M122664624,1970.043,Morning (from The Four Times of Day),1970,1970.043.tif,primary,Morning (from The Four Times of Day) - Vanderbilt Fine Arts Gallery - 1970.043.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.043.json,
Q103305521,M122664655,1988.045,Mother and Child Under Mosquito Netting,1988,1988.045.tif,primary,Mother and Child Under Mosquito Netting - Vanderbilt Fine Arts Gallery - 1988.045.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.045.json,
Q103305531,M122664674,1979.0849P,Mother with Two Children,1979,1979.0849P.tif,primary,Mother with Two Children - Vanderbilt Fine Arts Gallery - 1979.0849P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0849P.json,
Q103305849,M122664678,1969.037,Night,1969,1969.037.jpg,primary,Night - Vanderbilt Fine Arts Gallery - 1969.037.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.037.json,
Q103305861,M122664696,1979.0719P,"Night, from The Four Times of Day",1979,1979.0719P.tif,primary,"Night, from The Four Times of Day - Vanderbilt Fine Arts Gallery - 1979.0719P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0719P.json,
Q103305897,M122664707,1994.354,"Nkishi, carved magical power figure with nail fetish",1994,1994.354.JPG,primary,"Nkishi, carved magical power figure with nail fetish - Vanderbilt Fine Arts Gallery - 1994.354.JPG",https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.354.json,
Q103305946,M122664709,1969.035,Noon,1969,1969.035.jpg,primary,Noon - Vanderbilt Fine Arts Gallery - 1969.035.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.035.json,
Q103305951,M122664719,1988.006,North African Scene,1988,1988.006.tif,primary,North African Scene - Vanderbilt Fine Arts Gallery - 1988.006.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.006.json,
Q103305132,M122664517,1976.007,Mater Dolorosa: Ne. De. des Sept Douleurs / Virgen de Dolores/ Die Schmerzhafte Mutter,1976,1976.007.tif,primary,Mater Dolorosa- Ne. De. des Sept Douleurs - Virgen de Dolores- Die Schmerzhafte Mutter - Vanderbilt Fine Arts Gallery - 1976.007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.007.json,
Q103305982,M122676506,1972.025,"Noto Province: Waterfall Bay (Noto, Taki no ura)",1972,1972.025.tif,primary,"Noto Province- Waterfall Bay (Noto, Taki no ura) - Vanderbilt Fine Arts Gallery - 1972.025.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.025.json,
Q103306172,M122676580,1956.007,Ornament designs,1956,1956.007.tif,primary,Ornament designs - Vanderbilt Fine Arts Gallery - 1956.007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.007.json,
Q103306218,M122676602,1971.071,Page from a Latin Bible with Miniature of King David and Psalm 36:37-40 through Psalm 39:1-7,1971,1971.071.jpg,primary,Page from a Latin Bible with Miniature of King David and Psalm 36-37-40 through Psalm 39-1-7 - Vanderbilt Fine Arts Gallery - 1971.071.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.071.json,
Q103306223,M122676607,1972.074,Page from The Manga,1972,1972.074.tif,primary,Page from The Manga - Vanderbilt Fine Arts Gallery - 1972.074.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.074.json,
Q103306293,M122676622,1972.082,Palace Garden Scene,1972,1972-082.tif,primary,Palace Garden Scene - Vanderbilt Fine Arts Gallery - 1972-082.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.082.json,
Q103306374,M122676634,1989.012,Pastorale,1989,1989.012.tif,primary,Pastorale - Vanderbilt Fine Arts Gallery - 1989.012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.012.json,
Q103306382,M122676641,1957.022,Patene du chalice du Suger,1957,1957.022.jpg,primary,Patene du chalice du Suger - Vanderbilt Fine Arts Gallery - 1957.022.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.022.json,
Q103306391,M122676655,1965.015,"Pauvre Mere (Poor Mother), From Le Monde Dramatique (The Dramatic World)",1965,1965.015.tif,primary,"Pauvre Mere (Poor Mother), From Le Monde Dramatique (The Dramatic World) - Vanderbilt Fine Arts Gallery - 1965.015.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.015.json,
Q103306399,M122676678,1979.0676P,Pax (baiser de paix) depicting the Crucifixion with the Virgin and Saint John the Evangelist,1979,1979.0676P.jpg,primary,Pax (baiser de paix) depicting the Crucifixion with the Virgin and Saint John the Evangelist - Vanderbilt Fine Arts Gallery - 1979.0676P.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0676P.json,
Q103306439,M122676691,1979.0859P,Peasant Leaning on His Doorway,1979,1979.0859P.tif,primary,Peasant Leaning on His Doorway - Vanderbilt Fine Arts Gallery - 1979.0859P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0859P.json,
Q103306449,M122676729,1965.011,Peasant Woman of Boulogne,1965,1965-011.tif,primary,Peasant Woman of Boulogne - Vanderbilt Fine Arts Gallery - 1965-011.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.011.json,
Q103306456,M122676750,1956.029,Peasant Woman with a Goose,1956,1956-029.tif,primary,Peasant Woman with a Goose - Vanderbilt Fine Arts Gallery - 1956-029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.029.json,
Q103306495,M122676757,2004.011,Phemie,2004,2004.011.tif,primary,Phemie - Vanderbilt Fine Arts Gallery - 2004.011.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.011.json,
Q103306503,M122676776,1957.007,"Philip IV of Spain, (after Velázquez)",1957,1957-007.tif,primary,"Philip IV of Spain, (after Velázquez) - Vanderbilt Fine Arts Gallery - 1957-007.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.007.json,
Q103306524,M122676792,2017.001.049,Pieta,2017,2017.001.049.tif,primary,Pieta - Vanderbilt Fine Arts Gallery - 2017.001.049.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/2017/2017.001.049.json,
Q103306530,M122676816,1994.537,Pilgrim's flask,1994,1994.537.TIF,primary,Pilgrim's flask - Vanderbilt Fine Arts Gallery - 1994.537.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.537.json,
Q103306555,M122676833,1979.0415P,Pipe bowl in the shape of a seated human,1979,1979.0415P.JPG,primary,Pipe bowl in the shape of a seated human - Vanderbilt Fine Arts Gallery - 1979.0415P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0415P.json,
Q103306600,M122676856,1979.0926P,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete-,1979,1979.0926.tif,primary,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete- - Vanderbilt Fine Arts Gallery - 1979.0926.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0926P.json,
Q103306611,M122676888,1979.0933P,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir,1979,1979.0933.tif,primary,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir - Vanderbilt Fine Arts Gallery - 1979.0933.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0933P.json,
Q103306617,M122676927,1979.0934P,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier-,1979,1979.0934.tif,primary,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier- - Vanderbilt Fine Arts Gallery - 1979.0934.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0934P.json,
Q103306623,M122676990,1979.0935P,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme!,1979,1979.0935.tif,primary,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme! - Vanderbilt Fine Arts Gallery - 1979.0935.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0935P.json,
Q103306631,M122677049,1979.0936P,"Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus!",1979,1979.0936.tif,primary,"Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus! - Vanderbilt Fine Arts Gallery - 1979.0936.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0936P.json,
Q103306643,M122677108,1979.0937P,"Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements-",1979,1979.0937.tif,primary,"Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements- - Vanderbilt Fine Arts Gallery - 1979.0937.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0937P.json,
Q103306652,M122677175,1979.0938P,"Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred-",1979,1979.0938.tif,primary,"Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred- - Vanderbilt Fine Arts Gallery - 1979.0938.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0938P.json,
Q103306660,M122677207,1979.0939P,Plate 24 from Au Bal Masqué (5th suite) —Partons-nous  LE PIERROT (a moitie endormi),1979,1979.0939.tif,primary,Plate 24 from Au Bal Masqué (5th suite) —Partons-nous LE PIERROT (a moitie endormi) - Vanderbilt Fine Arts Gallery - 1979.0939.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0939P.json,
Q103306687,M122678083,1979.0942P,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge,1979,1979.0942.tif,primary,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge - Vanderbilt Fine Arts Gallery - 1979.0942.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0942P.json,
Q103306694,M122678115,1979.0928P,"Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,-",1979,1979.0928.tif,primary,"Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,- - Vanderbilt Fine Arts Gallery - 1979.0928.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0928P.json,
Q103306699,M122678154,1979.0929P,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais!,1979,1979.0929.tif,primary,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais! - Vanderbilt Fine Arts Gallery - 1979.0929.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0929P.json,
Q103306709,M122678196,1979.0931P,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume,1979,1979.0931.tif,primary,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume - Vanderbilt Fine Arts Gallery - 1979.0931.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0931P.json,
Q103306715,M122678233,1979.0932P,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai,1979,1979.0932.tif,primary,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai - Vanderbilt Fine Arts Gallery - 1979.0932.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0932P.json,
Q103306759,M122678295,1971.028,Pope Clement XIV,1971,1971-028.tif,primary,Pope Clement XIV - Vanderbilt Fine Arts Gallery - 1971-028.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.028.json,
Q102970971,M122723082,1992.322,Scene #4 from The Lives of the Loyal Retainers (Chushingura ),1992,1992.322.jpg,primary,Scene -4 from The Lives of the Loyal Retainers (Chushingura ) - Vanderbilt Fine Arts Gallery - 1992.322.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.322.json,
Q103306679,M122678061,1979.0941P,"Plate 26 from Au Bal Masqué  ""Théophile, attends moi là-""",1979,1979.0941.tif,primary,"Plate 26 from Au Bal Masqué ""Théophile, attends moi là-"" - Vanderbilt Fine Arts Gallery - 1979.0941.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0941P.json,
Q103306830,M122678332,2009.002a,"Portfolio cover for ""Felixmüller--Holzschnitte."" (The same self-portrait of the artist found on the title page is featured on the cover.)",2009,2009.002a.jpg,primary,"Portfolio cover for ""Felixmüller--Holzschnitte."" (The same self-portrait of the artist found on the title page is featured on the cover.) - Vanderbilt Fine Arts Gallery - 2009.002a.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002a.json,
Q103306996,M122685068,1985.018,Portrait of Archbishop Charles-Maurice le Tellier,1985,1985.018.tif,primary,Portrait of Archbishop Charles-Maurice le Tellier - Vanderbilt Fine Arts Gallery - 1985.018.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.018.json,
Q103307023,M122685146,1974.026,"Portrait of Francisco Thomae a Sabavdia, After van Dyck",1974,1974.026.tif,primary,"Portrait of Francisco Thomae a Sabavdia, After van Dyck - Vanderbilt Fine Arts Gallery - 1974.026.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.026.json,
Q103307038,M122685189,1985.017,"Portrait of Jean Delpech, Chevalier Marquis de Mereville (see Notes)",1985,1985.017.tif,primary,"Portrait of Jean Delpech, Chevalier Marquis de Mereville (see Notes) - Vanderbilt Fine Arts Gallery - 1985.017.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.017.json,
Q103307059,M122685222,1965.007,Portrait of Jules Aimé Dalou,1965,1965-007.tif,primary,Portrait of Jules Aimé Dalou - Vanderbilt Fine Arts Gallery - 1965-007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.007.json,
Q103307081,M122685263,1976.008,"Portrait of Kamilla Swoboda, No. 5, from the series Variations on a Theme",1976,1976.008.tif,primary,"Portrait of Kamilla Swoboda, No. 5, from the series Variations on a Theme - Vanderbilt Fine Arts Gallery - 1976.008.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.008.json,
