qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir
Q102964125,2004.086b.jpg,2004.086b,suppress,,,60,357,504,2010-02-24,2004
Q102964125,2004.086b.tif,2004.086b,primary,,,9166,1487,2100,2005-01-18,2004
Q102964142,2004.087a.jpg,2004.087a,suppress,,,64,356,504,2010-02-24,2004
Q102964142,2004.087a.tif,2004.087a,primary,,,9141,1483,2100,2005-01-18,2004
Q102964135,2004.087b.jpg,2004.087b,suppress,,,61,357,504,2010-02-24,2004
Q102964135,2004.087b.tif,2004.087b,primary,,,9166,1487,2100,2005-01-18,2004
Q106568633,2004.088a.jpg,2004.088a,primary,,,88,493,160,2010-02-24,2004
Q106568487,2004.088b.jpg,2004.088b,primary,,,88,493,168,2010-02-24,2004
Q106568503,2004.088c.jpg,2004.088c,primary,,,92,493,159,2010-02-24,2004
Q106568529,2004.088d.jpg,2004.088d,primary,,,107,493,164,2010-02-24,2004
Q106568526,2004.089.jpg,2004.089,suppress,,,115,332,500,2010-07-27,2004
Q106568526,2004.089.TIF,2004.089,primary,,,17643,2000,3008,2010-07-27,2004
Q106568553,2004.090.TIF,2004.090,primary,,,13374,1892,2408,2010-07-27,2004
Q106568553,2004.090.jpg,2004.090,suppress,,,199,393,500,2010-07-27,2004
Q106582850,2004.091.TIF,2004.091,primary,,,17647,3008,2000,2010-07-27,2004
Q106582850,2004.091.jpg,2004.091,suppress,,,121,500,332,2010-07-27,2004
Q106567457,2004.092.jpg,2004.092,primary,,,78,360,344,2010-02-24,2004
Q106568477,2004.093.det.jpg,2004.093,,,,81,389,527,2006-10-30,2004
Q106568477,2004.093.JPG,2004.093,,,,211,958,288,2006-10-30,2004
Q106568477,2004.093x.tif,2004.093,,,,12346,1250,1680,2010-12-15,2004
Q103309152,2005.001a.tif,2005.001a,primary,,,81413,4327,3210,2012-12-05,2005
Q106566926,2005.001b.tif,2005.001b,primary,,,73805,3996,3151,2012-12-05,2005
Q106566774,2005.001c.jpg,2005.001c,suppress,,,222,501,367,2010-02-24,2005
Q106566774,2005.001c.tif,2005.001c,primary,,,92489,4566,3456,2012-12-05,2005
Q106566927,2005.001d.tif,2005.001d,primary,,,59513,3038,3342,2012-12-05,2005
Q106567595,2005.001e.tif,2005.001e,primary,,,91299,4592,3392,2012-12-05,2005
Q106566598,2005.001f.tif,2005.001f,primary,,,68942,3482,3378,2012-12-05,2005
Q105091857,2005.002.tif,2005.002,primary,,,415,504,195,2010-04-26,2005
Q105091857,2005.002.pct,2005.002,suppress,,,287,0,0,2010-02-24,2005
Q105091857,2005.002.jpg,2005.002,suppress,,,88,504,195,2010-04-26,2005
Q105091859,2005.003.tif,2005.003,primary,,,11840,1440,2100,2010-04-26,2005
Q105091859,2005.003.pct,2005.003,suppress,,,7847,0,0,2010-02-24,2005
Q105091859,2005.003.jpg,2005.003,suppress,,,54,343,500,2010-04-26,2005
Q105091885,2005.004.tif,2005.004,primary,,,5123,2100,621,2010-04-26,2005
Q105091885,2005.004.pct,2005.004,suppress,,,3373,0,0,2010-02-24,2005
Q105091885,2005.004.jpg,2005.004,suppress,,,68,500,148,2010-04-26,2005
Q105091935,2005.005.tif,2005.005,primary,,,13154,2100,1600,2010-04-26,2005
Q105091935,2005.005.pct,2005.005,suppress,,,6235,0,0,2010-02-24,2005
Q105091935,2005.005.jpg,2005.005,suppress,,,64,500,378,2010-04-26,2005
Q105091959,2005.006.pct,2005.006,suppress,,,311,0,0,2010-02-24,2005
Q105091959,2005.006.tif,2005.006,primary,,,694,473,360,2010-04-26,2005
Q105091959,2005.006.jpg,2005.006,suppress,,,65,407,264,2010-04-26,2005
Q105091975,2005.007.pct,2005.007,suppress,,,5710,0,0,2010-02-24,2005
Q105091975,2005.007.tif,2005.007,primary,,,11569,1969,1500,2010-04-26,2005
Q105091975,2005.007.jpg,2005.007,suppress,,,176,500,441,2010-04-26,2005
Q105091980,2005.008.jpg,2005.008,suppress,,,76,405,232,2010-04-26,2005
Q105091980,2005.008.pct,2005.008,suppress,,,286,0,0,2010-02-24,2005
Q105091980,2005.008.tif,2005.008,primary,,,696,473,360,2010-04-26,2005
Q105091764,2005.009.jpg,2005.009,suppress,,,77,500,219,2010-04-26,2005
Q105091764,2005.009.pct,2005.009,suppress,,,3994,0,0,2010-02-24,2005
Q105091764,2005.009.tif,2005.009,primary,,,13154,2100,1600,2010-04-26,2005
Q105092095,2005.010.tif,2005.010,primary,,,1127,779,360,2010-04-26,2005
Q105092095,2005.010.pct,2005.010,suppress,,,831,0,0,2010-02-24,2005
Q105092095,2005.010.jpg,2005.010,suppress,,,108,500,231,2010-04-26,2005
Q105092112,2005.011.tif,2005.011,primary,,,1017,701,360,2010-04-26,2005
Q105092112,2005.011.pct,2005.011,suppress,,,745,0,0,2010-02-24,2005
Q105092112,2005.011.jpg,2005.011,suppress,,,92,500,257,2010-04-26,2005
Q105092113,2005.012.pct,2005.012,suppress,,,3407,0,0,2010-02-24,2005
Q105092113,2005.012.tif,2005.012,primary,,,11565,1969,1500,2010-04-26,2005
Q105092113,2005.012.jpg,2005.012,suppress,,,59,500,211,2010-04-26,2005
Q105092143,2005.013.pct,2005.013,suppress,,,3773,0,0,2010-02-24,2005
Q105092143,2005.013.tif,2005.013,primary,,,13154,1600,2100,2010-04-26,2005
Q105092143,2005.013.jpg,2005.013,suppress,,,68,200,500,2010-04-26,2005
Q105091621,2005.014.jpg,2005.014,primary,,,144,947,360,2005-01-15,2005
Q105092227,2005.015.pct,2005.015,suppress,,,263,0,0,2010-02-24,2005
Q105092227,2005.015.tif,2005.015,primary,,,694,473,360,2010-04-26,2005
Q105092227,2005.015.jpg,2005.015,suppress,,,67,406,259,2010-04-26,2005
Q105091804,2005.016.jpg,2005.016,primary,,,162,854,360,2005-01-15,2005
Q105092154,2005.017.jpg,2005.017,primary,,,196,1260,435,2005-01-15,2005
Q105091763,2005.018.jpg,2005.018,primary,,,72,240,504,2005-01-15,2005
Q105092072,2005.019.jpg,2005.019,primary,,,102,255,576,2005-12-20,2005
Q105091575,2005.020.jpg,2005.020,primary,,,79,576,250,2005-12-20,2005
Q105091727,2005.021.jpg,2005.021,suppress,,,90,561,360,2010-04-26,2005
Q105091727,2005.021.pct,2005.021,suppress,,,598,0,0,2010-02-24,2005
Q105091727,2005.021.tif,2005.021,primary,,,819,561,360,2010-04-26,2005
Q105091828,2005.022.jpg,2005.022,suppress,,,227,500,344,2011-04-08,2005
Q105091828,2005.022.tif,2005.022,primary,,,33631,4083,2808,2011-04-08,2005
Q105092014,2005.023.jpg,2005.023,suppress,,,87,293,504,2010-04-26,2005
Q105092014,2005.023.tif,2005.023,primary,,,608,293,504,2010-04-26,2005
Q105092014,2005.023.pct,2005.023,suppress,,,436,0,0,2010-02-24,2005
Q105091733,2005.024.jpg,2005.024,suppress,,,137,387,504,2010-04-26,2005
Q105091733,2005.024.tif,2005.024,primary,,,797,387,504,2010-04-26,2005
Q105091733,2005.024.pct,2005.024,suppress,,,539,0,0,2010-02-24,2005
Q105091737,2005.025.jpg,2005.025,primary,,,62,504,223,2010-02-24,2005
Q105091743,2005.026.jpg,2005.026,primary,,,101,657,360,2010-02-24,2005
Q105091765,2005.027.jpg,2005.027,suppress,,,52,402,306,2010-04-26,2005
Q105091765,2005.027.pct,2005.027,suppress,,,350,0,0,2010-02-24,2005
Q105091765,2005.027.tif,2005.027,primary,,,693,473,360,2010-04-26,2005
Q105091870,2005.028.jpg,2005.028,primary,,,55,172,648,2005-12-20,2005
Q105091623,2005.029.jpg,2005.029,primary,,,100,612,291,2005-12-20,2005
Q103311431,2005.030a.pct,2005.030a,,,,519,0,0,2010-02-24,2005
Q103311431,2005.030a.jpg,2005.030a,,,,245,486,360,2011-07-10,2005
Q103311436,2005.030b.pct,2005.030b,,,,520,0,0,2010-02-24,2005
Q103311436,2005.030b.jpg,2005.030b,,,,208,488,360,2011-07-10,2005
Q103311448,2005.030c.pct,2005.030c,,,,519,0,0,2010-02-24,2005
Q103311448,2005.030c.jpg,2005.030c,,,,246,486,360,2011-07-10,2005
Q103300779,2005.031a.tif,2005.031a,primary,,,32090,2496,2193,2012-03-27,2005
Q103300779,2005.031a.jpg,2005.031a,suppress,,,39,409,468,2006-01-30,2005
Q103300796,2005.031b.tif,2005.031b,,,,31953,2499,2181,2012-03-27,2005
Q103300796,2005.031b001.tif,2005.031b,,,,31956,2499,2181,2012-03-23,2005
Q103300805,2005.031c.tif,2005.031c,,,,31999,2499,2184,2012-03-27,2005
Q103300805,2005.031c001.tif,2005.031c,,,,32000,2499,2184,2012-03-23,2005
Q103300810,2005.031d.tif,2005.031d,primary,,,32146,2521,2175,2012-03-27,2005
Q103300820,2005.031e.tif,2005.031e,primary,,,31110,2475,2144,2012-03-27,2005
Q103300828,2005.031f.tif,2005.031f,primary,,,31250,2485,2145,2012-03-27,2005
Q103300834,2005.031g.tif,2005.031g,primary,,,31142,2481,2141,2012-03-27,2005
Q103300841,2005.031h.tif,2005.031h,primary,,,31020,2478,2135,2012-03-27,2005
Q103300850,2005.031i.tif,2005.031i,primary,,,30533,2445,2130,2012-03-27,2005
Q103300784,2005.031j.tif,2005.031j,primary,,,30927,2473,2133,2012-03-27,2005
Q103305207,2005.032.jpg,2005.032,suppress,,,194,500,421,2010-04-04,2005
Q103305207,2005.032.tif,2005.032,primary,,,8666,1872,1575,2010-02-25,2005
Q103308004,2005.033.jpg,2005.033,suppress,,,78,658,288,2006-01-25,2005
Q103308004,2005.033.tif,2005.033,primary,,,104994,5184,3456,2013-08-27,2005
Q102964325,2005.034.jpg,2005.034,suppress,,,200,274,500,2010-07-27,2005
Q102964325,2005.034.TIF,2005.034,primary,,,13476,1585,2896,2010-07-27,2005
Q103299259,2005.035.jpg,2005.035,suppress,,,103,500,332,2010-07-27,2005
Q103299259,2005.035.TIF,2005.035,primary,,,17644,3008,2000,2010-07-27,2005
Q103309906,2005.036.tif,2005.036,primary,,,55612,4165,2278,2016-03-04,2005
Q103296857,2005.037.tif,2005.037,primary,,,55905,4165,2290,2016-03-04,2005
Q103309533,2005.038.tif,2005.038,primary,,,94090,4463,3597,2016-03-04,2005
Q103310219,2005.039.tif,2005.039,primary,,,98345,4592,3654,2016-03-04,2005
Q103299587,2005.040.tif,2005.040,primary,,,100443,4690,3654,2016-03-04,2005
Q103310264,2005.041.tif,2005.041,primary,,,100321,4678,3659,2016-03-04,2005
Q103310160,2005.042.tif,2005.042,primary,,,97962,4621,3617,2016-03-04,2005
Q106566589,2006.008-9.jpg,2006.008,,,,134,352,600,2006-10-30,2006
Q106566589,2006.008.jpg,2006.008,,,,222,360,502,2006-10-30,2006
Q106566589,2006.008-15.jpg,2006.008,,,,137,408,600,2006-10-30,2006
Q106566589,2006.008-18.jpg,2006.008,,,,387,397,600,2006-10-30,2006
Q106566589,2006.008-21.jpg,2006.008,,,,139,401,600,2006-10-30,2006
Q106566589,2006.008-22.jpg,2006.008,,,,145,464,600,2006-10-30,2006
Q106566589,2006.008-24.jpg,2006.008,,,,126,393,600,2006-10-30,2006
Q105095783,2006.001.jpg,2006.001,primary,,,130,449,350,2006-01-26,2006
Q105091876,2006.002.jpg,2006.002,primary,,,93,463,352,2006-01-26,2006
Q105091687,2006.003.jpg,2006.003,primary,,,97,469,360,2006-01-26,2006
Q105091778,2006.004detail.jpg,2006.004,,,,353,517,730,2011-01-26,2006
Q105091778,2006.004.jpg,2006.004,,,,68,500,382,2011-01-31,2006
Q105091778,2006.004.tif,2006.004,,,,161023,6000,4579,2011-01-26,2006
Q105091778,2006.004b.jpg,2006.004,,,,665,1000,763,2011-01-26,2006
Q105092360,2006.005.jpg,2006.005,suppress,,,212,600,451,2011-04-08,2006
Q105092360,2006.005.tif,2006.005,primary,,,27341,3522,2646,2011-04-08,2006
Q105092201,2006.006.jpg,2006.006,primary,,,95,360,542,2006-01-26,2006
Q103310443,2006.007.jpg,2006.007,suppress,,,224,500,327,2010-02-21,2006
Q103310443,2006.007.tif,2006.007,primary,,,3938,1434,937,2010-02-09,2006
Q102967878,2006.009.tif,2006.009,primary,,,104995,3456,5184,2016-04-08,2006
Q102967878,2006.009.jpg,2006.009,suppress,,,195,432,495,2007-02-06,2006
Q102971643,2006.010.jpg,2006.010,suppress,,,199,432,485,2007-02-06,2006
Q102971643,2006.010.tif,2006.010,primary,,,104995,3456,5184,2016-04-08,2006
Q102964666,2006.011.jpg,2006.011,primary,,,187,360,485,2007-02-06,2006
Q103300226,2006.012.jpg,2006.012,primary,,,206,455,468,2007-02-06,2006
Q102971652,2006.013.jpg,2006.013,primary,,,141,360,544,2007-02-06,2006
Q102964347,2006.014.jpg,2006.014,suppress,,,164,324,524,2007-02-06,2006
Q102964347,2006.014.tif,2006.014,primary,,,104994,3456,5184,2016-04-08,2006
Q103308340,2006.015.jpg,2006.015,suppress,,,231,500,380,2010-04-25,2006
Q103308340,2006.015.tif,2006.015,primary,,,6662,1312,1725,2010-04-07,2006
Q102974774,2006.016.jpg,2006.016,primary,,,113,360,517,2010-02-24,2006
Q106567517,2007.001.jpg,2007.001,primary,,,78,360,344,2010-02-24,2007
Q102976149,2007.002.JPG,2007.002,primary,,,91,296,504,2007-06-13,2007
Q102976018,2007.003.JPG,2007.003,primary,,,93,305,504,2007-06-13,2007
Q105092320,2007.004.JPG,2007.004,primary,,,99,366,504,2007-06-13,2007
Q102976074,2007.005.JPG,2007.005,primary,,,99,364,504,2007-06-13,2007
Q102976132,2007.006.JPG,2007.006,primary,,,120,386,504,2007-06-13,2007
Q103308827,2007.007.JPG,2007.007,primary,,,106,511,360,2007-06-13,2007
Q103307565,2007.008.JPG,2007.008,primary,,,95,498,360,2007-06-13,2007
Q102966303,2007.009.JPG,2007.009,primary,,,91,365,432,2007-06-13,2007
Q103551145,2007.010.JPG,2007.010,primary,,,86,357,504,2007-06-13,2007
Q105095787,2007.011.JPG,2007.011,primary,,,92,504,310,2007-06-13,2007
Q105095790,2007.012.JPG,2007.012,primary,,,74,441,273,2007-06-13,2007
Q105095792,2007.013.JPG,2007.013,primary,,,91,309,504,2007-06-13,2007
Q103311422,2007.014.JPG,2007.014,primary,,,71,504,310,2007-06-13,2007
Q103301256,2007.015.JPG,2007.015,primary,,,112,504,399,2007-06-13,2007
Q103301896,2007.016.jpg,2007.016,primary,,,91,504,415,2007-06-13,2007
Q102976723,2007.017.JPG,2007.017,primary,,,94,360,531,2007-06-13,2007
Q102970643,2007.018.JPG,2007.018,primary,,,80,333,504,2007-06-13,2007
Q103307779,2007.019.JPG,2007.019,primary,,,72,504,393,2007-06-13,2007
Q105092213,2007.020.jpg,2007.020,primary,,,74,504,400,2007-06-13,2007
Q102968262,2007.021.JPG,2007.021,primary,,,104,381,504,2007-06-13,2007
Q102968256,2007.022.JPG,2007.022,primary,,,97,380,504,2007-06-13,2007
Q105095795,2007.023.jpg,2007.023,primary,,,95,394,504,2007-06-13,2007
Q105095798,2007.024.JPG,2007.024,primary,,,85,389,504,2007-06-13,2007
Q103299472,2007.025.jpg,2007.025,primary,,,1004,2152,1528,2007-07-17,2007
Q106567734,2007.026.jpg,2007.026,primary,,,734,1268,1876,2007-07-17,2007
Q103311469,2007.027.jpg,2007.027,primary,,,79,449,360,2007-07-17,2007
Q102976041,2007.028.jpg,2007.028,primary,,,135,416,504,2007-07-19,2007
Q102976116,2007.029.jpg,2007.029,primary,,,123,360,504,2007-07-19,2007
Q103310330,2007.030.jpg,2007.030,primary,,,88,467,360,2007-07-19,2007
Q103311490,2007.031.jpg,2007.031,primary,,,107,497,360,2007-07-19,2007
Q102968478,2007.032.jpg,2007.032,primary,,,105,381,504,2007-07-19,2007
Q102963287,2007.033.JPG,2007.033,primary,,,591,1180,1560,2007-07-19,2007
Q103304850,2007.034.jpg,2007.034,primary,,,184,507,324,2007-07-23,2007
Q103296127,2007.035.jpg,2007.035,primary,,,222,553,360,2007-07-23,2007
Q103301883,2007.036.jpg,2007.036,primary,,,202,438,396,2007-07-23,2007
Q103311564,2007.037.jpg,2007.037,primary,,,215,498,396,2007-07-23,2007
Q102970613,2007.038.jpg,2007.038,primary,,,175,367,504,2007-07-23,2007
Q105095800,2007.039.jpg,2007.039,primary,,,241,353,540,2007-07-25,2007
Q105092334,2007.040.jpg,2007.040,primary,,,231,351,526,2007-07-25,2007
Q102975448,2007.041a.jpg,2007.041a,,,,311,388,504,2007-07-25,2007
Q102975448,2007.041a.psd,2007.041a,,,,1173,388,504,2010-02-24,2007
Q102975150,2007.041b.jpg,2007.041b,primary,,,236,390,504,2007-07-25,2007
Q102976687,2007.041c.jpg,2007.041c,,,,331,403,500,2007-07-25,2007
Q102976687,2007.041c.psd,2007.041c,,,,4621,796,988,2010-02-24,2007
Q102974116,2007.042.jpg,2007.042,primary,,,235,370,504,2007-07-25,2007
Q102974136,2007.043.jpg,2007.043,primary,,,205,380,468,2007-07-25,2007
Q103310192,2007.044.jpg,2007.044,suppress,,,119,539,353,2007-07-25,2007
Q103310192,2007.044.psd,2007.044,suppress,,,1182,548,360,2010-02-24,2007
Q103310192,2007.044.tif,2007.044,primary,,,1196,548,360,2007-07-25,2007
Q106567735,2007.045.jpg,2007.045,primary,,,163,353,504,2007-07-25,2007
Q102976632,2007.046.jpg,2007.046,primary,,,110,372,504,2007-07-25,2007
Q103308834,2007.047.jpg,2007.047,primary,,,123,518,324,2007-07-25,2007
Q105092126,2007.048.jpg,2007.048,primary,,,118,504,360,2007-07-25,2007
Q102964999,2007.049.jpg,2007.049,primary,,,108,216,724,2007-07-25,2007
Q102974560,2007.050.jpg,2007.050,suppress,,,81,221,500,2007-07-25,2007
Q102974560,2007.050.psd,2007.050,suppress,,,1740,360,814,2010-02-24,2007
Q102974560,2007.050.tif,2007.050,primary,,,1754,360,814,2007-07-25,2007
Q102968807,2007.051.jpg,2007.051,primary,,,174,474,504,2007-10-09,2007
Q103551063,2007.052.jpg,2007.052,primary,,,96,286,360,2007-10-09,2007
Q102969922,2007.053.jpg,2007.053,primary,,,557,1206,1041,2007-10-09,2007
Q102961983,2007.054a.tif,2007.054a,primary,,,5973,1149,1767,2011-07-01,2007
Q102961983,2007.054a.jpg,2007.054a,suppress,,,151,276,424,2011-07-01,2007
Q102961975,2007.054b.tif,2007.054b,primary,,,5770,1118,1754,2011-07-01,2007
Q102961975,2007.054b.jpg,2007.054b,suppress,,,147,268,421,2011-07-01,2007
Q105095802,2007.055.jpg,2007.055,primary,,,108,318,504,2007-10-09,2007
Q102969929,2007.056.jpg,2007.056,primary,,,118,463,360,2007-10-09,2007
Q103312213,2007.057.jpg,2007.057,primary,,,92,486,360,2007-10-09,2007
Q103301814,2007.058.jpg,2007.058,primary,,,113,501,360,2007-10-09,2007
Q103311508,2007.059.jpg,2007.059,primary,,,72,460,360,2007-06-13,2007
Q102963216,2007.060.jpg,2007.060,primary,,,853,1512,2016,2021-04-28,2007
Q102976794,2007.061.jpg,2007.061,primary,,,379,2404,1542,2016-01-25,2007
