filename,template_type,artist,author,title,description,depicted people,depicted place,date,medium,dimensions,institution,department,accession number,place of creation,place of discovery,object history,exhibition history,credit line,inscriptions,notes,references,source,permission,other_versions,wikidata,other fields,other versions,photographer,camera coord,attribution,collection,genre,object type,source/photographer,current location
The Childrens Museum of Indianapolis - Storyteller Under Sunny Skies clay sculpture.jpg,artwork,"[""Rose Pecos-SunRhodes, Jemez Pueblo, New Mexico""]",[],"[""Storyteller Under Sunny Skies""]","[""\""Storyteller Under Sunny Skies,\"" a clay sculpture in the permanent collection of"", ""The Children\u2019s Museum of Indianapolis""]",[],[],"[""1993"", ""date QS:P571,+1993-00-00T00:00:00Z/9""]","[""\nClay""]",[],[],[],"[""93.72.1.1-3""]",[],[],"[""\n\u201cClay figures have been present in the Pueblo culture since 400 A.D. Female figures, animals, birds and more recently the storyteller figure have been part of their tradition. The \""singing mother\"" with several children sitting on her lap was introduced by Cochiti artist Helen Cordero. In the 1960s, Helen created the first official grandfather-like storyteller that was modeled from her own grandfather and his storytelling skills. Storytellers reveal the importance of oral tradition amongst Pueblo children--they teach about Pueblo culture, heritage and beliefs through abstract stories. Today, many Pueblo communities create storyteller figures. The word \""storyteller\"" has taken a generic form and is used to describe not only the male figures, but female figures, clowns, turtles, bears, coyotes, and other non-traditional characters. All of these figures are classified as \""storytellers\"" because of the many children gathered around them. This particular storyteller is female and was made by Jemez Pueblo artist Rose Pecos-Sun Rhodes.\u201d The Children\u2019s Museum of Indianapolis, IMCPL Digital Collections""]",[],[],[],[],"[""Artifact description: Artifacts at the Children\u2019s Museum of Indianapolis, Indianapolis Marion County Public Library, IMCPL Digital Collections""]",[],[],[],[],[],[],[],[],[],"[""The Children's Museum of Indianapolis"", ""Native name"", ""The Children's Museum of Indianapolis"", ""Location"", ""Indianapolis"", ""Coordinates"", ""39\u00b0\u00a048\u2032\u00a038.88\u2033\u00a0N, 86\u00b0\u00a009\u2032\u00a027\u2033\u00a0W"", ""Established"", ""1925"", ""Web page"", ""childrensmuseum.org"", ""Authority control"", "":"", ""Q1336277"", ""VIAF"", "":"", ""140076764"", ""ISNI"", "":"", ""0000 0001 0694 561X"", ""LCCN"", "":"", ""n83043107"", ""WorldCat"", ""institution QS:P195,Q1336277""]",[],[],"[""\nWendy Kaveney""]",[]
"Church in Fort Lamy, Chad.jpg",information,[],"[""Unknown author"", ""Unknown author""]",[],"[""English:"", ""Notre Dame de N'Djam\u00e9na, catholic cathedral in N'Djam\u00e9na (N'Djamena, formerly Fort Lamy), Chad, Central Africa.""]",[],[],"[""Unknown date"", ""Unknown date"", "". Before the destruction of the roof in the civil war.""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""NOAA Photo Library"", "".""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Saint Apollenaris.jpg,artwork,[],[],"[""Deutsch:"", ""Apollinaris von Ravenna"", "", erster Bischof von Ravenna. Detail eines aus dem sechsten Jahrhundert stammenden Mosaiks in der Apsis der Basilika von"", ""Sant'Apollinare in Classe"", ""English:"", ""Saint Apollinaris"", "", first bishop of Ravenna. Detail from the 6th century Byzantine mosaic in the apse of the basilica of"", ""Sant'Apollinare in Classe"", ""Italiano:"", ""Sant'Apollinare"", "", primo vescovo di Ravenna. Mosaico bizantino nel catino absidale di"", ""Sant'Apollinare in Classe"", "".""]",[],[],[],"[""English:"", ""6th century"", ""Italiano:"", ""secolo VI""]","[""English:"", ""mosaic""]",[],[],[],[],[],[],[],[],"[""user:MChew""]",[],[],[],[],[],[],[],[],[],[],[],[],"[""Sant'Apollinare in Classe""]",[],[],"[""Unknown source"", ""Unknown source""]",[]
1795-William-Blake-Naomi-entreating-Ruth-Orpah.jpg,artwork,"[""William Blake"", ""(1757\u20131827)"", ""Alternative names"", ""W. Blake; Uil'iam Bleik; Blake"", ""Description"", ""English-British painter, poet, theologian, collector, engraver and illustrator"", ""Date of birth/death"", ""28 November 1757"", ""12 August 1827"", ""Location of birth/death"", ""London"", ""London"", ""Work location"", ""London"", "";"", ""Felpham"", ""Authority control"", "":"", ""Q41513"", ""VIAF"", "":"", ""54144439"", ""ISNI"", "":"", ""0000 0001 2096 135X"", ""ULAN"", "":"", ""500012489"", ""LCCN"", "":"", ""n78095331"", ""NLA"", "":"", ""35019221"", ""WorldCat"", ""artist QS:P170,Q41513""]",[],"[""Naomi"", ""entreating"", ""Ruth"", ""and"", ""Orpah"", ""to return to the land of"", ""Moab"", "".""]",[],[],[],"[""1795"", ""date QS:P571,+1795-00-00T00:00:00Z/9""]","[""drawing""]",[],[],[],[],[],[],[],[],[],[],"[""\nArtistically, this joins neo-classicism with Hogarth's \""line of beauty\"" -- as well as predicting the Parisian fashions of ca. 1798-1799.""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""\nScanned by H. Churchyard""]",[]
Sacré-Cœur de Shizhi.jpg,information,[],"[""User:Popolon""]",[],"[""English:"", ""Sacred Heart Cathedral of Sh\u00edsh\u00ec"", "","", ""Guangzhou"", "","", ""Guangdong"", "","", ""People's Republic of China"", ""Fran\u00e7ais\u00a0:"", ""Cath\u00e9drale Sacr\u00e9-c\u0153ur de Sh\u00edsh\u00ec,"", ""Guangzhou"", "", Chine"", ""\u4e2d\u6587\uff1a"", ""\u5728"", ""\u5e7f\u5dde"", ""\u7684\u77f3\u5ba4\u5723\u5fc3\u5927\u6559\u5802""]",[],[],"[""\nAround From 2001-12 to 2002-01""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]","[""\nGNU FDL""]",[],[],[],[],[],[],[],[],[],[],[],[]
Konrad Witz 008.jpg,artwork,"[""Konrad Witz"", ""(1400\u2013)"", ""Alternative names"", ""Birth name: Conradus Sapientis"", ""Description"", ""German painter"", ""Date of birth/death"", ""circa 1400"", ""date QS:P,+1400-00-00T00:00:00Z/9,P1480,Q5727902"", ""between 1445 and 1447"", ""date QS:P,+1445-00-00T00:00:00Z/8,P1319,+1445-00-00T00:00:00Z/9,P1326,+1447-00-00T00:00:00Z/9"", ""Location of birth/death"", ""Rottweil (W\u00fcrttemberg)"", ""Basel"", ""Work location"", ""Basel"", ""Authority control"", "":"", ""Q313183"", ""VIAF"", "":"", ""95829321"", ""ISNI"", "":"", ""0000 0000 8029 3560"", ""ULAN"", "":"", ""500024010"", ""LCCN"", "":"", ""n88065773"", ""NLA"", "":"", ""35343989"", ""WorldCat"", ""artist QS:P170,Q313183""]",[],"[""German:"", ""Der Wunderbare Fischzug"", ""The Miraculous Draught of Fishes"", ""title QS:P1476,de:\""Der Wunderbare Fischzug\"""", ""label QS:Lde,\""Der Wunderbare Fischzug\"""", ""label QS:Lsv,\""Petri fiskaf\u00e4nge\"""", ""label QS:Len,\""The Miraculous Draught of Fishes\"""", ""label QS:Les,\""pesca miracolosa\""""]","[""Petrusaltar, Fragment eines Altares der"", ""Petrus"", ""-Kathedrale in Genf, linker Fl\u00fcgel au\u00dfen:""]","[""Jesus""]",[],"[""1444"", ""date QS:P571,+1444-00-00T00:00:00Z/9""]","[""tempera"", ""on"", ""wood"", ""medium QS:P186,Q175166;P186,Q287,P518,Q861259""]","[""\n132 \u00d7 154 cm (51.9 \u00d7 60.6 in)""]",[],[],"[""1843-0011"", ""("", ""mus\u00e9e d'art et d'histoire (collection)"", "")""]",[],[],"[""commissioned by bishop Fran\u00e7ois de Mies""]",[],[],[],[],"[""described at URL"", "":"", ""https://www.wga.hu/html/w/witz/draught.html"", ""described at URL"", "":"", ""https://collections.geneve.ch/mah/oeuvre/la-peche-miraculeuse/1843-0011""]",[],"[""[1]""]",[],[],[],"[""Image:Konrad Witz \u2013 Petri fiskaf\u00e4nge.jpg""]",[],[],[],"[""mus\u00e9e d'art et d'histoire (collection)"", ""Native name"", ""Mus\u00e9e d'art et d'histoire de Gen\u00e8ve"", ""Parent institution"", ""Les Mus\u00e9es d'art et d'histoire de Gen\u00e8ve"", ""Location"", ""Geneva"", "","", ""Switzerland"", ""Coordinates"", ""46\u00b0\u00a011\u2032\u00a057.696\u2033\u00a0N, 6\u00b0\u00a009\u2032\u00a004.896\u2033\u00a0E"", ""Established"", ""15 October 1910"", ""Web page"", ""Website"", ""Authority control"", "":"", ""Q679075"", ""VIAF"", "":"", ""125060929"", ""ISNI"", "":"", ""0000 0001 2358 7869"", ""LCCN"", "":"", ""n80126142"", ""GND"", "":"", ""25478-2"", ""SUDOC"", "":"", ""027435695"", ""WorldCat"", ""institution QS:P195,Q679075""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Brügger Meister von 1482 001.jpg,artwork,"[""Br\u00fcgger Meister von 1482""]",[],"[""Deutsch:"", ""Das Buch der Falknereikunst von"", ""Kaiser Friedrich II."", "", Frontispiz, Szene: Dem Regenten wird ein Falke \u00fcberreicht"", ""English:"", ""Incipit from a manuscript copy of Frederick II's"", ""De arte venandi cum avibus""]","[""This is a French translation of the original Latin text. This manuscript was owned by Louis de Bruges, Seigneur de la Gruthuyse and then by Louis XII of France. See"", ""here"", "". A B&W version is"", ""here"", "".""]",[],[],"[""1482"", ""date QS:P571,+1482-00-00T00:00:00Z/9""]","[""color"", ""on"", ""parchment""]",[],[],[],"[""MS Fr. (Petau) 170""]",[],[],[],[],[],[],"[""Deutsch:"", ""Notname f\u00fcr einen in Br\u00fcgge t\u00e4tigen Meister, altfranz\u00f6sische \u00dcbersetzung des Falkenbuches Kaiser Friedrichs II.""]","[""Wood, Casey A.; Fyfe, F. Marjorie, eds. (1943)."", ""The Art of Falconry\u00a0: being the de arte venandi cum avibus of Frederick II of Hohenstaufen"", "". London: Oxford University Press.""]",[],"[""[1]""]",[],[],[],[],[],[],[],"[""\nBiblioth\u00e8que publique et universitaire""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Geneva""]"
"Natural History, Birds - Thrush nest.jpg",information,[],"[""Philip Henry Gosse"", ""(1810\u20131888)"", ""Alternative names"", ""Gosse; P. H. Gosse"", ""Description"", ""English botanist, naturalist, ornithologist and zoologist"", ""Date of birth/death"", ""6 April 1810"", ""23 August 1888"", ""Location of birth/death"", ""Worcester"", ""Torquay"", ""Authority control"", "":"", ""Q443062"", ""VIAF"", "":"", ""61855332"", ""ISNI"", "":"", ""0000 0000 8077 5340"", ""ULAN"", "":"", ""500072317"", ""LCCN"", "":"", ""n50034724"", ""NLA"", "":"", ""35136473"", ""WorldCat"", ""creator QS:P170,Q443062""]",[],"[""English:"", ""Nest of Song-thrush (as"", ""Turdus musicus"", ""Linn.). Image from Natural History, Birds.""]",[],[],"[""\n1849""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""https://archive.org/details/NaturalHistoryBirds""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Stumpf Mosaik 1.jpg,artwork,"[""Manfred Stumpf"", ""(1957\u2013)"", ""Description"", ""German university teacher, drawer, painter, graphic artist and sculptor"", ""Date of birth"", ""25 November 1957"", ""Location of birth"", ""Alsfeld"", ""Authority control"", "":"", ""Q1890012"", ""VIAF"", "":"", ""72201261"", ""ISNI"", "":"", ""0000 0000 4483 7532"", ""LCCN"", "":"", ""n97061531"", ""GND"", "":"", ""119311445"", ""RKD"", "":"", ""237499"", ""WorldCat"", ""artist QS:P170,Q1890012""]","[""Blaise Mann""]",[],"[""English:"", ""Mosaic by Manfred Stumpf at Habsburgerallee (Underground station), Frankfurt am Main"", ""Deutsch:"", ""Mosaik von Manfred Stumpf im"", ""U-Bahnhof Habsburgerallee"", "", Frankfurt am Main""]",[],[],"[""\n13 February 2010""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""mosaic"", ""object_type QS:P31,Q133067""]","[""Own work"", ""/ Photography made by myself""]",[]
"Le Mort devant son juge, Maitre de Rohan.jpg",information,[],"[""\nMaitre de Rohan / Rohan Master""]",[],"[""Fran\u00e7ais\u00a0:"", ""Le Mort devant son juge"", "", illustration venant de"", ""Grandes heures de Rohan"", ""English:"", ""Painting from"", ""Grandes heures de Rohan""]",[],[],"[""15"", ""th"", ""century"", ""date QS:P,+1450-00-00T00:00:00Z/7""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""http://www.spiritualite2000.com/Art/Enluminures/pages/023_jpg.htm""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Baptistère kelisa-e-vank esfahan.jpg,none,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Mary Eliza Mahoney.jpg,information,[],"[""\nUnknown photographer""]",[],"[""English:"", ""Mary Eliza Mahoney"", ""(April 16, 1845 \u2013 January 4, 1926), the first African American to study and work as a professionally trained nurse in the United States""]",[],[],"[""\ncirca late 1800s""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""http://www.hcrhealth.com/content/our-community/blog/black-history-month-profile-mary-eliza-mahoney"", ""and as appears on the cover of"", ""Mary Eliza Mahoney""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Korean Central Presbyterian Church.jpg,information,[],"[""\nbigbirdz""]",[],"[""English:"", ""A Sunday school class at Korean Central Presbyterian Church""]",[],[],"[""\n25 July 2010, 10:43:34""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""https://www.flickr.com/photos/bigbirdz/4828212616/in/photolist-8mDRp7-7uVfh5-K9AJo-fMEnNQ-6VgYXF-ofBady-6hDUt7-6hDReu-no68Qs-7jNxL3-6hDTMu-6hzGUD-5FG71v-5FG5S2-nEnyw7-79zdWz-5rLhso-qBMJY1-qBMJDd-nrC8d8-napZwK-nrWRiY-aeYZq4-af2KG5-4TRrvT-7jKkeB-5A8AtZ-5AcS8S-7ohm8r-7ohkTD-7mGj8P-5FLrww-5FLrcE-5FLntb-raYWVP-a411CP-e5kDbj-oP5sfZ-ecapdN-aGnEaV-aGnDuK-aeZ4yB-af2RL9-aeZ3ur-af2QDo-af2LVL-af2L9s-aeYWBR-79zep6-bkAVUm""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Georgia Khakhuli triptych.jpg,artwork,[],"[""Unknown (10th-12th century)""]",[],"[""English:"", ""The Golden Triptych of Virgin Mary from the Khakhuli Monastery in Georgia.    This contains the reconstructed centre panel with only the face and hands of the Virgin Mary.  See"", ""File:Khakhuli triptikh XIX.jpg"", "".""]",[],[],"[""\n10th-12th century""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""\n\""Goldschmiedekunst und Toreutin in den Museen Georgiens\"" Aurora Leningrad 1986""]",[]
Pallottihaus 03.jpg,information,[],"[""\nPeter Gugerell""]",[],"[""English:"", ""Church"", ""de:Pallottihaus (Wien)"", ""in Vienna Hietzing"", ""Deutsch:"", ""de:Pallottihaus (Wien)"", ""in Wien Hietzing"", ""This media shows the protected monument with the number"", ""51745"", ""in Austria."", ""("", ""Commons"", "","", ""de"", "","", ""Wikidata"", "")""]",[],[],"[""\n3 April 2010""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Transfiguracion del Divino Salvador del Mundo.jpg,information,[],"[""Ocastro3""]",[],"[""Espa\u00f1ol:"", ""El acto cumbre de las Fiestas Patronales de la capital salvadore\u00f1a es la tradicional Transfiguracion del Divino Salvador del Mundo, representacion biblica en donde segun el relato Jesus se transfiguro de sus vestidos los cuales resplandecian blancos frente a sus discipulos. Acto representado frente a Catedral Metropolitana del Divino Salvador del Mundo. San Salvador, El Salvador, America Central""]",[],[],"[""\n5 August 2010""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""\nFotografia Transfiguracion Divino Salvador del Mundo.""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Nerga Sellasie.jpg,information,[],"[""Unknown 18th century"", ""Gondarine"", ""painter""]",[],"[""Contemporary painting of"", ""Mentewab"", ""laying prostate at the feet of Mary and Jesus at N\u00e4rga Selassie""]",[],[],"[""\n1748""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""http://www.tabor-society.de/engl%20Version-korrigiert.pdf""]","[""\nPublic domain - author died more than 70 years ago""]",[],[],[],"[""Crop of just Mentewab -"", ""Image:Mentewab1.jpg"", ""Crop rotated 90 degrees counter-clockwise -"", ""Image:Mentewab2.jpg""]",[],[],[],[],[],[],[],[]
PortAuPrinceMural.jpg,information,[],"[""User:Doron""]",[],"[""English:"", ""A mural depicting the"", ""baptism of Jesus"", "","", ""Cath\u00e9drale de Sainte Trinit\u00e9"", "","", ""Port-au-Prince"", "","", ""Haiti"", ""."", ""\u05e2\u05d1\u05e8\u05d9\u05ea:"", ""\u05e6\u05d9\u05d5\u05e8-\u05e7\u05d9\u05e8 \u05d4\u05de\u05ea\u05d0\u05e8 \u05d0\u05ea \u05d8\u05d1\u05d9\u05dc\u05ea \u05d9\u05e9\u05d5, \u05e7\u05ea\u05d3\u05e8\u05dc\u05ea \u05d4\u05e9\u05d9\u05dc\u05d5\u05e9 \u05d4\u05e7\u05d3\u05d5\u05e9, \u05e4\u05d5\u05e8\u05d8-\u05d0\u05d5-\u05e4\u05e8\u05e0\u05e1, \u05d4\u05d0\u05d9\u05d8\u05d9.""]",[],[],"[""\nDecember 2002""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Poste Camino de Santiago.jpg,none,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fra Filippo Lippi - Madonna and Child with two Angels - Uffizi.jpg,artwork,"[""Filippo Lippi"", ""(1406\u20131469)"", ""Alternative names"", ""Fra Lippo Lippi; Frate Filippo del Carmine; Fra Filippo di Tomaso; Fra Filippo di Tomaso Lippi"", ""Description"", ""Italian painter, fresco painter and designer"", ""Date of birth/death"", ""circa 1406"", ""date QS:P,+1406-00-00T00:00:00Z/9,P1480,Q5727902"", ""8 October 1469"", ""Location of birth/death"", ""Florence"", ""Spoleto"", ""Work location"", ""Florence"", ""(1421-1455),"", ""Padua"", ""(1434),"", ""Pistoia"", "","", ""Siena"", "","", ""Prato"", ""(1452-1467),"", ""Perugia"", ""(1461),"", ""Spoleto"", ""(1467-1469)"", ""Authority control"", "":"", ""Q205148"", ""VIAF"", "":"", ""88683746"", ""ISNI"", "":"", ""0000 0001 0815 407X"", ""ULAN"", "":"", ""500019158"", ""LCCN"", "":"", ""n81080566"", ""NLA"", "":"", ""35815860"", ""WorldCat"", ""creator QS:P170,Q205148""]",[],"[""Madonna with child and two Angels"", ""label QS:Lde,\""Madonna mit Kind und zwei Engeln\"""", ""label QS:Len,\""Madonna with child and two Angels\""""]","[""Madonna and Child""]","[""Child Jesus"", ""Virgin Mary""]",[],"[""between circa 1460 and circa 1465"", ""date QS:P571,+1460-00-00T00:00:00Z/8,P1319,+1460-00-00T00:00:00Z/9,P1326,+1465-00-00T00:00:00Z/9,P1480,Q5727902""]","[""tempera"", ""on"", ""panel"", ""medium QS:P186,Q175166;P186,Q106857709,P518,Q861259""]","[""Height: 95 cm (37.4 in); Width: 62 cm (24.4 in)"", ""dimensions QS:P2048,95U174728"", ""dimensions QS:P2049,62U174728""]",[],[],"[""Polo Museale Fiorentino, Inventario 1890:  online database:  entry"", ""1598"", ""(Italian)""]",[],[],"[""13-5-1796  from"", ""Villa di Poggio Imperiale""]",[],[],[],[],"[""Uffizi""]","[""This file is lacking"", ""source"", ""information."", ""Please edit this file's description and provide a source.""]",[],[],[],[],[],[],[],[],"[""Uffizi"", ""Native name"", ""Galleria degli Uffizi"", ""Location"", ""Florence"", ""Coordinates"", ""43\u00b0\u00a046\u2032\u00a006.38\u2033\u00a0N, 11\u00b0\u00a015\u2032\u00a021.24\u2033\u00a0E"", ""Established"", ""1581 (built), 1765 (open to public)"", ""Authority control"", "":"", ""Q51252"", ""VIAF"", "":"", ""169401840"", ""ISNI"", "":"", ""0000 0001 2172 1622"", ""LCCN"", "":"", ""n79007196"", ""GND"", "":"", ""2042762-1"", ""SUDOC"", "":"", ""027439534"", ""WorldCat"", ""institution QS:P195,Q51252""]","[""religious art""]","[""painting""]",[],"[""room 08""]"
Tithe Barn Pilton.jpg,information,[],"[""Nigel Freeman""]",[],"[""\nMedieval Barn at Pilton""]",[],[],"[""\n2 August 2005""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""From"", ""geograph.org.uk""]","[""\nCreative Commons Attribution Share-alike license 2.0""]",[],[],[],[],[],[],[],[],[],[],[],[]
"Patrobulus, Hermas, Linus, Caius, Philologus of 70 disciples (Menologion of Basil II).jpg",information,[],"[""Anonymous"", ""Unknown author""]",[],"[""\n\u041c\u0438\u043d\u0438\u0430\u0442\u044e\u0440\u0430 \u0438\u0437 \u041c\u0438\u043d\u043e\u043b\u043e\u0433\u0438\u044f \u0412\u0430\u0441\u0438\u043b\u0438\u044f II.""]",[],[],"[""\n10-11 century""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""http://digi.vatlib.it/view/MSS_Vat.gr.1613/0182?sid=a7590df9b8aca22111c8359533716419&zoomlevel=4""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Hubert van Eyck 023.jpg,artwork,"[""Hubert van Eyck"", ""(circa 1366"", ""date QS:P,+1366\u201300\u201300T00:00:00Z/9,P1480,Q5727902"", ""\u20131426)"", ""Alternative names"", ""Hubert van Eijck, Hubrecht van Eijck,"", ""Hubrecht van Eyck"", ""Description"", ""Southern Netherlandish painter and court painter"", ""Date of birth/death"", ""circa 1366"", ""date QS:P,+1366-00-00T00:00:00Z/9,P1480,Q5727902"", ""18 September 1426"", ""Location of birth/death"", ""Maaseik"", ""Ghent"", ""Work location"", ""Dijon"", ""(?),"", ""Ghent"", ""(circa 1420\u20131426)"", ""Authority control"", "":"", ""Q364350"", ""VIAF"", "":"", ""84033564"", ""ISNI"", "":"", ""0000 0001 0815 300X"", ""ULAN"", "":"", ""500013023"", ""LCCN"", "":"", ""n50048854"", ""NLA"", "":"", ""35072903"", ""WorldCat"", ""artist QS:P170,Q364350""]",[],"[""Deutsch:"", ""Genter Altar, Altar des Mystischen Lammes, obere mittlere Haupttafel, Szene: Thronender Gottvater""]",[],[],[],"[""\nbefore 1426-1432""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""Height: 212.2 cm (83.5 in); Width: 83.1 cm (32.7 in)"", ""dimensions QS:P2048,212.2U174728"", ""dimensions QS:P2049,83.1U174728""]",[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Auftraggeber: Joducus und Isabelle Vyd, urspr. f\u00fcr die Johannes dem T\u00e4ufer gewidmete Seitenkapelle in St.-Bavo in Gent, Wandelaltar, in Zusammenarbeit mit Jan van Eyck entstanden""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Deutsch:"", ""Kathedrale St. Bavo""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Gent""]"
Julia A. J. Foote.jpg,information,[],"[""\nJulia A. J. Foote""]",[],"[""English:"", ""Julia A. J. Foote"", ""(1823-1900), first woman deacon in the AME Zion church""]",[],[],"[""Unknown date"", ""Unknown date""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""A Brand Plucked from the Fire: An Autobiographical Sketch""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
