local_filename,qid,commons_id,accession_number,rank,kilobytes,height,width,photo_inception,extension,directory,label_en,commons_image_name,iiif_manifest,manifest_label,upload_notes
1987.049.TIF,Q102964369,M122586201,1987.049,primary,17649,2000,3008,2010-07-19,TIF,1987,Dish with a design in blue under glaze of crabs and a character for longevity,Dish with a design in blue under glaze of crabs and a character for longevity - Vanderbilt Fine Arts Gallery - 1987.049.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.049.json,,
1987.052.JPG,Q104030950,M122705385,1987.052,primary,112,480,640,2019-06-13,JPG,1987,Blue and white dish,Blue and white dish - Vanderbilt Fine Arts Gallery - 1987.052.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.052.json,,
1987.056.JPG,Q102970171,M122606403,1987.056,primary,134,480,640,2019-06-13,JPG,1987,Quail-shaped box on a wooden stand (2 parts),Quail-shaped box on a wooden stand (2 parts) - Vanderbilt Fine Arts Gallery - 1987.056.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.056.json,,
1987.057.TIF,Q104031943,M122705487,1987.057,primary,17647,3008,2000,2010-06-23,TIF,1987,Dish with a design in blue under glaze of a crab and characters for good luck and happiness,Dish with a design in blue under glaze of a crab and characters for good luck and happiness - Vanderbilt Fine Arts Gallery - 1987.057.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.057.json,,
1987.058.JPG,Q103297518,M122641557,1987.058,primary,104,480,640,2019-06-13,JPG,1987,Blue and white ginger jar with a carved wooded lid,Blue and white ginger jar with a carved wooded lid - Vanderbilt Fine Arts Gallery - 1987.058.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.058.json,,
1987.060.TIF,Q102964501,M122586268,1987.060,primary,17650,2000,3008,2010-07-16,TIF,1987,"Dish with floral designs, colors on white ground (Export ware)","Dish with floral designs, colors on white ground (Export ware) - Vanderbilt Fine Arts Gallery - 1987.060.TIF",https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.060.json,,
1988.001.tif,Q102974916,M122612057,1988.001,primary,32698,3545,3146,2010-02-22,tif,1988,"The Violin Player, Seated in the Inn","The Violin Player, Seated in the Inn - Vanderbilt Fine Arts Gallery - 1988.001.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.001.json,,
1988.004.tif,Q102964515,M122586280,1988.004,primary,12894,1856,2371,2010-02-02,tif,1988,"Dites Donc, S'il Plaît (Now, Please Recite), after Honoré Fragonard","Dites Donc, S'il Plaît (Now, Please Recite), after Honoré Fragonard - Vanderbilt Fine Arts Gallery - 1988.004.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.004.json,,
1988.005.tif,Q102967100,M122601525,1988.005,primary,12603,1828,2353,2010-02-02,tif,1988,"L'Education Fait Tout (Education is the Key to All Success), after Honoré Fragonard","L'Education Fait Tout (Education is the Key to All Success), after Honoré Fragonard - Vanderbilt Fine Arts Gallery - 1988.005.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.005.json,,
1988.006.tif,Q103305951,M122664719,1988.006,primary,35444,2697,2241,2012-06-08,tif,1988,North African Scene,North African Scene - Vanderbilt Fine Arts Gallery - 1988.006.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.006.json,,
1988.010.tif,Q102974719,M113159012,1988.010,primary,70122,2943,4065,2012-06-27,tif,1988,The Repentance of Mary Magdalene,The Repentance of Mary Magdalene - Vanderbilt Fine Arts Gallery - 1988.010.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.010.json,,
1988.014.jpg,Q103296557,M113160793,1988.014,primary,2828,2346,1806,2006-09-26,jpg,1988,"A scene from Laurence Sterne's novel ""A Sentimental Journey Through France and Italy.""","A scene from Laurence Sterne's novel ""A Sentimental Journey Through France and Italy."" - Vanderbilt Fine Arts Gallery - 1988.014.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.014.json,,
1988.026.tif,Q103298184,M122642160,1988.026,primary,7176,1950,1256,2010-03-02,tif,1988,Cavalier Muffled in His Coat,Cavalier Muffled in His Coat - Vanderbilt Fine Arts Gallery - 1988.026.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.026.json,,
1988.029.tif,Q103301901,M122660727,1988.029,primary,40017,4494,3037,2010-09-13,tif,1988,Kabuki actor (one of three prints forming a triptych),Kabuki actor (one of three prints forming a triptych) - Vanderbilt Fine Arts Gallery - 1988.029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.029.json,,
1988.030.tif,Q103550958,M113162039,1988.030,primary,61137,3054,3415,2014-08-10,tif,1988,Calligraphy in printed pocket folder,Calligraphy in printed pocket folder - Vanderbilt Fine Arts Gallery - 1988.030.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.030.json,,
1988.034.tif,Q106577469,M122709076,1988.034,primary,53460,3659,4987,2010-02-24,tif,1988,Unknown,Unknown - Vanderbilt Fine Arts Gallery - 1988.034.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.034.json,,
1988.045.tif,Q103305521,M122664655,1988.045,primary,9904,2256,1494,2010-11-11,tif,1988,Mother and Child Under Mosquito Netting,Mother and Child Under Mosquito Netting - Vanderbilt Fine Arts Gallery - 1988.045.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.045.json,,
1988.046.tif,Q102964925,M122586499,1988.046,primary,9315,1503,2109,2010-09-13,tif,1988,Fans Surimono,Fans Surimono - Vanderbilt Fine Arts Gallery - 1988.046.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.046.json,,
1988.077.tif,Q103296689,M122617445,1988.077,primary,483,449,345,2010-04-22,tif,1988,Allegorical Group,Allegorical Group - Vanderbilt Fine Arts Gallery - 1988.077.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.077.json,,
1988.078.tif,Q102962958,M122582852,1988.078,primary,99214,6978,4852,2010-03-10,tif,1988,Captain Coram,Captain Coram - Vanderbilt Fine Arts Gallery - 1988.078.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.078.json,,
1988.079.tif,Q102973027,M122608699,1988.079,primary,20651,2137,3294,2010-04-07,tif,1988,Solitary Sandpiper,Solitary Sandpiper - Vanderbilt Fine Arts Gallery - 1988.079.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.079.json,,
1988.081.tif,Q102968003,M122602315,1988.081,primary,21051,2166,3313,2010-04-07,tif,1988,Least Bittern,Least Bittern - Vanderbilt Fine Arts Gallery - 1988.081.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.081.json,,
1988.091.tif,Q102961616,M122563171,1988.091,primary,68529,2867,4078,2015-10-27,tif,1988,American Homestead Spring,American Homestead Spring - Vanderbilt Fine Arts Gallery - 1988.091.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.091.json,,
1988.092.tif,Q102961621,M122563439,1988.092,primary,67099,2803,4084,2015-10-27,tif,1988,American Homestead Summer,American Homestead Summer - Vanderbilt Fine Arts Gallery - 1988.092.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.092.json,,
1988.093.tif,Q102961610,M122563046,1988.093,primary,67597,2844,4055,2015-10-27,tif,1988,American Homestead Autumn,American Homestead Autumn - Vanderbilt Fine Arts Gallery - 1988.093.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.093.json,,
1988.094.tif,Q102961627,M122563541,1988.094,primary,38096,3046,4269,2015-10-27,tif,1988,American Homestead Winter,American Homestead Winter - Vanderbilt Fine Arts Gallery - 1988.094.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.094.json,,
1988.096.tif,Q102975685,M122614356,1988.096,primary,33041,2728,4134,2010-04-05,tif,1988,Two's Company-Three's a Crowd,Two's Company-Three's a Crowd - Vanderbilt Fine Arts Gallery - 1988.096.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.096.json,,
1988.097.tif,Q102961367,M122562818,1988.097,primary,28462,2756,3525,2010-04-05,tif,1988,A Senseless After Dinner Custom,A Senseless After Dinner Custom - Vanderbilt Fine Arts Gallery - 1988.097.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.097.json,,
1988.098.tif,Q102964193,M122584201,1988.098,primary,33294,2718,4181,2010-04-05,tif,1988,Design for a Bachelor's Wallpaper,Design for a Bachelor's Wallpaper - Vanderbilt Fine Arts Gallery - 1988.098.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.098.json,,
1988.099.tif,Q102976987,M122616867,1988.099,primary,32919,2718,4134,2010-04-05,tif,1988,When a Man's in Love,When a Man's in Love - Vanderbilt Fine Arts Gallery - 1988.099.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.099.json,,
1988.100.tif,Q102966025,M122598485,1988.100,primary,34404,2784,4218,2010-04-05,tif,1988,Has She a Heart,Has She a Heart - Vanderbilt Fine Arts Gallery - 1988.100.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.100.json,,
1988.101.tif,Q102963749,M122584124,1988.101,primary,33714,4218,2728,2010-04-05,tif,1988,Conspirators,Conspirators - Vanderbilt Fine Arts Gallery - 1988.101.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.101.json,,
1988.102a.tif,Q104030940,M122705364,1988.102a,primary,32788,2671,4190,2010-04-05,tif,1988,Big Game,Big Game - Vanderbilt Fine Arts Gallery - 1988.102a.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.102a.json,,
1988.104.tif,Q104031914,M122705475,1988.104,primary,28813,3316,1482,2016-11-10,tif,1988,Cloisonne candlestick,Cloisonne candlestick - Vanderbilt Fine Arts Gallery - 1988.104.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.104.json,,
1988.106.tif,Q103311943,M124741506,1988.106,primary,104996,5184,3456,2013-02-05,tif,1988,Vase with a plum blossom motif,Vase with a plum blossom motif - Vanderbilt Fine Arts Gallery - 1988.106.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.106.json,,
1988.108.tif,Q104031960,M122705520,1988.108,primary,96885,5184,3189,2015-03-16,tif,1988,Ewer with brass inlay,Ewer with brass inlay - Vanderbilt Fine Arts Gallery - 1988.108.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.108.json,,
1988.109.tif,Q103311900,M122703014,1988.109,primary,52508,5184,3456,2012-03-11,tif,1988,Vase (tokoname ware),Vase (tokoname ware) - Vanderbilt Fine Arts Gallery - 1988.109.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.109.json,,
1988.114.TIF,Q103299673,M122651335,1988.114,primary,9914,1898,1776,2010-07-26,TIF,1988,Exercising Male with a Sword,Exercising Male with a Sword - Vanderbilt Fine Arts Gallery - 1988.114.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.114.json,,
1988.143a.tif,Q102971105,M113160324,1988.143a,primary,46532,1667,4762,2014-08-10,tif,1988,"Screen painting of four cranes (three flying), with flowing water, bamboo, and cherry blossoms","Screen painting of four cranes (three flying), with flowing water, bamboo, and cherry blossoms - Vanderbilt Fine Arts Gallery - 1988.143a.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.143a.json,,
1988.143b.tif,Q102971097,M113160303,1988.143b,primary,44558,1618,4698,2014-08-10,tif,1988,"Screen painting of five cranes (three flying), with a rushing stream on the left and the bank on the right","Screen painting of five cranes (three flying), with a rushing stream on the left and the bank on the right - Vanderbilt Fine Arts Gallery - 1988.143b.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.143b.json,,
1988.144.JPG,Q103296837,M113160838,1988.144,primary,404,1483,846,2003-11-20,JPG,1988,Ancestral Portrait of an Elderly Man,Ancestral Portrait of an Elderly Man - Vanderbilt Fine Arts Gallery - 1988.144.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.144.json,,
1988.145.jpg,Q103296847,M113160840,1988.145,primary,515,1451,811,2003-11-20,jpg,1988,Ancestral Portrait of an Elderly Woman,Ancestral Portrait of an Elderly Woman - Vanderbilt Fine Arts Gallery - 1988.145.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.145.json,,
1989.010.tif,Q102970619,M122606691,1989.010,primary,34560,2906,4059,2010-03-22,tif,1989,Royal Fisherman,Royal Fisherman - Vanderbilt Fine Arts Gallery - 1989.010.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.010.json,,
1989.011.tif,Q103302261,M122663272,1989.011,primary,6829,1715,1359,2010-03-22,tif,1989,L'Ete (The Summer),L'Ete (The Summer) - Vanderbilt Fine Arts Gallery - 1989.011.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.011.json,,
1989.012.tif,Q103306374,M122676634,1989.012,primary,7797,1931,1378,2010-03-22,tif,1989,Pastorale,Pastorale - Vanderbilt Fine Arts Gallery - 1989.012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.012.json,,
1989.013.tif,Q102975726,M122614395,1989.013,primary,17725,2137,2831,2010-03-22,tif,1989,Une Pastorale,Une Pastorale - Vanderbilt Fine Arts Gallery - 1989.013.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.013.json,,
1989.014.med.jpg,Q102963173,M122583882,1989.014,primary,5518,3622,5062,2010-03-23,jpg,1989,Chant des Girondius,Chant des Girondius - Vanderbilt Fine Arts Gallery - 1989.014.med.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.014.json,,
1989.015.tif,Q103310238,M122696198,1989.015,primary,5786,1553,1265,2010-04-07,tif,1989,The Washer Woman,The Washer Woman - Vanderbilt Fine Arts Gallery - 1989.015.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.015.json,,
1989.016.tif,Q102975215,M122614106,1989.016,primary,5420,1115,1659,2010-04-06,tif,1989,Title Unknown,Title Unknown - Vanderbilt Fine Arts Gallery - 1989.016.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.016.json,,
1989.017.tif,Q103297730,M122641989,1989.017,primary,23051,3440,2287,2010-03-02,tif,1989,"Bow Church, Cheapside","Bow Church, Cheapside - Vanderbilt Fine Arts Gallery - 1989.017.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.017.json,,
1989.018.tif,Q102976089,M122614405,1989.018,primary,5461,815,1715,2010-03-03,tif,1989,Untitled (Landscape with a Rocky Path),Untitled (Landscape with a Rocky Path) - Vanderbilt Fine Arts Gallery - 1989.018.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.018.json,,
1989.020.jpg,Q102975284,M122614113,1989.020,primary,3128,2960,4056,2014-10-10,jpg,1989,Tombeau de Marbre Blanc dans l'Isle de Siphanto (Tomb of White Marble on the Island of Siphanto),Tombeau de Marbre Blanc dans l'Isle de Siphanto (Tomb of White Marble on the Island of Siphanto) - Vanderbilt Fine Arts Gallery - 1989.020.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.020.json,,
1989.024.med.jpg,Q102964993,M122597431,1989.024,primary,2451,2100,2812,2010-03-23,jpg,1989,"Femmes de l'Isle de Siphanto, after Jean-Baptiste Hilair (1753-1822)","Femmes de l'Isle de Siphanto, after Jean-Baptiste Hilair (1753-1822) - Vanderbilt Fine Arts Gallery - 1989.024.med.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.024.json,,
1989.025.tif,Q102971092,M122608533,1989.025,primary,16736,2084,2741,2010-03-02,tif,1989,Scotland Yard with Part of the Banquet House,Scotland Yard with Part of the Banquet House - Vanderbilt Fine Arts Gallery - 1989.025.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.025.json,,
1989.029.tif,Q103300206,M122651942,1989.029,primary,13616,2512,1850,2010-02-16,tif,1989,"Frederic Henrik, Prince van Orange","Frederic Henrik, Prince van Orange - Vanderbilt Fine Arts Gallery - 1989.029.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.029.json,,
1989.030.tif,Q103312347,M122704647,1989.030,primary,9041,2180,1411,2010-02-16,tif,1989,"Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz","Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz - Vanderbilt Fine Arts Gallery - 1989.030.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.030.json,,
1989.031.tif,Q102966105,M124744833,1989.031,primary,102504,5108,6848,2010-02-22,tif,1989,Het Hoog-En Lager-Huys van Engelandt,Het Hoog-En Lager-Huys van Engelandt - Vanderbilt Fine Arts Gallery - 1989.031.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.031.json,,
1989.032.tif,Q105096094,M122707578,1989.032,primary,40446,4200,3285,2010-04-15,tif,1989,The Annunciation to the Shepherds,The Annunciation to the Shepherds - Vanderbilt Fine Arts Gallery - 1989.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.032.json,,
1989.033.tif,Q106577471,M122709092,1989.033,primary,14559,1893,2625,2010-03-22,tif,1989,Untitled,Untitled - Vanderbilt Fine Arts Gallery - 1989.033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.033.json,,
1989.039.tif,Q105091892,M122706824,1989.039,primary,62827,3736,2869,2012-07-03,tif,1989,"L'Elève dessinateur, after Carl van Loo, 1764","L'Elève dessinateur, after Carl van Loo, 1764 - Vanderbilt Fine Arts Gallery - 1989.039.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.039.json,,
1989.040.tif,Q102961856,M122563741,1989.040,primary,75567,2876,4483,2012-07-17,tif,1989,Bacchantenzug (Bacchanalian Procession),Bacchantenzug (Bacchanalian Procession) - Vanderbilt Fine Arts Gallery - 1989.040.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.040.json,,
1990.004.tif,Q103306849,M113161358,1990.004,primary,57907,4700,2102,2012-06-27,tif,1990,Portrait of a Gentleman in a Garden,Portrait of a Gentleman in a Garden - Vanderbilt Fine Arts Gallery - 1990.004.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1990/1990.004.json,,
1991.006.tif,Q103301430,M122660398,1991.006,primary,28331,3937,2456,2010-09-08,tif,1991,illuminated page from a Persian manuscript with calligraphic verse in Farsi,illuminated page from a Persian manuscript with calligraphic verse in Farsi - Vanderbilt Fine Arts Gallery - 1991.006.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.006.json,,
1991.007.tif,Q102961202,M122560598,1991.007,primary,63535,3034,3572,2014-07-29,tif,1991,19th-Century Representations of 17th-Century Fireplaces of the Louis XIV Period,19th-Century Representations of 17th-Century Fireplaces of the Louis XIV Period - Vanderbilt Fine Arts Gallery - 1991.007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.007.json,,
1991.010.TIF,Q103299043,M122650014,1991.010,primary,8069,1953,1404,2010-07-27,TIF,1991,Dancer performing a No dance in the title Hagoromo (The Feathered Robe),Dancer performing a No dance in the title Hagoromo (The Feathered Robe) - Vanderbilt Fine Arts Gallery - 1991.010.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.010.json,,
1991.011.TIF,Q102976862,M122980199,1991.011,primary,3168,1032,1036,2010-07-27,TIF,1991,Votive object for a festival in the Form of the Bodhisattva Hotei (One of the Seven Lucky Gods),Votive object for a festival in the Form of the Bodhisattva Hotei (One of the Seven Lucky Gods) - Vanderbilt Fine Arts Gallery - 1991.011.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.011.json,,
1991.013.TIF,Q103312133,M122980172,1991.013,primary,5237,1537,1155,2010-07-27,TIF,1991,Votive object for a festival in the form of a mask of Okina,Votive object for a festival in the form of a mask of Okina - Vanderbilt Fine Arts Gallery - 1991.013.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.013.json,,
1991.014.TIF,Q103312140,M122704411,1991.014,primary,8846,2494,1206,2010-07-27,TIF,1991,Votive object for a festival in the form of a seated cat,Votive object for a festival in the form of a seated cat - Vanderbilt Fine Arts Gallery - 1991.014.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.014.json,,
1991.016.TIF,Q106582649,M122709121,1991.016,primary,11974,2438,1673,2010-07-27,TIF,1991,Carved white jade disc or pendant with a rosewood stand,Carved white jade disc or pendant with a rosewood stand - Vanderbilt Fine Arts Gallery - 1991.016.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.016.json,,
1991.018.jpg,Q103308012,M122686659,1991.018,primary,242,577,360,2005-06-25,jpg,1991,Seated Buddha,Seated Buddha - Vanderbilt Fine Arts Gallery - 1991.018.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.018.json,,
1991.023.tif,Q103306985,M113161469,1991.023,primary,48447,4478,3691,2010-04-15,tif,1991,Portrait of a Young Woman in Profile,Portrait of a Young Woman in Profile - Vanderbilt Fine Arts Gallery - 1991.023.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.023.json,,
1991.024.tif,Q103306857,M113161375,1991.024,primary,72900,5100,3659,2010-04-06,tif,1991,Portrait of a Gentleman in Profile,Portrait of a Gentleman in Profile - Vanderbilt Fine Arts Gallery - 1991.024.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.024.json,,
1991.027.tif,Q102968243,M122603731,1991.027,primary,67583,3392,3399,2011-07-11,tif,1991,Longquan celadon ware charger,Longquan celadon ware charger - Vanderbilt Fine Arts Gallery - 1991.027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.027.json,,
1992.081.jpg,Q102966750,M122601064,1992.081,primary,85,385,504,2009-11-24,jpg,1992,"Jō and Uba at Takasago - The Immortal Couple, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","Jō and Uba at Takasago - The Immortal Couple, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.081.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.081.json,,
1992.082.jpg,Q102963093,M122583864,1992.082,primary,144,629,825,2010-02-22,jpg,1992,"Catching Kittens with Bonito - A Bride Receiving a Gift of Dried Bonito, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","Catching Kittens with Bonito - A Bride Receiving a Gift of Dried Bonito, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.082.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.082.json,,
1992.083.tif,Q102961245,M122562112,1992.083,primary,18754,2215,2890,2012-07-30,tif,1992,"A Ghost Painting Coming to Life in the Studio of the Painter Okyō, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","A Ghost Painting Coming to Life in the Studio of the Painter Okyō, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.083.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.083.json,,
1992.084.jpg,Q102968680,M122604644,1992.084,primary,70,389,504,2009-11-24,jpg,1992,Momotarō Goes to Devil's Island from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi),Momotarō Goes to Devil's Island from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.084.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.084.json,,
1992.085.tif,Q106566841,M122707596,1992.085,primary,18285,2186,2855,2012-07-30,tif,1992,"Honda Yoshimitsu Discovers the Buddha, Honda Zenko  Perceiving the Buddha Nyorai in a Pond in Naniwa, from the series Yoshitoshi ryakuga","Honda Yoshimitsu Discovers the Buddha, Honda Zenko Perceiving the Buddha Nyorai in a Pond in Naniwa, from the series Yoshitoshi ryakuga - Vanderbilt Fine Arts Gallery - 1992.085.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.085.json,,
1992.086.tif,Q106577281,M122708854,1992.086,primary,18598,2192,2896,2012-07-30,tif,1992,"An Honorable, Serpentine Death in Shido Bay, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","An Honorable, Serpentine Death in Shido Bay, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.086.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.086.json,,
1992.087.tif,Q102974257,M122611650,1992.087,primary,33639,2086,2742,2014-11-05,tif,1992,"The Hell Courtesan Jigokudayū sees herself as a Skeleton in the Mirror of Hell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","The Hell Courtesan Jigokudayū sees herself as a Skeleton in the Mirror of Hell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.087.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.087.json,,
1992.088.jpg,Q102962070,M122564627,1992.088,primary,121,575,775,2010-02-22,jpg,1992,"Benkei and Others Around a Bell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","Benkei and Others Around a Bell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.088.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.088.json,,
1992.089.jpg,Q102965645,M122598311,1992.089,primary,168,560,750,2010-02-22,jpg,1992,"Fuwa Banzaemon in a Tanzen Costume, A Tanzen-Clad Man by a Blossoming Cherry Tree, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","Fuwa Banzaemon in a Tanzen Costume, A Tanzen-Clad Man by a Blossoming Cherry Tree, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.089.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.089.json,,
1992.090.jpg,Q102974092,M122611403,1992.090,primary,3909,1589,2100,2011-12-13,jpg,1992,"The Buddhist Priest Nichiren in Exile on Sado Island , from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","The Buddhist Priest Nichiren in Exile on Sado Island , from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.090.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.090.json,,
1992.091.jpg,Q102974145,M122611429,1992.091,primary,159,565,750,2010-02-22,jpg,1992,"The Empress Jingu  with the God Ebisu Catching a Cat, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","The Empress Jingu with the God Ebisu Catching a Cat, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.091.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.091.json,,
1992.092.jpg,Q102961943,M122563798,1992.092,primary,143,560,750,2010-02-22,jpg,1992,"Bats in the Fifth Act of Chūshingura, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","Bats in the Fifth Act of Chūshingura, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.092.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.092.json,,
1992.093.jpg,Q102974702,M122611996,1992.093,primary,124,561,750,2010-02-22,jpg,1992,"The Poet, Li Po in Drunken Sleep, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)","The Poet, Li Po in Drunken Sleep, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.093.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.093.json,,
