qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir
Q105092117,1964.005.jpg,1964.005,primary,,,230,394,500,2010-08-25,1964
Q105092120,2010.002a.tif,2010.002a,primary,,,601703,11288,8284,2012-12-04,2010
Q105092121,2010.002f.tif,2010.002f,primary,,,565990,11234,8160,2012-12-05,2010
Q105092122,2010.002d.tif,2010.002d,primary,,,581557,11305,8196,2012-12-05,2010
Q105092123,2010.002c.tif,2010.002c,primary,,,596045,11298,8160,2012-12-05,2010
Q105092124,1964.014.jpg,1964.014,primary,,,236,500,402,2010-08-25,1964
Q105092127,2001.081.tif,2001.081,primary,,,75895,5009,2585,2016-04-05,2001
Q105092129,2001.060.tif,2001.060,primary,,,78945,4670,2884,2016-04-05,2001
Q105092130,2001.061.tif,2001.061,primary,,,80587,4747,2896,2016-04-05,2001
Q105092137,2001.117.tif,2001.117,primary,,,72185,4534,2716,2016-07-07,2001
Q105092138,1989.042.tif,1989.042,primary,,,25942,3593,2463,2006-11-30,1989
Q105092139,2016.005.07.tif,2016.005.07,primary,,,91572,3648,4283,2016-10-31,2016
Q105092140,2001.170.tif,2001.170,primary,,,82535,4832,2914,2016-04-05,2001
Q105092142,2016.003.6.tif,2016.003.6,primary,,,85358,4357,3342,2016-10-26,2016
Q105092143,2005.013.tif,2005.013,primary,,,13154,1600,2100,2010-04-26,2005
Q105092144,2012.004a.tiff,2012.004a,primary,,,13247,3691,3675,2012-10-29,2012
Q105092145,2012.004b.tiff,2012.004b,primary,,,17227,4200,4200,2012-10-29,2012
Q105092146,2015.038dd.tif,2015.038dd,primary,,,29158,2912,3819,2014-05-21,2015
Q105092147,2012.004c.tiff,2012.004c,primary,,,17227,4200,4200,2012-10-29,2012
Q105092148,2012.004d.tiff,2012.004d,primary,,,17228,4200,4200,2012-10-29,2012
Q105092149,2012.004e.tiff,2012.004e,primary,,,10189,3228,3232,2012-10-29,2012
Q105092150,2012.004f.tiff,2012.004f,primary,,,9349,3091,3097,2012-10-29,2012
Q105092151,2012.004g.tiff,2012.004g,primary,,,9303,3077,3096,2012-10-29,2012
Q105092154,2005.017.jpg,2005.017,primary,,,196,1260,435,2005-01-15,2005
Q105092155,2000.073.tif,2000.073,primary,,,49992,4160,2050,2016-07-12,2000
Q105092156,2000.040.tif,2000.040,primary,,,64690,4264,2588,2016-07-14,2000
Q105092157,2001.146.tif,2001.146,primary,,,86135,3025,4858,2015-08-12,2001
Q105092158,2000.087.tif,2000.087,primary,,,87103,4752,3127,2016-07-11,2000
Q105092159,2001.059.tif,2001.059,primary,,,73331,4368,2864,2016-04-05,2001
Q105092160,2001.143.tif,2001.143,primary,,,61783,4182,2520,2016-04-05,2001
Q105092161,2001.075.tif,2001.075,primary,,,88943,4967,3055,2016-04-05,2001
Q105092163,2001.138.tif,2001.138,primary,,,86647,4921,3004,2015-08-12,2001
Q105092169,2000.078.tif,2000.078,primary,,,36136,2488,2476,2016-07-11,2000
Q105092170,2000.084.tif,2000.084,primary,,,68383,4284,2723,2016-07-11,2000
Q105092171,2000.020.tif,2000.020,primary,,,88712,3044,4972,2015-08-12,2000
Q105092172,1994.001.tif,1994.001,primary,,,71825,2988,4101,2014-07-29,1994
Q105092175,2001.147.tif,2001.147,primary,,,77010,4629,2838,2016-07-07,2001
Q105092176,2001.155.tif,2001.155,primary,,,80586,4994,2753,2016-04-05,2001
Q105092177,2000.052.tif,2000.052,primary,,,66359,4262,2656,2016-07-14,2000
Q105092179,2001.110.tif,2001.110,primary,,,84800,4732,3057,2016-07-07,2001
Q105092181,2001.176.tif,2001.176,primary,,,75181,4395,2918,2016-04-05,2001
Q105092182,2001.111.tif,2001.111,primary,,,75820,4585,2821,2016-04-05,2001
Q105092185,2001.065.tif,2001.065,primary,,,85763,4850,3017,2016-07-07,2001
Q105092187,2000.074.tif,2000.074,primary,,,67233,4393,2611,2016-07-11,2000
Q105092188,1979.0724P.tif,1979.0724P,primary,,,82301,4295,3269,2012-11-29,1979
Q105092193,2001.068.tif,2001.068,primary,,,87818,5007,2992,2015-08-12,2001
Q105092194,2000.091.tif,2000.091,primary,,,49529,4112,2048,2011-04-08,2000
Q105092195,2000.075.tif,2000.075,primary,,,72030,4439,2768,2016-07-11,2000
Q105092198,2001.099.tif,2001.099,primary,,,86335,4577,3218,2016-07-07,2001
Q105092199,2001.101.tif,2001.101,primary,,,84071,4701,3051,2015-08-12,2001
Q105092200,2001.120.tif,2001.120,primary,,,81897,4741,2947,2016-07-07,2001
Q105092201,2006.006.jpg,2006.006,primary,,,95,360,542,2006-01-26,2006
Q105092202,2001.116.tif,2001.116,primary,,,83501,4569,3118,2016-03-31,2001
Q105092203,2001.131.tif,2001.131,primary,,,84547,4931,2925,2016-04-05,2001
Q105092204,1964.007.jpg,1964.007,primary,,,211,500,412,2010-08-25,1964
Q105092205,2001.151.tif,2001.151,primary,,,69279,4366,2707,2016-04-05,2001
Q105092209,2001.069.tif,2001.069,primary,,,78811,4620,2910,2016-04-05,2001
Q105092210,2001.086.tif,2001.086,primary,,,90917,5074,3057,2016-04-05,2001
Q105092211,2000.011.tif,2000.011,primary,,,66094,4107,2745,2016-07-11,2000
Q105092212,2001.172.tif,2001.172,primary,,,83204,4881,2908,2016-07-07,2001
Q105092214,2001.015.tif,2001.015,primary,,,68268,4462,2610,2016-04-05,2001
Q105092215,2001.182.tif,2001.182,primary,,,73543,4388,2859,2016-07-07,2001
Q105092217,2000.065.tif,2000.065,primary,,,59645,4195,2425,2016-07-14,2000
Q105092218,2000.033.tif,2000.033,primary,,,78685,4583,2929,2016-07-11,2000
Q105092219,2000.022.tif,2000.022,primary,,,78342,4471,2989,2016-07-11,2000
Q105092222,1992.129.tif,1992.129,primary,,,42687,4632,3144,2012-07-30,1992
Q105092224,2001.091.tif,2001.091,primary,,,82588,4899,2876,2016-04-05,2001
Q105092225,2001.050.tif,2001.050,primary,,,64110,4996,2189,2016-04-05,2001
Q105092226,2000.039.tif,2000.039,primary,,,83319,4893,2905,2016-03-31,2000
Q105092227,2005.015.tif,2005.015,primary,,,694,473,360,2010-04-26,2005
Q105092230,2001.062.tif,2001.062,primary,,,85939,4804,3052,2016-04-05,2001
Q105092232,2000.083.tif,2000.083,primary,,,61895,4002,2638,2016-07-11,2000
Q105092234,1997.077.tif,1997.077,primary,,,56886,3154,3077,2012-07-03,1997
Q105092236,1997.048.tif,1997.048,primary,,,75545,4298,2999,2012-07-10,1997
Q105092237,1997.052.tif,1997.052,primary,,,67117,3907,2931,2012-07-04,1997
Q105092238,2001.096.tif,2001.096,primary,,,75708,4394,2939,2016-07-07,2001
Q105092243,1982.099.tif,1982.099,primary,,,37202,3548,3579,2014-11-06,1982
Q105092264,1999.124.tif,1999.124,primary,,,80993,4363,3167,2012-08-09,1999
Q105092265,1997.094.tif,1997.094,primary,,,71433,4151,2936,2012-07-05,1997
Q105092266,1999.029.tif,1999.029,primary,,,57585,3289,2987,2012-08-07,1999
Q105092267,1997.084.tif,1997.084,primary,,,55303,3659,5159,2015-09-29,1997
Q105092268,1999.087.tif,1999.087,primary,,,43755,2780,2685,2012-08-02,1999
Q105092269,1999.088.tif,1999.088,primary,,,42857,2811,2601,2012-08-02,1999
Q105092270,1999.089.tif,1999.089,primary,,,38136,2603,2499,2012-08-02,1999
Q105092271,1997.125.tif,1997.125,primary,,,70462,4158,2891,2012-07-05,1997
Q105092272,1997.126.tif,1997.126,primary,,,70513,4133,2911,2012-07-05,1997
Q105092273,1999.017.tif,1999.017,primary,,,82853,3210,4404,2012-08-07,1999
Q105092274,1999.018.tif,1999.018,primary,,,83837,3456,4139,2012-08-07,1999
Q105092275,1999.019.tif,1999.019,primary,,,72008,2919,4209,2012-08-07,1999
Q105092276,1999.100.tif,1999.100,primary,,,81881,4400,3175,2012-08-09,1999
Q105092277,1999.102.tif,1999.102,primary,,,74372,4109,3088,2012-08-09,1999
Q105092278,1999.103.tif,1999.103,primary,,,69917,4133,2886,2012-08-09,1999
Q105092279,1999.104.tif,1999.104,primary,,,72624,4011,3089,2012-08-09,1999
Q105092280,1999.106.tif,1999.106,primary,,,75717,4186,3086,2012-08-09,1999
Q105092281,1996.134.tif,1996.134,primary,,,67123,3674,3117,2012-08-09,1996
Q105092282,1996.135.tif,1996.135,primary,,,72557,4006,3090,2012-08-09,1996
Q105092283,1996.064.tif,1996.064,primary,,,70758,2785,4335,2012-08-07,1996
Q105092284,1997.117.tif,1997.117,primary,,,38159,2063,3155,2012-07-05,1997
Q105092285,1999.032.tif,1999.032,primary,,,97598,5019,3318,2012-07-04,1999
Q105092286,1999.033.tif,1999.033,primary,,,48796,2843,2928,2012-07-04,1999
Q105092287,1999.113.tif,1999.113,primary,,,84341,4164,3456,2012-08-09,1999
Q105092288,1999.131.tif,1999.131,primary,,,57955,3164,3125,2012-08-14,1999
Q105092290,1999.132.tif,1999.132,primary,,,60554,3559,2903,2012-07-04,1999
Q105092292,2016.005.11.tif,2016.005.11,primary,,,107783,3565,5159,2016-10-31,2016
Q105092293,1999.012.tif,1999.012,primary,,,64610,3338,3302,2012-08-07,1999
Q105092294,1999.003.tif,1999.003,primary,,,64661,3717,2968,2012-08-07,1999
Q105092295,1999.004.tif,1999.004,primary,,,75292,4201,3058,2012-08-07,1999
Q105092296,1999.020.tif,1999.020,primary,,,54863,3076,3043,2012-08-07,1999
Q105092297,1999.021.tif,1999.021,primary,,,55998,3108,3074,2012-08-07,1999
Q105092298,1999.022.tif,1999.022,primary,,,54811,3057,3059,2012-08-07,1999
Q105092299,1999.023.tif,1999.023,primary,,,53741,3023,3033,2012-08-07,1999
Q105092300,1999.024.tif,1999.024,primary,,,53440,3018,3021,2012-08-07,1999
Q105092301,1999.025.tif,1999.025,primary,,,51781,2990,2954,2012-08-07,1999
Q105092302,1999.026.tif,1999.026,primary,,,68758,2865,4095,2012-08-07,1999
Q105092303,1999.116.tif,1999.116,primary,,,84355,3181,4525,2012-08-09,1999
Q105092304,1999.128.tif,1999.128,primary,,,61161,3631,2874,2012-08-14,1999
Q105092305,1999.129.tif,1999.129,primary,,,58924,3519,2857,2012-08-14,1999
Q105092306,1999.130.tif,1999.130,primary,,,78674,4336,3096,2012-08-14,1999
Q105092307,1999.030.tif,1999.030,primary,,,83632,3400,4196,2012-08-07,1999
Q105092308,1999.118.tif,1999.118,primary,,,66267,3908,2893,2012-08-09,1999
Q105092309,1999.119.tif,1999.119,primary,,,51487,2982,2945,2012-08-09,1999
Q105092310,1999.120.tif,1999.120,primary,,,65713,3423,3275,2012-08-09,1999
Q105092311,1999.121.tif,1999.121,primary,,,85491,4564,3196,2012-08-09,1999
Q105092312,1999.122.tif,1999.122,primary,,,73557,4257,2948,2012-08-09,1999
Q105092313,1999.123.tif,1999.123,primary,,,60595,3339,3096,2012-08-09,1999
Q105092314,2016.005.10.tif,2016.005.10,primary,,,107275,5159,3548,2016-10-31,2016
Q105092315,2016.003.4.tif,2016.003.4,primary,,,71181,2999,4049,2016-10-26,2016
Q105092316,1999.258.tif,1999.258,primary,,,104993,5184,3456,2012-07-04,1999
Q105092318,1999.257.tif,1999.257,primary,,,97819,4944,3376,2012-07-04,1999
Q105092319,2016.003.5.tif,2016.003.5,primary,,,71108,3043,3986,2016-10-26,2016
Q105092323,2015.038oo.tif,2015.038oo,primary,,,36861,3812,2921,2013-10-07,2015
Q105092324,2015.038o.tif,2015.038o,primary,,,24513,3809,2917,2014-05-21,2015
Q105092325,2015.038ll.tif,2015.038ll,primary,,,26910,2861,3806,2013-10-07,2015
Q105092326,2015.038tt.tif,2015.038tt,primary,,,26157,3797,2921,2013-10-07,2015
Q105092327,2015.038vv.tif,2015.038vv,primary,,,27456,3810,2923,2013-10-07,2015
Q105092328,2015.038aa.tif,2015.038aa,primary,,,31925,2923,3827,2014-05-21,2015
Q105092329,2012.008h.tif,2012.008h,primary,,,34672,3928,3011,2013-05-31,2012
Q105092331,2000.045.tif,2000.045,primary,,,65560,4125,2711,2016-07-11,2000
Q105092332,2001.113.tif,2001.113,primary,,,88399,5009,3011,2016-07-07,2001
Q105092333,2000.090.tif,2000.090,primary,,,63810,4277,2545,2016-07-11,2000
Q105092340,2007.063.jpg,2007.063,primary,,,443,2376,1505,2016-01-25,2007
Q105092341,2016.005.01.tif,2016.005.01,primary,,,54541,3700,2515,2016-10-31,2016
Q105092343,2016.005.16.tif,2016.005.16,primary,,,37195,4851,1308,2016-10-26,2016
Q105092345,2000.021.tif,2000.021,primary,,,58541,4299,2323,2016-07-14,2000
Q105092346,2016.005.04.tif,2016.005.04,primary,,,87324,4355,3421,2016-10-31,2016
Q105092350,2000.030.tif,2000.030,primary,,,95504,5066,3216,2015-08-12,2000
Q105092353,2001.063.tif,2001.063,primary,,,87711,4898,3055,2016-07-07,2001
Q105092354,2013.009.tif,2013.009,primary,,,71725,3017,4056,2013-01-29,2013
Q105092355,2010.002b.tif,2010.002b,primary,,,603451,11199,8283,2012-12-05,2010
Q105092356,2001.034.tif,2001.034,primary,,,98762,4587,3673,2012-04-25,2001
Q105092357,2000.076.tif,2000.076,primary,,,77474,4665,2833,2016-07-11,2000
Q105092358,2000.101.tif,2000.101,primary,,,58224,4099,2423,2016-07-12,2000
Q105092359,2001.058.tif,2001.058,primary,,,85857,4837,3028,2016-04-05,2001
Q105092360,2006.005.tif,2006.005,primary,,,27341,3522,2646,2011-04-08,2006
Q105092361,2000.027.tif,2000.027,primary,,,66842,4805,2373,2016-07-11,2000
Q105092362,2001.177.tif,2001.177,primary,,,73730,4650,2705,2016-04-05,2001
Q105092366,2000.015.tif,2000.015,primary,,,75927,5001,2590,2016-07-14,2000
Q105092367,2001.132.tif,2001.132,primary,,,87070,4856,3059,2016-07-07,2001
Q105092368,1998.036.tif,1998.036,primary,,,64473,4005,2746,2012-09-13,1998
Q105092369,2001.025.tif,2001.025,primary,,,73734,4507,2791,2016-07-07,2001
Q105095753,2000.068.tif,2000.068,primary,,,80922,4650,2969,2016-07-11,2000
Q105095757,2000.082.tif,2000.082,primary,,,67520,4319,2667,2016-07-11,2000
Q105095761,2001.141.tif,2001.141,primary,,,70475,4350,2764,2016-04-05,2001
Q105095769,1979.0808P.tif,1979.0808P,primary,,,49652,4832,1753,2012-12-05,1979
Q105095787,2007.011.JPG,2007.011,primary,,,92,504,310,2007-06-13,2007
Q105095790,2007.012.JPG,2007.012,primary,,,74,441,273,2007-06-13,2007
Q105095791,1979.0765P.tif,1979.0765P,primary,,,84715,3235,4468,2012-11-28,1979
Q105095792,2007.013.JPG,2007.013,primary,,,91,309,504,2007-06-13,2007
Q105095794,1979.0764P.tif,1979.0764P,primary,,,83089,4222,3358,2012-12-05,1979
Q105095795,2007.023.jpg,2007.023,primary,,,95,394,504,2007-06-13,2007
Q105095798,2007.024.JPG,2007.024,primary,,,85,389,504,2007-06-13,2007
Q105095800,2007.039.jpg,2007.039,primary,,,241,353,540,2007-07-25,2007
Q105095802,2007.055.jpg,2007.055,primary,,,108,318,504,2007-10-09,2007
Q105095804,2010.006.tif,2010.006,primary,,,25325,3453,2501,2012-07-30,2010
Q105095806,2012.008hh.tif,2012.008hh,primary,,,34671,3928,3011,2013-05-31,2012
Q105095808,2013.013.tif,2013.013,primary,,,77877,3002,4426,2013-01-29,2013
Q105095812,2013.014.tif,2013.014,primary,,,75615,4344,2970,2013-01-29,2013
Q105095814,2013.020.tif,2013.020,primary,,,75785,4296,3010,2013-01-29,2013
Q105095815,1979.0687P.tif,1979.0687P,primary,,,63254,4765,3398,2012-11-01,1979
Q105095817,2013.021.tif,2013.021,primary,,,59770,3813,2674,2013-01-29,2013
Q105095820,2015.037r.tif,2015.037r,primary,,,43732,3827,2925,2015-09-22,2015
Q105095822,2015.038c.tif,2015.038c,primary,,,24148,3807,2900,2014-05-21,2015
Q105095824,2015.038d.tif,2015.038d,primary,,,25492,3822,2914,2014-05-21,2015
Q105095826,2015.075.01.tif,2015.075.01,primary,,,83433,4485,3174,2016-11-16,2015
Q105095828,2015.075.02.tif,2015.075.02,primary,,,83341,4483,3172,2016-11-16,2015
Q105095830,2015.075.03.tif,2015.075.03,primary,,,84635,4496,3212,2016-11-16,2015
Q105095832,2015.075.04.tif,2015.075.04,primary,,,83628,4501,3170,2016-11-16,2015
Q105095834,2015.075.05.tif,2015.075.05,primary,,,84966,4563,3177,2016-11-16,2015
Q105095836,2015.075.06.tif,2015.075.06,primary,,,83484,4489,3173,2016-11-16,2015
Q105095838,2015.075.07.tif,2015.075.07,primary,,,82984,4509,3140,2016-11-16,2015
Q105095844,2015.075.08.tif,2015.075.08,primary,,,87594,4603,3247,2016-11-16,2015
Q105095848,2015.075.10.tif,2015.075.10,primary,,,83909,4505,3178,2016-11-16,2015
Q105095850,2015.075.11.tif,2015.075.11,primary,,,84923,4504,3217,2016-11-16,2015
Q105095852,2015.075.15.tif,2015.075.15,primary,,,84084,4520,3174,2016-11-16,2015
Q105095854,2015.075.18.tif,2015.075.18,primary,,,83979,4493,3189,2016-11-16,2015
Q105095856,2015.075.19.tif,2015.075.19,primary,,,85845,4539,3227,2016-11-16,2015
Q105095859,2015.075.20.tif,2015.075.20,primary,,,84430,4523,3185,2016-11-16,2015
Q105095862,2015.075.21.tif,2015.075.21,primary,,,87298,4576,3255,2016-11-16,2015
Q105095865,2015.075.22.tif,2015.075.22,primary,,,88231,4594,3277,2016-11-16,2015
Q105095867,2015.075.24.tif,2015.075.24,primary,,,85650,4544,3216,2016-11-16,2015
Q105095869,2015.075.25.tif,2015.075.25,primary,,,85388,4533,3214,2016-11-16,2015
Q105095871,2015.075.26.tif,2015.075.26,primary,,,87558,4567,3271,2016-11-16,2015
Q105095874,2015.075.46.tif,2015.075.46,primary,,,72569,2897,4274,2016-11-16,2015
Q105095876,2016.005.03.tif,2016.005.03,primary,,,89353,4390,3473,2016-10-31,2016
Q105095878,2016.005.09.tif,2016.005.09,primary,,,108328,5067,3648,2016-10-31,2016
Q105095880,2016.005.18.tif,2016.005.18,primary,,,82929,4017,2642,2016-10-31,2016
Q105095882,2016.005.21.tif,2016.005.21,primary,,,70832,4177,2893,2016-10-31,2016
Q105095884,2016.005.26.tif,2016.005.26,primary,,,50782,3280,2641,2016-10-31,2016
Q105095930,1997.076.tif,1997.076,primary,,,78458,4367,3065,2012-07-03,1997
Q105095931,1997.061.tif,1997.061,primary,,,71220,4041,3007,2012-07-04,1997
Q105095933,1997.098.tif,1997.098,primary,,,64098,3027,3613,2012-07-05,1997
Q105095935,1997.109.tif,1997.109,primary,,,37470,3065,2085,2012-07-05,1997
Q105095938,1997.110d.tif,1997.110d,primary,,,41627,4350,3264,2011-03-29,1997
Q105095939,1997.110c.tif,1997.110c,primary,,,34644,3890,3037,2011-03-28,1997
Q105095940,1997.110b.tif,1997.110b,primary,,,32444,3785,2923,2011-03-28,1997
Q105095941,1997.110a.tif,1997.110a,primary,,,32368,3789,2913,2011-03-28,1997
Q105095947,1998.016.tif,1998.016,primary,,,31259,4872,2188,2010-06-28,1998
Q105095951,1998.018.tif,1998.018,primary,,,43833,4103,1822,2012-08-14,1998
Q105095954,1998.035.tif,1998.035,primary,,,23846,4174,1947,2011-04-08,1998
Q105095958,1999.031.tif,1999.031,primary,,,76185,3978,3267,2012-08-07,1999
Q105095962,1979.0916.tif,1979.0916P,primary,,,7048,1546,1556,2010-02-24,1979
Q105095988,1976.033.tif,1976.033,primary,,,38796,2979,2221,2012-06-08,1976
Q105095992,1975.036.tif,1975.036,primary,,,61523,3961,2650,2012-07-03,1975
Q105095997,1974.018.tif,1974.018,primary,,,13678,1818,2568,2010-04-05,1974
Q105095998,1974.019.tif,1974.019,primary,,,13678,1818,2568,2010-04-05,1974
Q105095999,1974.020.tif,1974.020,primary,,,13678,1818,2568,2010-04-05,1974
Q105096004,1973.026.tif,1973.026,primary,,,16665,2373,2394,2012-06-20,1973
Q105096016,1972-067.tif,1972.067,primary,,,49199,3529,2378,2020-08-18,1972
Q105096029,1971.050.tif,1971.050,primary,,,27306,2521,3697,2010-02-02,1971
Q105096032,1971-043.tif,1971.043,primary,,,14409,1329,1849,2020-08-17,1971
Q105096037,1970.042.med.jpg,1970.042,primary,,,4437,3509,4809,2010-03-23,1970
Q105096039,1970.009.tif,1970.009,primary,,,19858,2915,2325,2010-04-05,1970
Q105096044,1982.090.tif,1982.090,primary,,,37014,3571,3538,2014-11-06,1982
Q105096046,1982.098.tif,1982.098,primary,,,36515,3531,3527,2014-11-06,1982
Q105096053,1957.046.jpg,1957.046,primary,,,23,443,226,2010-02-22,1957
Q105096055,1957.035.jpg,1957.035,primary,,,27,460,304,2010-02-22,1957
Q105096057,1992.391a-f.tif,1992.391A-F,primary,,,26808,3196,2863,2010-09-22,1992
Q105096059,1984.045.tif,1984.045,primary,,,14785,2451,2059,2012-08-01,1984
Q105096083,1988.008.tif,1988.008,primary,,,37112,3037,4171,2010-04-05,1988
Q105096099,1989.043.jpg,1989.043,primary,,,106,490,667,2010-02-22,1989
Q105096114,1992.130.tif,1992.130,primary,,,28592,3823,2550,2010-09-13,1992
Q106566598,2005.001f.tif,2005.001f,primary,,,68942,3482,3378,2012-12-05,2005
Q106566725,2015.075.36.tif,2015.075.36,primary,,,79119,4354,3100,2016-11-16,2015
Q106566732,1997.151.tif,1997.151,primary,,,130629,5475,4071,2011-02-11,1997
Q106566774,2005.001c.tif,2005.001c,primary,,,92489,4566,3456,2012-12-05,2005
Q106566896,1982.069.tif,1982.069,primary,,,28086,3527,2715,2011-01-27,1982
Q106566897,2001.032.tif,2001.032,primary,,,86221,4905,2999,2016-07-07,2001
Q106566926,2005.001b.tif,2005.001b,primary,,,73805,3996,3151,2012-12-05,2005
Q106566927,2005.001d.tif,2005.001d,primary,,,59513,3038,3342,2012-12-05,2005
Q106566943,2015.075.48.tif,2015.075.48,primary,,,76847,3052,4296,2016-11-16,2015
Q106566944,2015.075.49.tif,2015.075.49,primary,,,69331,4084,2896,2016-11-16,2015
Q106566950,2000.104.tif,2000.104,primary,,,58828,4022,2495,2016-07-12,2000
Q106566966,2001.024.tif,2001.024,primary,,,85595,4799,3043,2016-07-07,2001
Q106567457,2004.092.jpg,2004.092,primary,,,78,360,344,2010-02-24,2004
Q106567517,2007.001.jpg,2007.001,primary,,,78,360,344,2010-02-24,2007
Q106567519,2001.019.tif,2001.019,primary,,,78373,4956,2698,2016-07-07,2001
Q106567572,2000.077.tif,2000.077,primary,,,66457,4254,2665,2016-07-11,2000
Q106567573,1999.163.tif,1999.163,primary,,,61870,4171,2530,2016-07-12,1999
Q106567586,2015.075.32.tif,2015.075.32,primary,,,78637,4343,3089,2016-11-16,2015
Q106567595,2005.001e.tif,2005.001e,primary,,,91299,4592,3392,2012-12-05,2005
Q106567649,2002.016.jpg,2002.016,primary,,,30,375,303,2010-02-23,2002
Q106567660,1999.141b.tif,1999.141b,primary,,,88227,4656,3233,2013-12-02,1999
Q106567661,1999.141g.tif,1999.141g,primary,,,88334,4679,3221,2013-12-02,1999
Q106567662,1999.141e.tif,1999.141e,primary,,,87583,4658,3208,2013-12-02,1999
Q106567663,1999.141h.tif,1999.141h,primary,,,87659,4636,3226,2013-12-02,1999
Q106567664,1999.141f.tif,1999.141f,primary,,,86778,4647,3186,2013-12-02,1999
Q106567665,1999.141i.tif,1999.141i,primary,,,88711,4667,3243,2013-12-02,1999
Q106567666,1999.141j.tif,1999.141j,primary,,,88994,4672,3250,2013-12-02,1999
Q106567667,1999.141c.tif,1999.141c,primary,,,88788,4687,3232,2013-12-02,1999
Q106567681,1999.141d.tif,1999.141d,primary,,,87858,4645,3227,2013-12-02,1999
Q106567731,2015.075.37.tif,2015.075.37,primary,,,76095,4273,3038,2016-11-16,2015
Q106568516,2004.034.tif,2004.034,primary,,,18177,2158,2872,2017-05-02,2004
Q106568558,2003.053.jpg,2003.053,primary,,,103,449,144,2010-02-23,2003
Q106568630,2004.040.tif,2004.040,primary,,,27366,3900,2394,2004-04-13,2004
Q106568640,2020.004.jpg,2020.004,primary,,,1277,2623,2079,2020-09-18,2020
Q106568658,2003.054.jpg,2003.054,primary,,,181,409,260,2010-02-23,2003
Q106568674,2004.041.tif,2004.041,primary,,,27366,3900,2394,2004-04-13,2004
Q106568708,2004.081.jpg,2004.081,primary,,,143,327,504,2010-02-24,2004
Q106568710,2004.042.jpg,2004.042,primary,,,81,282,383,2010-02-24,2004
Q106568711,1979.0911.med.jpg,1979.0911P,primary,,,889,1396,1781,2010-03-23,1979
Q106568716,1999.059.tif,1999.059,primary,,,74505,3244,3918,2012-08-07,1999
Q106568724,2012.001n.tif,2012.001n,primary,,,61989,3819,2769,2012-03-27,2012
Q106577239,1996.182a.lg.jpg,1996.182a,primary,,,1754,2315,2840,2010-03-24,1996
Q106577269,1964.001.jpg,1964.001,primary,,,217,384,500,2010-08-25,1964
Q106577271,1994.334.jpg,1994.334,primary,,,300,891,1200,2010-02-23,1994
Q106577272,1998.007.tif,1998.007,primary,,,57573,2418,4062,2016-07-14,1998
Q106577306,1992.296.tif,1992.296,primary,,,70197,2921,4100,2012-03-20,1992
Q106577307,1992.408.tif,1992.408,primary,,,75744,3060,4223,2012-03-20,1992
Q106577308,1992.306.tif,1992.306,primary,,,57803,2911,3387,2012-03-20,1992
Q106577309,1992.434.tif,1992.434,primary,,,57675,2748,3580,2012-03-20,1992
Q106577310,1992.309.tif,1992.309,primary,,,57223,3090,3159,2012-03-20,1992
Q106577311,1992.423.tif,1992.423,primary,,,61068,2307,4516,2012-03-20,1992
Q106577312,1992.301.tif,1992.301,primary,,,62299,3075,3456,2012-03-20,1992
Q106577315,1971.009.lg.jpg,1971.009,primary,,,2308,2465,3075,2010-03-31,1971
Q106577319,2015.037o.tif,2015.037o,primary,,,33053,2948,3827,2015-09-22,2015
Q106577324,1979.0333P.tif,1979.0333P,primary,,,72362,3980,3102,2012-12-05,1979
Q106577329,1957.044.jpg,1957.044,primary,,,45,409,495,2010-02-22,1957
Q106577330,2000.007.tif,2000.007,primary,,,26713,2390,3815,2010-03-03,2000
Q106577340,1964.017.jpg,1964.017,primary,,,226,386,500,2010-08-25,1964
Q106577344,1994.005l.tif,1994.005l,primary,,,92951,3386,4684,2012-10-17,1994
Q106577345,1994.005k.tif,1994.005k,primary,,,89587,3267,4679,2012-10-17,1994
Q106577347,1988.031.tif,1988.031,primary,,,11445,1687,2309,2010-09-15,1988
Q106577348,1980.056.tif,1980.056,primary,,,86257,3121,4716,2012-06-26,1980
Q106577353,1980.015.lg.jpg,1980.015,primary,,,244,918,1078,2010-03-24,1980
Q106577370,1986.019.tif,1986.019,primary,,,105000,3456,5184,2014-09-30,1986
Q106577371,1957.016.jpg,1957.016,primary,,,23,245,386,2010-02-22,1957
Q106577388,1988.028.tif,1988.028,primary,,,47568,3416,4753,2010-04-06,1988
Q106577402,1992.258.tif,1992.258,primary,,,8475,1528,1893,2010-09-15,1992
Q106577412,1964.015.jpg,1964.015,primary,,,219,390,500,2010-08-25,1964
Q106577416,1979.1197P.tif,1979.1197P,primary,,,81302,3023,4588,2012-09-13,1979
Q106577420,1957.005.jpg,1957.005,primary,,,54,364,438,2010-02-22,1957
Q106577430,1957.004.jpg,1957.004,primary,,,58,397,488,2010-02-22,1957
Q106577435,1970.023.tif,1970.023,primary,,,37144,3654,3467,2012-08-01,1970
Q106577436,1964.002.jpg,1964.002,primary,,,208,381,500,2010-08-25,1964
Q106577437,1999.052.tif,1999.052,primary,,,63952,3299,3307,2012-08-07,1999
Q106577444,1964.003.jpg,1964.003,primary,,,230,387,500,2010-08-25,1964
Q106577448,1957.003.tif,1957.003,primary,,,81744,2859,4878,2013-04-01,1957
Q106577454,1970.014.tif,1970.014,primary,,,92256,3404,4624,2012-06-08,1970
