qid,label,title1,language1,probability1,title2,language2,probability2
Q104017123,Petites Miseres de la Vie Humaine,Petites Miseres de la Vie Humaine,fr,0.99999518649931,,,0
Q104032271,"Quelques fleurs pour des amis, avec un coup d'oeil sur le jardin (A few flowers for some friends, with a glance upon the garden)","Quelques fleurs pour des amis, avec un coup d'oeil sur le jardin",fr,0.999995662599603,"A few flowers for some friends, with a glance upon the garden",en,0.99999742945519
Q104032272,"Quelques fleurs pour des amis, avec un coup d'oeil sur le jardin (A few flowers for some friends, with a glance upon the garden)","Quelques fleurs pour des amis, avec un coup d'oeil sur le jardin",fr,0.999997819399959,"A few flowers for some friends, with a glance upon the garden",en,0.999998040474792
Q104032608,Textile fragment,Textile fragment,fr,0.999994760545232,,,0
Q104032612,Textile fragment,Textile fragment,fr,0.999994502916081,,,0
Q104033075,Untitled from L'Histoire de France,Untitled from L'Histoire de France,fr,0.71428375075253,,,0
Q104033079,Untitled from L'Histoire de France,Untitled from L'Histoire de France,fr,0.571426632060166,,,0
Q104033080,Untitled from L'Histoire de France,Untitled from L'Histoire de France,fr,0.857142175173543,,,0
Q105091848,Handle-less mug,Handle-less mug,fr,0.428570787396275,,,0
Q105091858,Hommages à Jan Palach,Hommages à Jan Palach,fr,0.999995400846664,,,0
Q105091892,"L'Elève dessinateur, after Carl van Loo, 1764","L'Elève dessinateur, after Carl van Loo, 1764",fr,0.999996900807031,,,0
Q105091894,La Mériere,La Mériere,fr,0.85713910502,,,0
Q105091958,Marchand de Poissons,Marchand de Poissons,fr,0.999994585338757,,,0
Q105091990,Non Sequitur,Non Sequitur,fr,0.999996269183696,,,0
Q105095821,Expansion,Expansion,fr,0.999995120706904,,,0
Q105095829,Taupe #1,Taupe #1,fr,0.714282642208412,,,0
Q105095870,Poissons et Huitres,Poissons et Huitres,fr,0.999995725331361,,,0
Q105095874,"Le sida est beau cet ete protegez-vous (AIDS is beautiful, this summer, protect yourself] AIDES",Le sida est beau cet ete protegez-vous,fr,0.999997603524748,"AIDS is beautiful, this summer, protect yourself] AIDES",en,0.999997639668841
Q105095905,Joaquim Gomis:  La Poétique de la Modernité (Dedicated book),Joaquim Gomis:  La Poétique de la Modernité (Dedicated book),fr,0.999996544157366,,,0
Q105095927,Le Volant,Le Volant,fr,0.571428134230539,,,0
Q105096078,Passerelle des Arts,Passerelle des Arts,fr,0.999993892219714,,,0
Q105096107,"Vue de la Ville de Pont-de-l'Arche, pres de Rouen","Vue de la Ville de Pont-de-l'Arche, pres de Rouen",fr,0.999996312313264,,,0
Q106566936,"L’entrée du grand tunnel d’un chemin de fer. (The entrance of the big railway tunnel); as published in La Caricature, July 9, 1843",L’entrée du grand tunnel d’un chemin de fer.,fr,0.999995285273621,The entrance of the big railway tunnel,en,0.99999585886829
Q106566938,"Le Bombardement. Qu’estce que c’est que ça, papa? C’est le dernier bouquet des feux du 15 août.","Le Bombardement. Qu’estce que c’est que ça, papa? C’est le dernier bouquet des feux du 15 août.",fr,0.999994516603404,,,0
Q106566940,"Les animaux du Jardin des Plantes faisant queue comme tout le monde pour avoir leur viande, from Album du Siége","Les animaux du Jardin des Plantes faisant queue comme tout le monde pour avoir leur viande, from Album du Siége",fr,0.999996914514234,,,0
Q106566962,"No. 25 from Les Representans Representés,  Assemblée Législative; Achille Fould","No. 25 from Les Representans Representés,  Assemblée Législative; Achille Fould",fr,0.99999684318999,,,0
Q106566963,"Notre bon allié le Pacha d’Egypte…et la Syrie, Monsieur, la Syrie! Oui, mais le Statu quo Européen","Notre bon allié le Pacha d’Egypte…et la Syrie, Monsieur, la Syrie! Oui, mais le Statu quo Européen",fr,0.999996102306076,,,0
Q106567518,"Pauvre France! Le tronc est foudroyé, mais les racines tiennent bon!, from Album du Siége","Pauvre France! Le tronc est foudroyé, mais les racines tiennent bon!, from Album du Siége",fr,0.999997676372325,,,0
Q106567537,Plan exact des fortifications du Château de Choczim sur le Niester; avec le forts et retranchements de l'Armée des Turcs,Plan exact des fortifications du Château de Choczim sur le Niester; avec le forts et retranchements de l'Armée des Turcs,fr,0.999997475440995,,,0
Q106567538,Plate  26 from Au Bal Masqué (4th suite),Plate  26 from Au Bal Masqué (4th suite),fr,0.714285015573025,,,0
Q106567542,Plate 12 from Au Bal Masqué (3rd suite),Plate 12 from Au Bal Masqué (3rd suite),fr,0.999995691935556,,,0
Q106567545,"Plate 16 from Bohémiens de Paris (Bohemians of Paris) originally published in Le Charivari, January 11, 1842. Le Protecteur (The Protector) ",Plate 16 from Bohémiens de Paris,fr,0.999995398582647,Bohemians of Paris,en,0.999997496737668
Q106567546,"Plate 19 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",Plate 19 from Au Bal Masqué,fr,0.999996599055674,The Masked Ball,en,0.9999968780642
Q106567548,Plate 2 from Au Bal Masqué (6th suite),Plate 2 from Au Bal Masqué (6th suite),fr,0.714284434030459,,,0
Q106567549,"Plate 20 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",Plate 20 from Au Bal Masqué,fr,0.999994289386601,The Masked Ball,en,0.99999842661597
Q106567550,"Plate 22 from: Au Bal Masqué (The Masked Ball) Fourth suite, 1860",Plate 22 from: Au Bal Masqué,fr,0.856272255635154,The Masked Ball,en,0.857140725331873
Q106567551,"Plate 23 from Bohémiens de Paris (Bohemians of Paris)); originally published in Le Charivari, February 20, 1842.",Plate 23 from Bohémiens de Paris,fr,0.999995847203968,Bohemians of Paris,en,0.999996454910403
Q106567553,"Plate 28 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",Plate 28 from Au Bal Masqué,fr,0.857141271807236,The Masked Ball,en,0.999997107870414
Q106567555,Plate 3 from Canotiers et Canotieres (Boaters and Boaters) (1st suite) ,Plate 3 from Canotiers et Canotieres,fr,0.571426856259141,Boaters and Boaters,en,0.999995090610991
Q106567556,"Plate 32 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",Plate 32 from Au Bal Masqué,fr,0.857140872628665,The Masked Ball,en,0.999996768191971
Q106567557,"Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859","Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859",fr,0.713567744695814,,,0
Q106567559,Plate 4 from La Foire Aux Amours(The Fair of Love),Plate 4 from La Foire Aux Amours,fr,0.999996981210172,The Fair of Love,en,0.999996181639606
Q106567561,Plate 43 from Dialogues Parisiens  (Parisian Conversations) (2nd suite),Plate 43 from Dialogues Parisiens  (Parisian Conversations) (2nd suite),fr,0.698420906994684,,,0
Q106567566,Plate 9 from Les Gens du Justice (Men of the Law),Plate 9 from Les Gens du Justice,fr,0.999995289364409,Men of the Law,en,0.999999139643028
Q106567567,Plus de gaz. Le beau sexe tenant cependant à se faire voir le soir sur le boulevard.,Plus de gaz. Le beau sexe tenant cependant à se faire voir le soir sur le boulevard.,fr,0.999996126025625,,,0
Q106567579,"Que malheur qu'il ait été dans ce pays d'Italie!….il me néglige maintenant pour les œuvres d'art…, comme il appelle ça…","Que malheur qu'il ait été dans ce pays d'Italie!….il me néglige maintenant pour les œuvres d'art…, comme il appelle ça…",fr,0.999997737583629,,,0
Q106577288,"Astronomes parisiens observant la Comète (Paris Astronomers Observing a Comet), published in Le Charivari, September 3, 1853",Astronomes parisiens observant la Comète,fr,0.999995561873499,Paris Astronomers Observing a Comet,en,0.999995614907543
Q106577353,Jeune Fille,Jeune Fille,fr,0.999996686386125,,,0
Q106577367,La Cour du Dragon,La Cour du Dragon,fr,0.999997501419446,,,0
Q102966140,Homenage a Mi Hijo,Homenage a Mi Hijo,hr,0.571428086903192,,,0
Q102966241,Ibiza,Ibiza,hr,0.999993890030645,,,0
Q102975756,Unglazed pot,Unglazed pot,hr,0.71428333011038,,,0
Q103296569,A standing Bijin,A standing Bijin,hr,0.857141849319659,,,0
Q103302166,Koeki Oedo Ezu,Koeki Oedo Ezu,hr,0.857136664713632,,,0
Q104017135,Zao Wou-ki (Dedicated book),Zao Wou-ki (Dedicated book),hr,0.571424412252896,,,0
Q105095965,"Osana Etoki Bankoku Banashi, Volume 1","Osana Etoki Bankoku Banashi, Volume 1",hr,0.714282987755688,,,0
Q106577291,Bankoku Jinbutsu Ezu (International Costumes or People types),Bankoku Jinbutsu Ezu,hr,0.999995603025619,International Costumes or People types,en,0.999994413304482
Q106577361,"Komo Zatsuwa, Volume 2","Komo Zatsuwa, Volume 2",hr,0.714284306056939,,,0
Q102965665,Gazelles,Gazelles,hu,0.714282388359688,,,0
Q103296578,A Sybil,A Sybil,hu,0.999997518497024,,,0
Q103300680,Goltzius,Goltzius,hu,0.714284125818252,,,0
Q103305647,Nameless,Nameless,hu,0.999992634198034,,,0
Q104032076,"Homely Girl, A Life","Homely Girl, A Life",hu,0.571427011713761,,,0
Q104032083,"Homely Girl, A Life","Homely Girl, A Life",hu,0.71428632360901,,,0
Q105091569,89 INDIA ADGFAD,89 INDIA ADGFAD,hu,0.999996937132914,,,0
Q105091578,A Lady,A Lady,hu,0.999997535826142,,,0
Q102964029,Dainenbutsu-ji Temple at Hirano,Dainenbutsu-ji Temple at Hirano,id,0.428570841761758,,,0
Q102964290,"Diana, Tire Marks","Diana, Tire Marks",id,0.999996197022549,,,0
Q102967071,Kuan Yin with Mandorla,Kuan Yin with Mandorla,id,0.571427674153774,,,0
Q102968759,Motif Dalamante,Motif Dalamante,id,0.999993568346014,,,0
Q102968768,Motif Dalamate,Motif Dalamate,id,0.999995785128525,,,0
Q102969695,Pergamon,Pergamon,id,0.999996284486521,,,0
Q102977407,Yatate,Yatate,id,0.99999432394487,,,0
Q103297009,Apsara Standing upon a Lotus Pedestal,Apsara Standing upon a Lotus Pedestal,id,0.571427224953763,,,0
Q103300690,Grand Palais,Grand Palais,id,0.714282260970435,,,0
Q103300889,"Hanna no Edo Kabuki Nendaiki (Chronicle of Edo Kabuki), Volumes 1, 2, and 3",Hanna no Edo Kabuki Nendaiki,id,0.714282454734461,Chronicle of Edo Kabuki,en,0.999999013290846
Q103301313,Human figure,Human figure,id,0.999994031585458,,,0
Q103301929,Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura),Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura),id,0.999994242837386,,,0
Q103302218,Kyaku shu Kantan Kyo,Kyaku shu Kantan Kyo,id,0.71428378550356,,,0
Q103305124,Masu Kagami (A Manual for Young Girls),Masu Kagami (A Manual for Young Girls),id,0.714280589860764,,,0
Q103305832,Niagara,Niagara,id,0.85713973230171,,,0
Q103305929,Noah's Ark,Noah's Ark,id,0.999997367670865,,,0
Q103306443,Peasant Woman,Peasant Woman,id,0.857140592511951,,,0
Q103307285,"Rafiki yangu, don't forget to take your ARVs. Jijenge. Chagua Maisha.","Rafiki yangu, don't forget to take your ARVs. Jijenge. Chagua Maisha.",id,0.571427517380008,,,0
Q103309467,Tewrdannckhs,Tewrdannckhs,id,0.714283673501029,,,0
Q103312560,Yoga-Mundra,Yoga-Mundra,id,0.571426765216813,,,0
Q103551076,Karakasa (Paper Umbrella),Karakasa (Paper Umbrella),id,0.714282300740365,,,0
Q104032220,Persian Tales,Persian Tales,id,0.999995520243145,,,0
Q104032221,Persian Tales,Persian Tales,id,0.999993906881844,,,0
Q104033135,Yatate,Yatate,id,0.999996266395332,,,0
Q105091624,Autumn Swamp,Autumn Swamp,id,0.857140422405531,,,0
Q105091627,Bah! Design,Bah! Design,id,0.999998763373551,,,0
Q105091896,Lada (Ryman Auditorium),Lada (Ryman Auditorium),id,0.999996086211795,,,0
Q105095871,Madame Sousatzka,Madame Sousatzka,id,0.714282848661064,,,0
Q105096052,Sepulveda Dam #7,Sepulveda Dam #7,id,0.999997680534947,,,0
Q106568523,Dianogah/Pinebender,Dianogah/Pinebender,id,0.857139863292113,,,0
Q106568626,Ku beaker,Ku beaker,id,0.999994570501534,,,0
Q106577342,Hanano Edo Kabuki Nendai Ki,Hanano Edo Kabuki Nendai Ki,id,0.857140357885017,,,0
Q106577343,Harikae Andon,Harikae Andon,id,0.714285223625804,,,0
Q106577351,"Itaparica Landing, Bahia, Brazil","Itaparica Landing, Bahia, Brazil",id,0.571427076665001,,,0
Q106577424,Shibai Nendaiki,Shibai Nendaiki,id,0.857139888835968,,,0
Q106577426,Shin Ryakuga (sketch),Shin Ryakuga (sketch),id,0.999997620862716,,,0
Q106577431,"Soga Kamakura Hikyaku, Volume 5","Soga Kamakura Hikyaku, Volume 5",id,0.857137555736211,,,0
Q102961856,Bacchantenzug (Bacchanalian Procession),Bacchantenzug (Bacchanalian Procession),it,0.857138567100767,,,0
Q102963326,"Cio ch'erse il fasto, or cuopre arena ed erba","Cio ch'erse il fasto, or cuopre arena ed erba",it,0.999995658539343,,,0
Q102963344,"City scene with Seggio Nuovo, Chiesa di S. Guiseppe, L'Ospedaletto, and Convento di S. Maria la nuova","City scene with Seggio Nuovo, Chiesa di S. Guiseppe, L'Ospedaletto, and Convento di S. Maria la nuova",it,0.99999927528587,,,0
Q102964742,Emilio Vedova: Grafica e didactica (Dedicated book),Emilio Vedova: Grafica e didactica (Dedicated book),it,0.857138292708699,,,0
Q102966256,"Il Giorno (Day), from Paesaggi (Landscapes)","Il Giorno (Day), from Paesaggi (Landscapes)",it,0.999996082844758,,,0
Q102967129,"La Colegiata, Toro","La Colegiata, Toro",it,0.999994214183464,,,0
Q102967175,La Halte,La Halte,it,0.571426360036061,,,0
Q102967194,"La Notte (Night), from Paesaggi (Landscapes)","La Notte (Night), from Paesaggi (Landscapes)",it,0.571427052863064,,,0
Q102969023,"Nilo (Nile), from Paesaggi (Landscapes)","Nilo (Nile), from Paesaggi (Landscapes)",it,0.999998125027908,,,0
Q102969560,"Palazzo Malatesta, Rimini","Palazzo Malatesta, Rimini",it,0.999993620088479,,,0
Q102969689,Percussion,Percussion,it,0.936216373844876,,,0
Q102969744,Pietà,Pietà,it,0.99999704197787,,,0
Q102970782,"Sannio (Sannio), from Paesaggi (Landscapes)","Sannio (Sannio), from Paesaggi (Landscapes)",it,0.999996627892233,,,0
Q102973537,"Stromboli (Stromboli), from Paesaggi (Landscapes)","Stromboli (Stromboli), from Paesaggi (Landscapes)",it,0.714282415792571,,,0
Q102973792,T. Manola Triste #12,T. Manola Triste #12,it,0.999995731265855,,,0
Q102975726,Une Pastorale,Une Pastorale,it,0.999996301778296,,,0
Q102976587,"Veduta dell' Anfiteatro Feavio, detto il colosseo","Veduta dell' Anfiteatro Feavio, detto il colosseo",it,0.99999761738215,,,0
Q102976596,Veduta dell' Arco di Tito (View of the Arch of Titus),Veduta dell' Arco di Tito,it,0.999995762535347,View of the Arch of Titus,en,0.999996048605221
Q102976602,Veduta della Cascata di Tivoli,Veduta della Cascata di Tivoli,it,0.999996013668201,,,0
Q102976607,Veduta della Piazza della Rotonda (View of the Plaza Rotunda),Veduta della Piazza della Rotonda,it,0.999995488834866,View of the Plaza Rotunda,en,0.999997041709445
Q102976613,Veduta della Piazza di Monte Cavallo (View of the Piazza del Monte Cavallo),Veduta della Piazza di Monte Cavallo (View of the Piazza del Monte Cavallo),it,0.999995534885373,,,0
Q102976632,"Veduta di Porta Sanguinaria in Ferentino, after Marianna Candidi Dionigi","Veduta di Porta Sanguinaria in Ferentino, after Marianna Candidi Dionigi",it,0.999994410009211,,,0
Q102976639,"Veduta Interna dell' Atrio del Portico di Ottavia (Internal View of the Atrium of the Portico of Octavia), from Vedute di Roma (Views of Rome)",Veduta Interna dell' Atrio del Portico di Ottavia,it,0.999993710832989,Internal View of the Atrium of the Portico of Octavia,en,0.999998670906711
Q103297187,Bacchante,Bacchante,it,0.857138992012201,,,0
Q103297223,Barone Vincenzio Mistrali di Parma,Barone Vincenzio Mistrali di Parma,it,0.999996712547988,,,0
Q103298318,Charcoal brazier,Charcoal brazier,it,0.999995505394915,,,0
Q103299593,Enrico Carimati Jr.,Enrico Carimati Jr.,it,0.999995619149467,,,0
Q103300326,"Futbol Graffiti, Rio de Janeiro, Brazil","Futbol Graffiti, Rio de Janeiro, Brazil",it,0.714283580872421,,,0
Q103301561,In Villa Mecenate a Tivoli,In Villa Mecenate a Tivoli,it,0.999996609753286,,,0
Q103304839,Magical figure,Magical figure,it,0.995251062559634,,,0
Q103304843,Magical pendant,Magical pendant,it,0.714283511611853,,,0
Q103305039,"Marca-Relli, cortesia de Marlborough Gallery NY, Galeria Carl van der Voort, Ibiza","Marca-Relli, cortesia de Marlborough Gallery NY, Galeria Carl van der Voort, Ibiza",it,0.9999926001507,,,0
Q103305191,Melancholia (copy),Melancholia (copy),it,0.714284133427101,,,0
Q103305667,Nassa shell necklace,Nassa shell necklace,it,0.857137940539767,,,0
Q103305912,"Nkisi, carved magical figure","Nkisi, carved magical figure",it,0.85713967612095,,,0
Q103306374,Pastorale,Pastorale,it,0.999993491742212,,,0
Q103307264,"Quinta Pitanga Window, Itaparica, Brazil","Quinta Pitanga Window, Itaparica, Brazil",it,0.714283454085039,,,0
Q103308402,Shinto Votive print,Shinto Votive print,it,0.999994422785333,,,0
Q105091866,Il Capitano from the Commedia dell'Arte Suite [II-A],Il Capitano from the Commedia dell'Arte Suite [II-A],it,0.857140788986517,,,0
Q105091893,La Bruja/The Witch Violencia Religiosa/Religious Violence,La Bruja/The Witch Violencia Religiosa/Religious Violence,it,0.428571336058106,,,0
Q105092007,"Pagliari, Galeria Carl van der Voort, Ibiza","Pagliari, Galeria Carl van der Voort, Ibiza",it,0.714282241277751,,,0
Q105092009,Pantallone from the Commedia dell'Arte Suite [VI-A],Pantallone from the Commedia dell'Arte Suite [VI-A],it,0.714282090248648,,,0
Q105092021,Piesterion: Diasematon 2,Piesterion: Diasematon 2,it,0.857138320874804,,,0
Q105092073,Ricochet,Ricochet,it,0.857138520776962,,,0
Q105095834,"Skalpell Bitte (Scalpel, Please)","Skalpell Bitte (Scalpel, Please)",it,0.999996473878352,,,0
Q105095890,"Tromp l'oeil, still-life","Tromp l'oeil, still-life",it,0.999995213857113,,,0
Q105096110,Attention,Attention,it,0.857139091190643,,,0
Q106567575,"Prospetto del Lastricato e de'margini dell' antica via Appia, delineato cosi come si vede verso Roma poco piu' in qua' della citta' d'Albano","Prospetto del Lastricato e de'margini dell' antica via Appia, delineato cosi come si vede verso Roma poco piu' in qua' della citta' d'Albano",it,0.999994637415425,,,0
Q106567736,Veduta delle antiche Sostruzioni fatte da Tarquinio Superbo dette il Bel Lido,Veduta delle antiche Sostruzioni fatte da Tarquinio Superbo dette il Bel Lido,it,0.999996752602462,,,0
Q106577321,Diversa Animalia Quadrupedia,Diversa Animalia Quadrupedia,it,0.999992709676206,,,0
Q106577404,"Parco degli Aquedotti, Rome","Parco degli Aquedotti, Rome",it,0.999995634378607,,,0
Q106577415,"Rialto, Venice","Rialto, Venice",it,0.999992977981349,,,0
Q102966925,Kimono,Kimono,lt,0.714284118757588,,,0
Q102969547,Paisaje Cireolar,Paisaje Cireolar,lt,0.714282008860298,,,0
Q102975267,Tokudaiji Family Lineage,Tokudaiji Family Lineage,lt,0.428572103905629,,,0
Q103304439,Las Animas,Las Animas,lt,0.857141285191887,,,0
Q103306524,Pieta,Pieta,lt,0.99999523517071,,,0
Q103551078,Lackmus (Litmus),Lackmus (Litmus),lt,0.601613318692605,,,0
Q105095803,Pasture,Pasture,lv,0.714280621925136,,,0
Q102964241,Devil Cat,Devil Cat,nl,0.857138700675837,,,0
Q102964630,Duck vase,Duck vase,nl,0.999994869025094,,,0
Q102964795,Epouvantee de l'heritage. (Appalled at the consequences of war.) from Album du Siége,Epouvantee de l'heritage.,nl,0.999995463543338,Appalled at the consequences of war.,en,0.999998131484272
Q102966105,Het Hoog-En Lager-Huys van Engelandt,Het Hoog-En Lager-Huys van Engelandt,nl,0.999994989537019,,,0
Q102966293,Imari ware planter,Imari ware planter,nl,0.856718396342819,,,0
Q102966906,Kayari (insect repellent incense burner) with green glazes,Kayari (insect repellent incense burner) with green glazes,nl,0.571429022191447,,,0
Q102967795,Landscape II/Landschap II,Landscape II/Landschap II,nl,0.999996720647079,,,0
Q102968020,Leeds Woods,Leeds Woods,nl,0.999993491456039,,,0
Q102969583,Paris Garden,Paris Garden,nl,0.857137603950942,,,0
Q102975138,Til Eulenspiegel: Treed Cat,Til Eulenspiegel: Treed Cat,nl,0.428573189492636,,,0
Q103296722,"Amadeo Gabino, Galeria Carl van der Voort, Ibiza","Amadeo Gabino, Galeria Carl van der Voort, Ibiza",nl,0.85713941652862,,,0
Q103296966,"Antonio Mari Ribas, Galeria Carl van der Voort, Ibiza","Antonio Mari Ribas, Galeria Carl van der Voort, Ibiza",nl,0.999996141290764,,,0
Q103297058,"Armengol, Galeria Carl van der Voort, Ibiza","Armengol, Galeria Carl van der Voort, Ibiza",nl,0.999996687771925,,,0
Q103297284,"Bechtold, Galeria Carl van der Voort, Ibiza","Bechtold, Galeria Carl van der Voort, Ibiza",nl,0.999996243793563,,,0
Q103298363,Cheek,Cheek,nl,0.999996423897887,,,0
Q103299147,Deep Grief is Silent (Tiefes Leid ist Stumm),Deep Grief is Silent,nl,0.999994905088617,Tiefes Leid ist Stumm,de,0.999997094757826
Q103299160,Denise Holding Her Child,Denise Holding Her Child,nl,0.571426755901896,,,0
Q103299550,"Elaine Lustig Cohen: 3 Xilografias, Galeria Carl van der Voort, Ibiza","Elaine Lustig Cohen: 3 Xilografias, Galeria Carl van der Voort, Ibiza",nl,0.71428311275196,,,0
Q103299612,Epee de Francois I,Epee de Francois I,nl,0.571426562573256,,,0
Q103300906,"Hans Hinterreiter:  Litografias Volumen I, Galeria Carl van der Voort","Hans Hinterreiter:  Litografias Volumen I, Galeria Carl van der Voort",nl,0.7516525466556,,,0
Q103300911,"Hans Laabs, Galeria Carl van der Voort, Ibiza","Hans Laabs, Galeria Carl van der Voort, Ibiza",nl,0.999994065126435,,,0
Q103301583,Incense burner,Incense burner,nl,0.571428154736516,,,0
Q103301871,"Juan Martinez, Galeria Carl van der Voort, Ibiza","Juan Martinez, Galeria Carl van der Voort, Ibiza",nl,0.999996758115903,,,0
Q103302193,"Kunkel, Galeria Carl van der Voort, Ibiza","Kunkel, Galeria Carl van der Voort, Ibiza",nl,0.999995586166826,,,0
Q103302297,La Marchande de Maree (after P. Wouverman),La Marchande de Maree,nl,0.99999474790137,after P. Wouverman,da,0.857138773720329
Q103305246,"Micus, Galeria Carl van der Voort, Ibiza","Micus, Galeria Carl van der Voort, Ibiza",nl,0.999997156425539,,,0
Q103306299,Pale green bottle,Pale green bottle,nl,0.999995315022937,,,0
Q103306736,Poet,Poet,nl,0.999994771208178,,,0
Q103307944,"Schumacher, Galeria Carl van der Voort, Ibiza","Schumacher, Galeria Carl van der Voort, Ibiza",nl,0.571425441424063,,,0
Q103312347,"Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz","Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz",nl,0.857060070599394,,,0
Q103312657,"Zao Wou- Ki, Galeria Carl van der Voort, Ibiza","Zao Wou- Ki, Galeria Carl van der Voort, Ibiza",nl,0.999994382528527,,,0
Q104032068,Hans Hinterreiter:  Lithografias Volumen I Galeria Carl van der Voort,Hans Hinterreiter:  Lithografias Volumen I Galeria Carl van der Voort,nl,0.857138098325311,,,0
Q104032069,Hans Hinterreiter:  Lithografias Volumen I Galeria Carl van der Voort,Hans Hinterreiter:  Lithografias Volumen I Galeria Carl van der Voort,nl,0.85713729044415,,,0
Q104032070,"Hans Hinterreiter:  Lithografias Volumen I, Galeria Carl van der Voort","Hans Hinterreiter:  Lithografias Volumen I, Galeria Carl van der Voort",nl,0.857137877356478,,,0
Q104032071,"Hans Hinterreiter:  Lithografias Volumen I, Galeria Carl van der Voort","Hans Hinterreiter:  Lithografias Volumen I, Galeria Carl van der Voort",nl,0.714282515881648,,,0
Q104032072,"Hans Hinterreiter:  Lithografias Volumen I, Galeria Carl van der Voort","Hans Hinterreiter:  Lithografias Volumen I, Galeria Carl van der Voort",nl,0.857140415031157,,,0
Q104032073,Hans Hinterreiter:  Litografias Volumen I Galeria Carl van der Voort,Hans Hinterreiter:  Litografias Volumen I Galeria Carl van der Voort,nl,0.71428280345983,,,0
Q104032074,Hans Hinterreiter:  Litografias Volumen I Galeria Carl van der Voort,Hans Hinterreiter:  Litografias Volumen I Galeria Carl van der Voort,nl,0.999992770129614,,,0
Q104033142,Zao Wou-ki Monograph book by Jean Laude dedicated to Carl van der Voort,Zao Wou-ki Monograph book by Jean Laude dedicated to Carl van der Voort,nl,0.571426639547091,,,0
Q105091649,Berkhampstead - Herts.,Berkhampstead - Herts.,nl,0.428574090542132,,,0
Q105091737,Devil/Angel,Devil/Angel,nl,0.571427628500919,,,0
Q105091854,"Henk Van Putten: Objekten + Reliefs, Galeria Carl van der Voort, Ibiza","Henk Van Putten: Objekten + Reliefs, Galeria Carl van der Voort, Ibiza",nl,0.999994821805442,,,0
Q105091855,"Herreyns, Galeria Carl van der Voort, Ibiza","Herreyns, Galeria Carl van der Voort, Ibiza",nl,0.999992994577486,,,0
Q105091957,"Marcel Floris, Galeria Carl van der Voort, Ibiza","Marcel Floris, Galeria Carl van der Voort, Ibiza",nl,0.571427795926285,,,0
Q105092016,"Pere Puiggros, Galeria Carl van der Voort, Ibiza","Pere Puiggros, Galeria Carl van der Voort, Ibiza",nl,0.999993331483146,,,0
Q105092062,"Puiggros, Galeria Carl van der Voort, Ibiza","Puiggros, Galeria Carl van der Voort, Ibiza",nl,0.985611202617346,,,0
Q105092065,"Quijada, Galeria Carl van der Voort, Ibiza","Quijada, Galeria Carl van der Voort, Ibiza",nl,0.571427939897936,,,0
Q105092152,Tenement House,Tenement House,nl,0.999995864224273,,,0
Q105092234,"Tur Costa Galeria Carl van der Voort, Ibiza","Tur Costa Galeria Carl van der Voort, Ibiza",nl,0.857140006283143,,,0
Q105092237,"Tur Costa, Galeria Carl van der Voort, Ibiza","Tur Costa, Galeria Carl van der Voort, Ibiza",nl,0.999994055003426,,,0
Q105092330,Van Putten Galerie d'Eendt - Amsterdam,Van Putten Galerie d'Eendt - Amsterdam,nl,0.857138473288422,,,0
Q105092360,Wilco/Deerhof,Wilco/Deerhof,nl,0.999995355410681,,,0
Q105095930,"Heras, Galeria Carl van der Voort, Ibiza","Heras, Galeria Carl van der Voort, Ibiza",nl,0.999994316830001,,,0
Q105095931,"Heras, Galeria Carl van der Voort, Ibiza","Heras, Galeria Carl van der Voort, Ibiza",nl,0.999996287380537,,,0
Q105096062,Cheval de Dos,Cheval de Dos,nl,0.999996379909267,,,0
Q106568658,Netwerk Electric,Netwerk Electric,nl,0.57142671080863,,,0
Q106582825,Sheep bell,Sheep bell,nl,0.999996024224034,,,0
Q102968218,Lletra O (Letter O),Lletra O (Letter O),no,0.571425893547966,,,0
Q102968513,Meleager et Atalanta,Meleager et Atalanta,no,0.999992546095768,,,0
Q102969076,"Notte A Oslo (Night in Oslo), from Paesaggi (Landscapes)",Notte A Oslo,no,0.857140001120376,Night in Oslo,af,0.857139686727347
Q103297106,Ask Your Dealer For Shoes Like These,Ask Your Dealer For Shoes Like These,no,0.571427684151432,,,0
Q103300332,G2 Cover 11.06.2020,G2 Cover 11.06.2020,no,0.999993704767389,,,0
Q103302103,Kite fragment,Kite fragment,no,0.999993085450991,,,0
Q103305031,Marble-topped table,Marble-topped table,no,0.56201511323045,,,0
Q103309414,Tapered ovoid storage jar,Tapered ovoid storage jar,no,0.857122385255267,,,0
Q104013524,Dover Castle,Dover Castle,no,0.999992779514121,,,0
Q104032127,Lester Persky,Lester Persky,no,0.999993042688142,,,0
Q104032129,Lester Persky,Lester Persky,no,0.999991092359232,,,0
Q105092108,Soken Ryakuga (Sketches by Soken),Soken Ryakuga (Sketches by Soken),no,0.857135884398607,,,0
