qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q122959565,M140214793,27244,Laon; Stained Glass (1),,00000185.jpg,primary,Laon; Stained Glass (1) - Vanderbilt ACT - 00000185.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27244.json,
Q122959566,M140214798,27245,"Laon; Liberal Arts, Virgin Mary; Rose window of north transept",,00000186.jpg,primary,"Laon; Liberal Arts, Virgin Mary; Rose window of north transept - Vanderbilt ACT - 00000186.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27245.json,
Q122959567,M140214805,27246,"Laon; Liberal Arts, Virgin Mary; Rose Window of north transept",,00000187.jpg,primary,"Laon; Liberal Arts, Virgin Mary; Rose Window of north transept - Vanderbilt ACT - 00000187.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27246.json,
Q122959568,M140214811,27247,Laon; St. Stephen and Theophilus; north stained glass window of east facade (flat chevet),,00000188.jpg,primary,Laon; St. Stephen and Theophilus; north stained glass window of east facade (flat chevet) - Vanderbilt ACT - 00000188.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27247.json,
Q122959569,M140214817,27248,Laon; Easter; center stained glass window of east facade (flat chevet),,00000189.jpg,primary,Laon; Easter; center stained glass window of east facade (flat chevet) - Vanderbilt ACT - 00000189.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27248.json,
Q122959570,M140214823,27249,Laon; Nativity; south stained glass window of east facade (flat chevet),,00000190.jpg,primary,Laon; Nativity; south stained glass window of east facade (flat chevet) - Vanderbilt ACT - 00000190.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27249.json,
Q122959571,M140214833,27250,Laon; Post-Apocalyptic Church; Great Rose Window of east facade (flat chevet),,00000191.jpg,primary,Laon; Post-Apocalyptic Church; Great Rose Window of east facade (flat chevet) - Vanderbilt ACT - 00000191.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27250.json,
Q122959572,M140214839,27251,"Laon; left jamb figures of the south portal, west facade (Last Judgment Portal)",,00000192.jpg,primary,"Laon; left jamb figures of the south portal, west facade (Last Judgment Portal) - Vanderbilt ACT - 00000192.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27251.json,
Q122959573,M140214844,27252,"Laon; Virgin Mary, Jesus Christ; gable of the center portal, west facade",,00000193.jpg,primary,"Laon; Virgin Mary, Jesus Christ; gable of the center portal, west facade - Vanderbilt ACT - 00000193.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27252.json,
Q122959574,M140214852,27253,"Laon; Last Judgment, Jesus Christ, Virgin Mary, apostles, St. Michael, the elect, the dead, the wise and foolish virgins, Abraham, angels, Devil; the archivolts, lintel and tympanum of the south portal, west facade (Last Judgment Portal)",,00000194.jpg,primary,"Laon; Last Judgment, Jesus Christ, Virgin Mary, apostles, St. Michael, the elect, the dead, the wise and foolish virgins, Abraham, angels, Devil; the archivolts, lintel and tympanum of the south por - Vanderbilt ACT - 00000194.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27253.json,
Q122959575,M140214856,27254,"Laon; Virgin Mary, Jesus Christ, Death and Burial of Mary; trumeau, lintel and right jamb figures of the center portal, west facade (Coronation Portal)",,00000195.jpg,primary,"Laon; Virgin Mary, Jesus Christ, Death and Burial of Mary; trumeau, lintel and right jamb figures of the center portal, west facade (Coronation Portal) - Vanderbilt ACT - 00000195.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27254.json,
Q122959576,M140214861,27255,"Laon; Virgin Mary, Jesus Christ; Death, Assumption and Coronation of the Virgin; trumeau, lintel, tympanum, and the left jamb figures of the center portal, west facade (Coronation Portal)",,00000196.jpg,primary,"Laon; Virgin Mary, Jesus Christ; Death, Assumption and Coronation of the Virgin; trumeau, lintel, tympanum, and the left jamb figures of the center portal, west facade (Coronation Portal) - Vanderbilt ACT - 00000196.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27255.json,
Q122959577,M140214868,27256,"Laon; Virgin Mary, Jesus Christ; trumeau of the center portal, west facade (Coronation Portal)",,00000197.jpg,primary,"Laon; Virgin Mary, Jesus Christ; trumeau of the center portal, west facade (Coronation Portal) - Vanderbilt ACT - 00000197.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27256.json,
Q122959579,M140214877,27257,"Laon; Last Judgment, Jesus Christ, Virgin Mary, St. Michael, Abraham; archivolts, lintel, tympanum and jamb figures of the south portal, west facade (Last Judgment Portal)",,00000198.jpg,primary,"Laon; Last Judgment, Jesus Christ, Virgin Mary, St. Michael, Abraham; archivolts, lintel, tympanum and jamb figures of the south portal, west facade (Last Judgment Portal) - Vanderbilt ACT - 00000198.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27257.json,
Q122959580,M140214882,27258,"Laon; Simeon, John the Baptist; right jamb figures of the center portal, west facade (Coronation Portal)",,00000199.jpg,primary,"Laon; Simeon, John the Baptist; right jamb figures of the center portal, west facade (Coronation Portal) - Vanderbilt ACT - 00000199.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27258.json,
Q122960161,M140214889,49995,"Laon; Tree of Jesse, Abraham, Moses, Samuel, David, angels, prophets; archivolts above the left jamb figures of the center portal, west facade (Coronation Portal)",,00000179.jpg,primary,"Laon; Tree of Jesse, Abraham, Moses, Samuel, David, angels, prophets; archivolts above the left jamb figures of the center portal, west facade (Coronation Portal) - Vanderbilt ACT - 00000179.jpg",https://iiif-manifest.library.vanderbilt.edu/act/49995.json,
Q122959429,M140214898,27099,"Senlis; Jacob (Isaiah), David; right embrasure, jamb figures, central portal, west facade",,00000211.jpg,primary,"Senlis; Jacob (Isaiah), David; right embrasure, jamb figures, central portal, west facade - Vanderbilt ACT - 00000211.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27099.json,
Q122959581,M140214901,28134,"Senlis; Moses, Abraham, Isaac; left embrasure, jamb figures, central portal, west facade",,00000210.jpg,primary,"Senlis; Moses, Abraham, Isaac; left embrasure, jamb figures, central portal, west facade - Vanderbilt ACT - 00000210.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28134.json,
Q122959582,M140214909,28135,"Senlis; Virgin Mary; lintel, central portal, west facade",,00000215.jpg,primary,"Senlis; Virgin Mary; lintel, central portal, west facade - Vanderbilt ACT - 00000215.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28135.json,
Q122959583,M140214917,28136,"Senlis; voussoirs, capitals and jamb figures, right side, central portal, west facade",,00000216.jpg,primary,"Senlis; voussoirs, capitals and jamb figures, right side, central portal, west facade - Vanderbilt ACT - 00000216.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28136.json,
Q122959584,M140214930,28137,"Senlis; Coronation of the Virgin; voussoirs, central portal, west facade",,00000217.jpg,primary,"Senlis; Coronation of the Virgin; voussoirs, central portal, west facade - Vanderbilt ACT - 00000217.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28137.json,
Q122959585,M140214935,28138,"Senlis; John the Baptist, Samuel (Aaron), Moses; left embrasure, jamb figures, central portal, west facade",,00000212.jpg,primary,"Senlis; John the Baptist, Samuel (Aaron), Moses; left embrasure, jamb figures, central portal, west facade - Vanderbilt ACT - 00000212.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28138.json,
Q122959586,M140214940,28140,"Senlis; Simeon, Jeremiah, Jacob (Isaiah), David; right embrasure, jamb figures, central portal, west facade",,00000209.jpg,primary,"Senlis; Simeon, Jeremiah, Jacob (Isaiah), David; right embrasure, jamb figures, central portal, west facade - Vanderbilt ACT - 00000209.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28140.json,
Q122959587,M140214948,28141,"Senlis; Simeon, Jeremiah; right embrasure, jamb figures, central portal, west facade",,00000206.jpg,primary,"Senlis; Simeon, Jeremiah; right embrasure, jamb figures, central portal, west facade - Vanderbilt ACT - 00000206.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28141.json,
Q122959589,M140214956,28142,"Senlis; Assumption of the Virgin; lintel, central portal, west facade",,00000214.jpg,primary,"Senlis; Assumption of the Virgin; lintel, central portal, west facade - Vanderbilt ACT - 00000214.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28142.json,
Q122959591,M140214962,28143,"Senlis; Coronation of Mary; detail above tympanum, central portal, west facade",,00000221.jpg,primary,"Senlis; Coronation of Mary; detail above tympanum, central portal, west facade - Vanderbilt ACT - 00000221.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28143.json,
Q122959592,M140214971,28144,"Senlis; Coronation of Mary; detail of tympanum, central portal, west façade (Detail)",,00000220.jpg,primary,"Senlis; Coronation of Mary; detail of tympanum, central portal, west façade (Detail) - Vanderbilt ACT - 00000220.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28144.json,
Q122959593,M140214978,28145,"Senlis; Coronation of Mary; detail of tympanum, central portal, west facade",,00000219.jpg,primary,"Senlis; Coronation of Mary; detail of tympanum, central portal, west facade - Vanderbilt ACT - 00000219.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28145.json,
Q122959594,M140214984,28146,"Senlis; Tree of Jesse,  precursors of Christ, patriarchs, prophets; detail of left voussoirs, central portal, west facade",,00000218.jpg,primary,"Senlis; Tree of Jesse, precursors of Christ, patriarchs, prophets; detail of left voussoirs, central portal, west facade - Vanderbilt ACT - 00000218.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28146.json,
Q122959595,M140214988,28147,"Senlis; Bestiary, labors of the months; detail of left embrasure under jamb figures, central portal, west facade",,00000207.jpg,primary,"Senlis; Bestiary, labors of the months; detail of left embrasure under jamb figures, central portal, west facade - Vanderbilt ACT - 00000207.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28147.json,
Q122959596,M140214996,28148,"Senlis; labors of the months; detail of right embrasure under jamb figures, central portal, west facade",,00000213.jpg,primary,"Senlis; labors of the months; detail of right embrasure under jamb figures, central portal, west facade - Vanderbilt ACT - 00000213.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28148.json,
Q122959331,M140215002,26271,"Chartres Cathedral; Jesus Christ; ""Notre Dame de la Belle Verriere"" window, south-east interior",,00000028.jpg,primary,"Chartres Cathedral; Jesus Christ; ""Notre Dame de la Belle Verriere"" window, south-east interior - Vanderbilt ACT - 00000028.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26271.json,
Q122959332,M140215008,26272,"Chartres Cathedral; Jesus Christ; ""Notre Dame de la Belle Verriere"" window, south-east interior",,00000029.jpg,primary,"Chartres Cathedral; Jesus Christ; ""Notre Dame de la Belle Verriere"" window, south-east interior - Vanderbilt ACT - 00000029.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26272.json,
Q122959333,M140215016,26273,"Chartres Cathedral; Jesus Christ; ""Notre Dame de la Belle Verriere"" window, south-east interior",,00000030.jpg,primary,"Chartres Cathedral; Jesus Christ; ""Notre Dame de la Belle Verriere"" window, south-east interior - Vanderbilt ACT - 00000030.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26273.json,
Q122959392,M140215031,26356,"Chartres Cathedral; Mary, Jesus; ""Notre Dame de la Belle Verriere"" window, south-east interior",,00000113.jpg,primary,"Chartres Cathedral; Mary, Jesus; ""Notre Dame de la Belle Verriere"" window, south-east interior - Vanderbilt ACT - 00000113.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26356.json,
Q122959428,M140215036,27093,Noyon Cathedral; lives of saints,,00000205.jpg,primary,Noyon Cathedral; lives of saints - Vanderbilt ACT - 00000205.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27093.json,
Q122959446,M140215041,27125,"Sens; interior, stained glass window",,00000237.jpg,primary,"Sens; interior, stained glass window - Vanderbilt ACT - 00000237.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27125.json,
Q122959440,M140215047,27118,"Sens; Life of John the Baptist ; left portal, west facade (John the Baptist Portal)",,00000230.jpg,primary,"Sens; Life of John the Baptist ; left portal, west facade (John the Baptist Portal) - Vanderbilt ACT - 00000230.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27118.json,
Q122960063,M140215055,47065,"Sculputure, Notre Dame du Port, Clermont-Ferrand",,Clermont_ND_du_Port01.jpg,primary,"Sculputure, Notre Dame du Port, Clermont-Ferrand - Vanderbilt ACT - Clermont ND du Port01.jpg",https://iiif-manifest.library.vanderbilt.edu/act/47065.json,
Q122960064,M140215059,47066,"Sculpture with wooden doors, Notre Dame du Port, Clermont-Ferrand",,Clermont_ND_du_Port02.jpg,primary,"Sculpture with wooden doors, Notre Dame du Port, Clermont-Ferrand - Vanderbilt ACT - Clermont ND du Port02.jpg",https://iiif-manifest.library.vanderbilt.edu/act/47066.json,
Q122960065,M140215066,47068,"Stained Glass, Notre Dame du Port, Clermont-Ferrand",,Clermont_ND_du_Port04.jpg,primary,"Stained Glass, Notre Dame du Port, Clermont-Ferrand - Vanderbilt ACT - Clermont ND du Port04.jpg",https://iiif-manifest.library.vanderbilt.edu/act/47068.json,
Q122960066,M140215074,47069,"Murals, Notre Dame du Port, Clermont-Ferrand",,Clermont_ND_du_Port05.jpg,primary,"Murals, Notre Dame du Port, Clermont-Ferrand - Vanderbilt ACT - Clermont ND du Port05.jpg",https://iiif-manifest.library.vanderbilt.edu/act/47069.json,
Q122960067,M140215081,47071,"Notre Dame du Port, Clermont-Ferrand - a ""Black Madonna""",,Clermont_ND_du_Port07.jpg,primary,"Notre Dame du Port, Clermont-Ferrand - a ""Black Madonna"" - Vanderbilt ACT - Clermont ND du Port07.jpg",https://iiif-manifest.library.vanderbilt.edu/act/47071.json,
Q122959430,M140215087,27110,"Sens; labors of the months, zodiac, calendar, bestiary; socles, right side, central portal, west facade",,00000222.jpg,primary,"Sens; labors of the months, zodiac, calendar, bestiary; socles, right side, central portal, west facade - Vanderbilt ACT - 00000222.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27110.json,
Q122959431,M140215092,27111,"Sens; labors of the months, zodiac signs, calendar, bestiary; socles, right side, central portal, west facade",,00000223.jpg,primary,"Sens; labors of the months, zodiac signs, calendar, bestiary; socles, right side, central portal, west facade - Vanderbilt ACT - 00000223.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27111.json,
Q122959432,M140215097,27112,"Sens; St. Stephen; trumeau, central portal, west facade",,00000224.jpg,primary,"Sens; St. Stephen; trumeau, central portal, west facade - Vanderbilt ACT - 00000224.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27112.json,
Q122959433,M140215104,27113,"Sens; Wise Virgins; left chambranle, central portal, west facade",,00000225.jpg,primary,"Sens; Wise Virgins; left chambranle, central portal, west facade - Vanderbilt ACT - 00000225.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27113.json,
Q122959434,M140215109,27114,"Sens; foolish virgins; right chambranle, central portal, west facade",,00000226.jpg,primary,"Sens; foolish virgins; right chambranle, central portal, west facade - Vanderbilt ACT - 00000226.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27114.json,
Q122959436,M140215113,27115,"Sens; Liberal Arts, Calendar; socles, left side, central portal, west facade",,00000227.jpg,primary,"Sens; Liberal Arts, Calendar; socles, left side, central portal, west facade - Vanderbilt ACT - 00000227.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27115.json,
Q122959438,M140215120,27116,"Sens; Liberal Arts, Calendar, Bestiary; socles, left side, central portal, west facade",,00000228.jpg,primary,"Sens; Liberal Arts, Calendar, Bestiary; socles, left side, central portal, west facade - Vanderbilt ACT - 00000228.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27116.json,
Q122959441,M140215125,27119,"Sens; Coronation, Death, and Assupmtion of the Virgin; right portal, west facade (Portal of the Virgin)",,00000231.jpg,primary,"Sens; Coronation, Death, and Assupmtion of the Virgin; right portal, west facade (Portal of the Virgin) - Vanderbilt ACT - 00000231.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27119.json,
Q122959442,M140215130,27120,"Sens; Liberal Arts, Calendar, Bestiary; socles, left side, central portal, west facade",,00000232.jpg,primary,"Sens; Liberal Arts, Calendar, Bestiary; socles, left side, central portal, west facade - Vanderbilt ACT - 00000232.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27120.json,
Q122959443,M140215137,27121,"Sens; Largitas; right socle, left portal, west facade (John the Baptist Portal)",,00000233.jpg,primary,"Sens; Largitas; right socle, left portal, west facade (John the Baptist Portal) - Vanderbilt ACT - 00000233.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27121.json,
Q122959444,M140215143,27122,"Sens; Avarice; left socle, left portal, west facade (Portal of John the Baptist)",,00000234.jpg,primary,"Sens; Avarice; left socle, left portal, west facade (Portal of John the Baptist) - Vanderbilt ACT - 00000234.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27122.json,
Q122959445,M140215146,27123,"Sens; Life of Mary; socles, right portal, west facade",,00000235.jpg,primary,"Sens; Life of Mary; socles, right portal, west facade - Vanderbilt ACT - 00000235.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27123.json,
Q122959448,M140215153,27127,"Sens; foolish virgins, Calendar, Bestiary; right side, central portal, west facade",,00000239.jpg,primary,"Sens; foolish virgins, Calendar, Bestiary; right side, central portal, west facade - Vanderbilt ACT - 00000239.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27127.json,
Q122959597,M140220054,28319,"Sens; Liberal Arts, Calendar; socles, left side, central portal, west facade",,00000228.jpg,primary,"Sens; Liberal Arts, Calendar; socles, left side, central portal, west facade - Vanderbilt ACT - 00000228.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28319.json,
Q122959599,M140220065,28333,"Chartres Cathedral; Garden of Eden, Temptation, Fall; ""Good Samaritan"" window, interior stained glass window",,00000032.jpg,primary,"Chartres Cathedral; Garden of Eden, Temptation, Fall; ""Good Samaritan"" window, interior stained glass window - Vanderbilt ACT - 00000032.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28333.json,
Q122959600,M140220074,28337,"Chartres Cathedral; Creation, Garden of Eden, Adam and Eve, Good Samaritan; ""Good Samaritan"" window, interior stained glass",,00000036.jpg,primary,"Chartres Cathedral; Creation, Garden of Eden, Adam and Eve, Good Samaritan; ""Good Samaritan"" window, interior stained glass - Vanderbilt ACT - 00000036.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28337.json,
Q122959602,M140220084,28338,Chartres Cathedral; Life of St. Eustace; interior stained glass,,00000037.jpg,primary,Chartres Cathedral; Life of St. Eustace; interior stained glass - Vanderbilt ACT - 00000037.jpg,https://iiif-manifest.library.vanderbilt.edu/act/28338.json,
Q122959318,M140220095,26238,"Chartres Cathedral; Moses, Samuel, Aaron; left embrasure jamb figures, central portal, north transept",,00000002.jpg,primary,"Chartres Cathedral; Moses, Samuel, Aaron; left embrasure jamb figures, central portal, north transept - Vanderbilt ACT - 00000002.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26238.json,
Q122959320,M140220104,26242,"Chartres Cathedral; Mary, the mother of Jesus, apostles, angels; lintel of central portal, north transept",,00000003.jpg,primary,"Chartres Cathedral; Mary, the mother of Jesus, apostles, angels; lintel of central portal, north transept - Vanderbilt ACT - 00000003.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26242.json,
Q122959321,M140220113,26243,"Chartres Cathedral; Isaiah (Jacob), Jesse, Jeremiah, Simeon, Jesus, John the Baptist, Peter; right embrasure, central portal, north transept",,00000004.jpg,primary,"Chartres Cathedral; Isaiah (Jacob), Jesse, Jeremiah, Simeon, Jesus, John the Baptist, Peter; right embrasure, central portal, north transept - Vanderbilt ACT - 00000004.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26243.json,
Q122959323,M140220122,26244,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Moses, Aaron (Samuel), David; left embrasure jamb figures, central portal, north transept",,00000005.jpg,primary,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Moses, Aaron (Samuel), David; left embrasure jamb figures, central portal, north transept - Vanderbilt ACT - 00000005.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26244.json,
Q122959324,M140220129,26246,"Chartres Cathedral; Coronation, Death and Assumption of the Virgin; tympanum and lintel, central portal, north transept",,00000006.jpg,primary,"Chartres Cathedral; Coronation, Death and Assumption of the Virgin; tympanum and lintel, central portal, north transept - Vanderbilt ACT - 00000006.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26246.json,
Q122959325,M140220138,26247,"Chartres Cathedral; Coronation of the Virgin; tympanum of central portal, north transept",,00000007.jpg,primary,"Chartres Cathedral; Coronation of the Virgin; tympanum of central portal, north transept - Vanderbilt ACT - 00000007.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26247.json,
Q122959326,M140220148,26248,"Chartres Cathedral; Samuel, David; left embrasure jamb figures, central portal, north transept",,00000008.jpg,primary,"Chartres Cathedral; Samuel, David; left embrasure jamb figures, central portal, north transept - Vanderbilt ACT - 00000008.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26248.json,
Q122959327,M140220161,26249,"Chartres Cathedral; Isaiah, Jeremiah; jamb figures, right embrasures, central portal, north transept",,00000009.jpg,primary,"Chartres Cathedral; Isaiah, Jeremiah; jamb figures, right embrasures, central portal, north transept - Vanderbilt ACT - 00000009.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26249.json,
Q122959329,M140220177,26251,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Samuel or Aaron, David; left embrasure jamb figures, central portal, north transept",,00000011.jpg,primary,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Samuel or Aaron, David; left embrasure jamb figures, central portal, north transept - Vanderbilt ACT - 00000011.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26251.json,
Q122959330,M140220190,26252,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Moses, Samuel (Aaron), David; left embrasure jamb figures of the central portal, north transept",,00000012.jpg,primary,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Moses, Samuel (Aaron), David; left embrasure jamb figures of the central portal, north transept - Vanderbilt ACT - 00000012.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26252.json,
Q122959393,M140220198,26357,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Moses; left embrasure jamb figures, central portal, north transept",,00000114.jpg,primary,"Chartres Cathedral; Melchizedek, Abraham, Isaac, Moses; left embrasure jamb figures, central portal, north transept - Vanderbilt ACT - 00000114.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26357.json,
Q122959403,M140220213,26367,"Chartres Cathedral; Massacre of the children of Bethlehem; left capitals, north portal, west facade",,00000124.jpg,primary,"Chartres Cathedral; Massacre of the children of Bethlehem; left capitals, north portal, west facade - Vanderbilt ACT - 00000124.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26367.json,
Q122959412,M140220223,26375,"Chartres Cathedral; Joseph, Judith (Sarah), Jesus Son of Sirach; right embrasure, right portal, north transept",,00000132.jpg,primary,"Chartres Cathedral; Joseph, Judith (Sarah), Jesus Son of Sirach; right embrasure, right portal, north transept - Vanderbilt ACT - 00000132.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26375.json,
Q122959414,M140220232,26378,"Chartres Cathedral; Balaam, Queen of Sheba, Solomon; left embrasure figures, right portal, north transept",,00000135.jpg,primary,"Chartres Cathedral; Balaam, Queen of Sheba, Solomon; left embrasure figures, right portal, north transept - Vanderbilt ACT - 00000135.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26378.json,
Q122959415,M140220245,26379,"Chartres Cathedral; Balaam, Queen of Sheba, Solomon; bases of left embrasure figures, right portal, north transept",,00000136.jpg,primary,"Chartres Cathedral; Balaam, Queen of Sheba, Solomon; bases of left embrasure figures, right portal, north transept - Vanderbilt ACT - 00000136.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26379.json,
Q122959416,M140220254,26380,"Chartres Cathedral; Joseph, Judith (Sibyl), Jesus Son of Sirach; right embrasure, right portal, north transept",,00000137.jpg,primary,"Chartres Cathedral; Joseph, Judith (Sibyl), Jesus Son of Sirach; right embrasure, right portal, north transept - Vanderbilt ACT - 00000137.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26380.json,
Q122959417,M140220263,26381,"Chartres Cathedral; Nativity, Adoration of Magi, Wise and Foolish Virgins, Virtues and Vices, Twelve Fruits of Holy Spirit; tympanum, left portal, north transept",,00000138.jpg,primary,"Chartres Cathedral; Nativity, Adoration of Magi, Wise and Foolish Virgins, Virtues and Vices, Twelve Fruits of Holy Spirit; tympanum, left portal, north transept - Vanderbilt ACT - 00000138.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26381.json,
Q122959418,M140220269,26383,"Chartres Cathedral; Mary, Elizabeth, Daniel (Zechariah); right embrasure, left portal, north transept",,00000140.jpg,primary,"Chartres Cathedral; Mary, Elizabeth, Daniel (Zechariah); right embrasure, left portal, north transept - Vanderbilt ACT - 00000140.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26383.json,
Q122959419,M140220281,26384,"Chartres Cathedral; Mary, Elizabeth, Daniel (Zechariah); right embrasure, left portal, north transept",,00000141.jpg,primary,"Chartres Cathedral; Mary, Elizabeth, Daniel (Zechariah); right embrasure, left portal, north transept - Vanderbilt ACT - 00000141.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26384.json,
Q122959420,M140220289,26385,"Chartres Cathedral; Isaiah, Gabriel, Mary; left embrasure jamb figures, left portal, north transept",,00000142.jpg,primary,"Chartres Cathedral; Isaiah, Gabriel, Mary; left embrasure jamb figures, left portal, north transept - Vanderbilt ACT - 00000142.jpg",https://iiif-manifest.library.vanderbilt.edu/act/26385.json,
Q122959598,M140220298,28332,"Chartres Cathedral; Nativity; left portal, north transept",,00000001.jpg,primary,"Chartres Cathedral; Nativity; left portal, north transept - Vanderbilt ACT - 00000001.jpg",https://iiif-manifest.library.vanderbilt.edu/act/28332.json,
Q122959449,M140220307,27128,"Reims; gargoyle between the central and the north portals, west facade",,00000241.jpg,primary,"Reims; gargoyle between the central and the north portals, west facade - Vanderbilt ACT - 00000241.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27128.json,
Q122959450,M140220316,27129,"Reims; Jesus Christ, pilgrims, angels, Emmaus, hell, Limbo; archivolts on the right side of the north portal, west facade",,00000242.jpg,primary,"Reims; Jesus Christ, pilgrims, angels, Emmaus, hell, Limbo; archivolts on the right side of the north portal, west facade - Vanderbilt ACT - 00000242.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27129.json,
Q122959451,M140220331,27130,"Reims; Simeon, John the Baptist, Isaiah; right jamb figures of the south portal, west facade",,00000243.jpg,primary,"Reims; Simeon, John the Baptist, Isaiah; right jamb figures of the south portal, west facade - Vanderbilt ACT - 00000243.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27130.json,
Q122959452,M140220342,27131,Reims; River of the Paradise; figure on the buttress between the center and the north portals,,00000244.jpg,primary,Reims; River of the Paradise; figure on the buttress between the center and the north portals - Vanderbilt ACT - 00000244.jpg,https://iiif-manifest.library.vanderbilt.edu/act/27131.json,
Q122959454,M140220356,27132,"Reims; Presentation in the temple, Queen of Sheba, Isaiah, Joseph, Mary, Simeon, and a servant girl; jamb figure on the buttress between the north and the central portals, west facade, and the left jamb figures of the central portal",,00000245.jpg,primary,"Reims; Presentation in the temple, Queen of Sheba, Isaiah, Joseph, Mary, Simeon, and a servant girl; jamb figure on the buttress between the north and the central portals, west facade, and the left - Vanderbilt ACT - 00000245.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27132.json,
Q122959455,M140220368,27133,"Reims; Abraham, Isaac, Aaron; right jamb figures of the south portal, west facade",,00000246.jpg,primary,"Reims; Abraham, Isaac, Aaron; right jamb figures of the south portal, west facade - Vanderbilt ACT - 00000246.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27133.json,
